화자ID,연령대,JKG_의,JX_는,NNG_에스에프,NNG_피,EC_ᆫ데,JKS_가,VV_알,ETN_기,NNG_예술가,EC_나,MM_그런,EC_고,VX_있,EF_어,VA_같,ETM_은,NNG_유명,ETM_ᆫ,MM_이,NNG_정국,JX_이라든지,MM_이런,NNG_예술,VV_속하,ETM_는,NNG_유명인,JKS_이,VA_많,EC_어,VX_가지,MAG_되게,MM_내,JKG_이,NNG_아이,JKO_를,VA_좋,VV_좋아하,NNG_중간,VV_있,NNG_사람,EC_라고,VV_하,EF_더라고,MAJ_그러면은,NNG_엠비티아,EF_야,NNG_주변,JX_도,MAG_많이,VA_없,NNG_이,NNG_애,MAG_좀,NNG_정도,VA_있,NNG_기,MAG_빨리,VA_길,NNG_경우,EF_지,MAG_왜,NNG_객관,NNG_심도,MAG_쪼끔,NNG_신중,EC_게,VX_하,NNG_검사,ETM_ᆯ,NNG_때,MAG_쪼금,NNG_질문,MAG_하나하나,VV_보,EC_면서,MAG_정말,NNG_행동,JKO_을,EF_을까,NNG_최근,ETM_라는,NNG_고,NNG_생각,VX_보,MAJ_그리고,MAG_또,NNG_떠돌이,VV_떠돌,VV_다니,EC_는데,NNG_자신,VV_원하,MM_그,NNG_이상향,NNG_성격,NNG_바탕,EF_ᆫ다,NNG_말,MAJ_그래서,MAG_안,VV_맞,NNG_경향,EC_지,VX_않,VX_싶,JX_ᆫ,NNG_우리나라,MAG_가장,EF_을걸,NNG_이엔티피,EC_라,EC_든지,NNG_지인,NNG_나라,NNG_궁합,MAG_솔직히,MAG_잘,VV_모르,EC_다고,EC_어서,MAG_따로,VA_친하,VX_지,MAG_진짜,NNG_티,EF_거든,MAG_너무,VA_싫,NNG_나키,VV_대하,NNG_실수,VV_받아들이,VX_주,MM_어떤,NNG_잘못,ETM_을,NNG_화해,NNG_지적,VV_졸,EC_은데,EC_면,JX_은,NNG_마음속,VV_참,NNG_스트레스,EC_으면,MAG_그냥,NNG_옛날,VV_만들,ETM_던,NNG_기억,VV_들어오,MAG_정확히,EC_지만,MM_한,EC_을까,NNG_처음,VV_그러,VX_나,NNG_유행,NNG_시작,VV_물어보,NNG_초면,EC_라든지,NNG_유형,NNG_쇼츠,JX_라든지,NNG_동영상,NNG_특징,NNG_요즘,MAG_다,MM_모든,VV_나누,NNG_부분,NNG_공감,NNG_애기,NNG_얘기,EF_다,NNG_주제,VV_가지,NNG_대화,NNG_시간,VV_가,NNG_혈액,MAG_일단,MAG_무조건,NNG_가설,NNG_혈액형,MAG_더,NNG_라이프,NNG_스타일,NNG_형태,NNG_표,JX_대로,VV_나뉘,EC_으니까,NNG_그때,EC_는지,NNG_몸,VV_돌,NNG_에이,NNG_형,NNG_비,NNG_혀,MAG_어떻게,NNG_친구,MAG_워낙,VV_되,NNG_에스,NNG_엔,NNG_에프,NNG_지,MM_여러,EC_니까,NNG_남,MAG_특히,NNG_내,NNG_성별,MM_다른,MAJ_근데,VA_다르,EC_어야,VA_어색하,NNG_감,EC_어도,VV_사귀,NNG_붙임성,NNG_이성,MM_새,NNG_학기,NNG_방법,MAG_딱,VV_들어서,NNG_반,VV_바라,NNG_아,EC_다가,MAG_같이,VV_놀,EF_ᆫ가,MAJ_그래도,EC_으면서,NNG_커뮤니케이션,NNG_유대감,VV_쌓이,MAJ_그럼,VV_싸우,NNG_마음,VV_상하,NNG_일,MAG_한번,VV_놀리,NNG_기분,VA_착하,EC_지마는,EC_더라면,VX_못하,MAG_지금,NNG_사이,NNG_갈등,EC_ᆫ지,NNG_성향,NNG_프로,EC_ᆫ가,NNG_만족,NNG_외향,NNG_감정,NNG_계획,VV_세우,MAG_가끔,NNG_차질,VV_생기,NNG_즉흥,ETM_ᆫ다는,NNG_장점,EF_잖아,MM_고,EF_더라,NNG_내향,VV_이끌,NNG_이인,VV_나가,EC_자고,NNG_분위기,NNG_노,MAG_어제,NNG_밤,NNG_통화,NNG_방,ETM_단,EC_야,NNG_완화,VX_나가,EC_다,NNG_결과,VV_나오,NNG_의문,EF_음,MAG_넘,MAG_약간,MAG_어쨌든,NNG_글자,VV_나타내,NNG_완전,NNG_정의,MAG_굉장히,NNG_종류,MAG_혹시,MAG_아마,JX_부터,VV_나,EF_ᆷ,VV_까,VA_냉철하,MAG_없이,NNG_막무가내,NNG_점,VV_닮,MAG_꽤,MAG_실제로,NNG_인터넷,NNG_이별,NNG_개인,NNG_예,EC_면은,VV_이러,ETM_는다는,MAG_완전히,NNG_재미,VA_유하,NNG_해결,MAG_별로,NNG_신경,VV_쓰,VV_만나,VA_엄청나,MAG_확실히,MAG_툭툭,VV_뱉,NNG_입장,VA_나쁘,EF_나,MAG_막,VA_슬프,VV_들,MAG_막상,NNG_진심,NNG_걱정,JKO_ᆯ,VV_풀,VX_가,EC_려고,MAG_물론,NNG_문제,VV_통하,MM_어느,NNG_엠비티아이,EF_구나,VV_나타나,NNG_진짜,EC_ᆯ지,VA_괜찮,NNG_몰입,NNG_시대,MAG_갑자기,MAG_확,MAG_스멀스멀,MM_딴,MAG_대체,NNG_이유,EF_ᆯ까,MAG_자세히,NNG_열혈,NNG_사색,VV_살펴보,VA_비슷하,NNG_엠,NNG_시,MAJ_아니면은,NNG_연예인,MAG_계속,NNG_조상,VV_생각나,VV_바뀌,NNG_정확,MAG_참,MAG_전부,NNG_불신,EC_더라도,MAG_가만,NNG_집착,ETM_ᆫ단,NNG_중요,NNG_나,NNG_대표,MAG_방금,JX_까지,VV_삼,MM_걔,MAJ_따라서,NNG_대응,EF_으니까,MAG_딩,NNG_주위,NNG_여자애,NNG_얼굴,NNG_외모,VV_비하,MAG_덜,NNG_동성,MAG_원래,NNG_대러,NNG_우정,NNG_내면,NNG_자타,NNG_공인,NNG_장인,EC_자면,NNG_우선,NNG_취향,MAG_먼저,NNG_탐색,NNG_게임,NNG_라인,NNG_전,NNG_탐색전,NNG_새,MAG_슥,VV_훑어보,NNG_발견,MAG_바로,NNG_돌직구,NNG_인사,VV_붙이,VV_어려워하,EC_던데,NNG_취미,VV_찾,JX_만,NNG_문제점,EF_냐,NNG_중학교,NNG_주먹,NNG_다툼,NNG_말싸움,JX_마다,MAG_잘못,NNG_미안,MAG_서로,NNG_사과,ETM_려는,VV_풀리,VV_기다리,NNG_다음,NNG_발전
SD2401842,10대,0.009884678747940691,0.04036243822075782,0.0032948929159802307,0.005766062602965404,0.0016474464579901153,0.028830313014827018,0.005766062602965404,0.012355848434925865,0.0008237232289950577,0.002471169686985173,0.01400329489291598,0.039538714991762765,0.005766062602965404,0.032948929159802305,0.02800658978583196,0.018121911037891267,0.0008237232289950577,0.01400329489291598,0.002471169686985173,0.0008237232289950577,0.0032948929159802307,0.005766062602965404,0.0008237232289950577,0.0008237232289950577,0.02800658978583196,0.0008237232289950577,0.026359143327841845,0.009060955518945634,0.0214168039538715,0.007413509060955519,0.009884678747940691,0.0008237232289950577,0.007413509060955519,0.002471169686985173,0.01070840197693575,0.004942339373970346,0.0008237232289950577,0.0008237232289950577,0.006589785831960461,0.011532125205930808,0.004118616144975288,0.018945634266886325,0.0008237232289950577,0.0032948929159802307,0.0008237232289950577,0.0008237232289950577,0.004942339373970346,0.02471169686985173,0.011532125205930808,0.006589785831960461,0.0008237232289950577,0.008237232289950576,0.006589785831960461,0.0016474464579901153,0.02059308072487644,0.0008237232289950577,0.002471169686985173,0.0008237232289950577,0.002471169686985173,0.0032948929159802307,0.002471169686985173,0.0016474464579901153,0.0008237232289950577,0.004118616144975288,0.0008237232289950577,0.006589785831960461,0.008237232289950576,0.0016474464579901153,0.009884678747940691,0.002471169686985173,0.0032948929159802307,0.0008237232289950577,0.0008237232289950577,0.002471169686985173,0.005766062602965404,0.0016474464579901153,0.0016474464579901153,0.011532125205930808,0.0032948929159802307,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.004942339373970346,0.002471169686985173,0.002471169686985173,0.004942339373970346,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.0016474464579901153,0.002471169686985173,0.0008237232289950577,0.002471169686985173,0.0008237232289950577,0.009060955518945634,0.0008237232289950577,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.004942339373970346,0.011532125205930808,0.0008237232289950577,0.005766062602965404,0.004942339373970346,0.0008237232289950577,0.009884678747940691,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0016474464579901153,0.0016474464579901153,0.0016474464579901153,0.0008237232289950577,0.0016474464579901153,0.004118616144975288,0.0032948929159802307,0.009884678747940691,0.002471169686985173,0.004118616144975288,0.012355848434925865,0.0016474464579901153,0.004118616144975288,0.004942339373970346,0.004118616144975288,0.0032948929159802307,0.0008237232289950577,0.004942339373970346,0.0016474464579901153,0.0008237232289950577,0.004942339373970346,0.0016474464579901153,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.0008237232289950577,0.004118616144975288,0.002471169686985173,0.0016474464579901153,0.0008237232289950577,0.0016474464579901153,0.0032948929159802307,0.012355848434925865,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.004942339373970346,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.0008237232289950577,0.002471169686985173,0.0008237232289950577,0.0008237232289950577,0.004118616144975288,0.0008237232289950577,0.002471169686985173,0.002471169686985173,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.004118616144975288,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.002471169686985173,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0032948929159802307,0.0016474464579901153,0.0016474464579901153,0.0008237232289950577,0.002471169686985173,0.004118616144975288,0.0016474464579901153,0.002471169686985173,0.0016474464579901153,0.0008237232289950577,0.0008237232289950577,0.0032948929159802307,0.0016474464579901153,0.002471169686985173,0.0016474464579901153,0.0016474464579901153,0.0008237232289950577,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.002471169686985173,0.0008237232289950577,0.002471169686985173,0.002471169686985173,0.0016474464579901153,0.0016474464579901153,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.01400329489291598,0.0008237232289950577,0.006589785831960461,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0032948929159802307,0.0032948929159802307,0.0032948929159802307,0.0032948929159802307,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.0008237232289950577,0.004118616144975288,0.004118616144975288,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0032948929159802307,0.0016474464579901153,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0016474464579901153,0.002471169686985173,0.0008237232289950577,0.0016474464579901153,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0008237232289950577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401843,10대,0.005817711700064641,0.026502908855850032,0.001292824822236587,0.0019392372333548805,0.002585649644473174,0.02068519715578539,0.002585649644473174,0.014867485455720749,0.0,0.001292824822236587,0.007110536522301228,0.027795733678086618,0.0006464124111182935,0.0200387847446671,0.012281835811247576,0.007110536522301228,0.0,0.02197802197802198,0.004524886877828055,0.0,0.0019392372333548805,0.002585649644473174,0.0,0.0,0.03425985778926956,0.0006464124111182935,0.03749191984486102,0.010342598577892695,0.011635423400129283,0.005171299288946348,0.005817711700064641,0.0006464124111182935,0.003232062055591467,0.003878474466709761,0.014221073044602456,0.004524886877828055,0.0019392372333548805,0.0,0.002585649644473174,0.0019392372333548805,0.0019392372333548805,0.0200387847446671,0.002585649644473174,0.0006464124111182935,0.0,0.002585649644473174,0.001292824822236587,0.0200387847446671,0.003878474466709761,0.0006464124111182935,0.0,0.01680672268907563,0.015513897866839044,0.0006464124111182935,0.014221073044602456,0.0,0.0,0.0,0.0006464124111182935,0.007110536522301228,0.0006464124111182935,0.0,0.0,0.0,0.0,0.004524886877828055,0.015513897866839044,0.002585649644473174,0.01098901098901099,0.00904977375565611,0.001292824822236587,0.0,0.0,0.009696186166774402,0.006464124111182934,0.0006464124111182935,0.001292824822236587,0.013574660633484163,0.0,0.0,0.002585649644473174,0.0,0.008403361344537815,0.007756948933419522,0.0,0.009696186166774402,0.0,0.0006464124111182935,0.0006464124111182935,0.007110536522301228,0.0,0.0,0.0019392372333548805,0.0,0.015513897866839044,0.0,0.0,0.00904977375565611,0.0,0.010342598577892695,0.01616031027795734,0.001292824822236587,0.002585649644473174,0.0019392372333548805,0.0,0.011635423400129283,0.0019392372333548805,0.003232062055591467,0.0,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0,0.002585649644473174,0.002585649644473174,0.0006464124111182935,0.01680672268907563,0.002585649644473174,0.002585649644473174,0.005171299288946348,0.0,0.0019392372333548805,0.0006464124111182935,0.0006464124111182935,0.003232062055591467,0.004524886877828055,0.0,0.0,0.0,0.001292824822236587,0.0,0.0006464124111182935,0.001292824822236587,0.0,0.0,0.003878474466709761,0.0,0.0,0.0,0.0006464124111182935,0.01098901098901099,0.013574660633484163,0.0,0.0,0.0,0.0006464124111182935,0.004524886877828055,0.0019392372333548805,0.0006464124111182935,0.0019392372333548805,0.003232062055591467,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0019392372333548805,0.0,0.0,0.0006464124111182935,0.0,0.002585649644473174,0.0,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0,0.0,0.0,0.0,0.001292824822236587,0.0,0.0019392372333548805,0.0,0.0,0.0,0.0,0.0,0.0019392372333548805,0.001292824822236587,0.0,0.001292824822236587,0.0019392372333548805,0.0,0.002585649644473174,0.0006464124111182935,0.0,0.0,0.0,0.0019392372333548805,0.002585649644473174,0.0,0.0006464124111182935,0.0,0.0,0.0,0.0,0.0,0.0,0.0006464124111182935,0.0,0.0,0.001292824822236587,0.0019392372333548805,0.0019392372333548805,0.0,0.0,0.014221073044602456,0.0006464124111182935,0.002585649644473174,0.0,0.0,0.001292824822236587,0.0,0.0,0.006464124111182934,0.0,0.0,0.0,0.001292824822236587,0.0006464124111182935,0.005171299288946348,0.0006464124111182935,0.0006464124111182935,0.0,0.0,0.003232062055591467,0.003878474466709761,0.0,0.0,0.001292824822236587,0.0019392372333548805,0.0019392372333548805,0.002585649644473174,0.0,0.0006464124111182935,0.0,0.0,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0019392372333548805,0.0,0.0,0.0,0.0,0.0,0.0,0.003232062055591467,0.001292824822236587,0.0,0.0,0.0019392372333548805,0.0,0.0006464124111182935,0.0,0.0,0.0,0.0,0.0,0.0,0.0006464124111182935,0.0019392372333548805,0.0019392372333548805,0.0019392372333548805,0.004524886877828055,0.0006464124111182935,0.0019392372333548805,0.0006464124111182935,0.0019392372333548805,0.001292824822236587,0.002585649644473174,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.002585649644473174,0.0006464124111182935,0.0019392372333548805,0.0006464124111182935,0.003878474466709761,0.0006464124111182935,0.002585649644473174,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.001292824822236587,0.002585649644473174,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.006464124111182934,0.001292824822236587,0.002585649644473174,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0019392372333548805,0.003232062055591467,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0019392372333548805,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0019392372333548805,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0019392372333548805,0.0006464124111182935,0.0019392372333548805,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0019392372333548805,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0019392372333548805,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.001292824822236587,0.001292824822236587,0.0006464124111182935,0.001292824822236587,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.002585649644473174,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0019392372333548805,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0019392372333548805,0.0006464124111182935,0.001292824822236587,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935
