화자ID,연령대,NNG_작년,NNG_애,NNG_간,NNG_펜,VV_그,ECD_게,NNG_전,MAG_좀,MAG_항상,VV_하,ECE_고,VV_가,ECD_아서,VA_좋,ETN_기,MAG_안,ETD_ㄴ,JX_은,VA_없,ECD_는데,MAG_되게,VA_괜찮,EFN_라고요,VV_그러,ECD_니까,NNG_특별,VA_많,ETD_은,NNG_활동,JKO_을,VA_재밌,VV_놀,MDT_이런,VV_아니,JX_는,VV_쉬,ECD_러,VV_갈,ETD_ㄴ다는,NNG_개념,JX_도,VV_있었,MAG_또,MAG_늘,NNG_집,VV_있,ETD_단,NNG_공간,JX_ㄴ,VA_다르,VV_어,ECS_어,NNG_밖,NNG_야외,MAG_인제,NNG_숯불,NNG_구이,VA_짧,NNG_시간,ECE_지만,VV_먹,NNG_자체,JKS_가,NNG_행복,MAG_그러니까,VA_크,MAC_그래서,EFN_아요,JKO_를,NNG_아들,NNG_앞,NNG_바닷가,MAG_막,NNG_사진,VV_찍,VV_그리하,VV_자,ECE_ㄴ다고,MAG_못,VV_갔잖,MDT_그,ECE_ㄹ지언정,MDT_고런,MAG_같이,ECS_다,ETD_다는,NNG_신,JKS_이,VA_같,MDT_그런,MAG_너무,NNG_나이,MAG_이제,MAG_점점,VV_들어가,VA_그렇,ECD_ㄴ지,VV_모르,NNG_그전,MDT_저,NNG_돌,NNG_해수욕장,JKG_의,VV_오,NNG_기회,ECD_으면,MAG_자주,EFN_다,ETD_는,NNG_생각,EFN_어요,NNG_라,NNG_게,NNG_물놀이,MAG_굉장히,NNG_액티브,MAG_약간,EFN_다고,EFN_잖아요,NNG_연장,NNG_선상,ECE_ㄴ데,MAG_그냥,NNG_베란다,VV_앉,NNG_뷰,NNG_보통,NNG_그때,EFN_다고요,NNG_바다,NNG_수평선,VV_보이,MDT_이,NNG_해,VV_지,NNG_노을,MAG_가만,VV_바라보,MAG_멍,VV_때리,ECS_ㄴ다,EFN_죠,VXV_있,NNG_노,VA_이렇,ECD_여,NNG_정적,ECD_으니까,MAG_다,VV_좋아하,VV_따,ECS_아,MAG_따로,JX_대로,NNG_휴가,VV_즐기,NNG_형태,NNG_사람,JKO_과,NNG_혼자,NNG_풍경,VV_보,ECE_건,VA_젊,ETD_을,NNG_때,ECD_지,VXV_않,MAG_그렇게,JX_만,EFN_에요,VV_저,ECD_어도,MAG_근데,NNG_나머지,VV_걷,NNG_배낭,VV_메,NNG_우리나라,NNG_백두,NNG_대간,NNG_종주,VV_되,ECE_든,NNG_산,NNG_종,NNG_주일,NNG_국도,NNG_트레킹,NNG_하이킹,JX_이나,ETD_ㄹ,NNG_올해,JX_나,ECE_고는,VXA_싶,ECD_은데,NNG_아이,NNG_정도,NNG_하루,NNG_종일,EFQ_느냐,NNG_이틀,NNG_적응,EFN_거든요,VXV_가지,MDN_한,VXV_나,ECE_면,NNG_희열,NNG_실질적,NNG_큰아들,NNG_발,VA_힘들,VA_어리,MAG_아직,VV_갖,MAG_딱,VV_끼,NNG_여행,JX_밖에,MAG_무조건,NNG_텐트,VV_치,MAG_전혀,NNG_기본적,NNG_성향,MAG_또한,MDT_다른,NNG_계획,VV_짜,NNG_짐,NNG_포커스,VV_맞추,VXV_지,MAG_더,VV_울,VA_춥,VV_알,JX_야,VA_죠,MAC_그러니까,NNG_본인,NNG_스타일,NNG_내,NNG_편안,NNG_여장,VV_풀,VA_맛있,NNG_고,NNG_근처,ECE_으면서,NNG_부분,NNG_아까,NNG_얘기,NNG_백,NNG_팩,VV_어울리,NNG_다라,MAC_그리고,NNG_선호,VV_맛있,NNG_약간,NNG_관광,NNG_휴양지,NNG_선택,VA_중하,NNG_가면,NNG_물,MAG_쪼끔,NNG_계곡,VV_그리,NNG_며칠,NNG_차,NNG_카니발,NNG_렌트,VV_가지,VV_낳,NNG_그다음,NNG_일단,NNG_해결,NNG_일부,NNG_금액,NNG_지불,ECD_더라도,NNG_숙박,NNG_업소,MAG_훨씬,VV_낫,MAG_아마,NNG_계절,NNG_봄,NNG_여름,NNG_가을,NNG_겨울,NNG_음,NNG_추석,VV_아,ECE_려면,MAG_제일,EFN_고요,NNG_거지,ECD_아,MAG_그만큼,NNG_매력적,NNG_곳,VA_길,VA_그,MAG_워낙,NNG_물가,VV_나,NNG_바가지,NNG_요금,NNG_요즘,NNG_문제,NNG_뉴스,VV_나오,VV_들이,NNG_차지,VV_서,ECD_라,VV_가보,VXA_만하,EFN_요,MAG_완전히,NNG_느낌,NNG_국내,NNG_분위기,ECD_으니까요,MAG_많이,NNG_한번쯤,MAG_꼭,NNG_해외여행,VA_똑같,NNG_잠자리,NNG_이동,NNG_거리,NNG_확보,NNG_신혼여행,MAG_잘,NNG_투어,VV_이러,JX_요,NNG_점,NNG_흥미,VV_느끼,ECE_면서,MAG_일단,NNG_비행기,VV_타,ECD_아야,NNG_짜증,NNG_안,NNG_가도,NNG_유,NNG_튜브,VXV_보,MAG_굳이,VV_조르,ECE_거나,NNG_엄마,EFQ_ㄹ래,VV_스,ECD_어야,NNG_가요,MAG_이렇게,NNG_눈치,NNG_제시,MAG_먼저,NNG_소리,NNG_게임,NNG_장소,VV_바뀌,ECS_지,VV_느껴지,ECE_나,NNG_한번,JKS_는,NNG_이랑,NNG_기억,VV_어리,VV_남,NNG_성장,JX_부터,NNG_아빠,NNG_정서적,NNG_안정,NNG_면,ECD_어서,NNG_스케줄,VV_잡,MAG_멀리,NNG_각,MAG_문득,VV_들,NNG_가족,ECD_니,NNG_식구,NNG_위주,VV_다니,VV_크,NNG_오,MAG_오히려,NNG_부산,VV_살,NNG_해운대,NNG_광,NNG_리,NNG_시설,NNG_막,NNG_맛,NNG_집도,JKO_한테,MAG_왜,MAG_똑같이,NNG_말,ECD_길래,EFI_구나,VV_원하,NNG_다음,MAG_그러면,VV_덜,ECE_자,ECD_더니,NNG_올,NNG_여름휴가,VA_뒤늦,ECD_려고,NNG_날씨,VA_덥,NNG_재난,MAG_솔직히,NNG_쌍둥이,VV_세우,NNG_연휴,VV_해지,NNG_거보,MAG_그래서,NNG_저번,VV_오래되,NNG_연애,MAG_한번,NNG_다대포,NNG_지인,MAG_도저히,NNG_습,MAG_적이,VA_들,NNG_지금,MAG_겨우,VV_힘들,MAG_차라리,VA_편하,ETD_라는,VV_걸,MAG_정말,VV_늘어지,NNG_외갓집,NNG_제주,VV_돌,NNG_친척,NNG_분,MAG_자꾸,NNG_오라,NNG_내년,NNG_내후년,VV_데리,ECD_ㄹ까,NNG_커서,MAG_별로,NNG_관광지,ECD_어,NNG_이제,NNG_겸사,MAG_지금,VA_비싸,VV_쓰,NNG_사실,VV_망설이,NNG_척분,VV_계시,NNG_이모,NNG_절약,NNG_좀,NNG_이모부,VV_돌아가시,NNG_가,NNG_보더,JX_라고,VV_모시,NNG_언니,NNG_부부,NNG_만약,NNG_인원,MAG_아무래도,VV_빌리,NNG_재미,VA_뜻깊,VV_말하,VV_같,NNG_명절,EFQ_으려나,NNG_전후,VV_대하,NNG_눈,MAG_엄청,NNG_무릎,JX_까지,VV_쌓이,VV_나가,VV_커,NNG_성인,ECS_곤,NNG_결혼식,VV_삼,NNG_숙소,MAG_계속,ECS_는지,JX_를,NNG_수영,NNG_지역,EFN_지,NNG_활동적,NNG_논,VV_겹,NNG_은,EFN_더라,ECD_니깐요,NNG_말로,NNG_자녀,NNG_부모,NNG_입장,VV_피곤하,NNG_기,NNG_뒤치다꺼리,NNG_오더,VA_부럽,NNG_둘,NNG_비교
SD2401353,50대,0.00089126559714795,0.0035650623885918,0.00089126559714795,0.0017825311942959,0.0071301247771836,0.0142602495543672,0.0035650623885918,0.0035650623885918,0.00089126559714795,0.01693404634581105,0.04188948306595366,0.0142602495543672,0.0071301247771836,0.01693404634581105,0.00089126559714795,0.0053475935828877,0.034759358288770054,0.0071301247771836,0.004456327985739751,0.0053475935828877,0.0035650623885918,0.00267379679144385,0.00267379679144385,0.013368983957219251,0.016042780748663103,0.00089126559714795,0.0017825311942959,0.0053475935828877,0.00089126559714795,0.013368983957219251,0.0017825311942959,0.006238859180035651,0.0035650623885918,0.00267379679144385,0.0196078431372549,0.0035650623885918,0.00089126559714795,0.0053475935828877,0.0017825311942959,0.00267379679144385,0.016042780748663103,0.00089126559714795,0.008021390374331552,0.00089126559714795,0.00089126559714795,0.0106951871657754,0.00089126559714795,0.0017825311942959,0.0017825311942959,0.00267379679144385,0.015151515151515152,0.0213903743315508,0.00089126559714795,0.00089126559714795,0.006238859180035651,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.006238859180035651,0.0053475935828877,0.006238859180035651,0.00267379679144385,0.016042780748663103,0.00089126559714795,0.00089126559714795,0.00267379679144385,0.0053475935828877,0.004456327985739751,0.008912655971479501,0.0017825311942959,0.0017825311942959,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00267379679144385,0.0035650623885918,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.008021390374331552,0.00089126559714795,0.00089126559714795,0.004456327985739751,0.008021390374331552,0.0017825311942959,0.00089126559714795,0.022281639928698752,0.0035650623885918,0.008021390374331552,0.00267379679144385,0.00089126559714795,0.0035650623885918,0.00089126559714795,0.00089126559714795,0.004456327985739751,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.0053475935828877,0.004456327985739751,0.00089126559714795,0.004456327985739751,0.00089126559714795,0.00089126559714795,0.035650623885918005,0.0035650623885918,0.004456327985739751,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00267379679144385,0.00089126559714795,0.0017825311942959,0.0035650623885918,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.008021390374331552,0.00089126559714795,0.0017825311942959,0.00267379679144385,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00267379679144385,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.0017825311942959,0.0017825311942959,0.00089126559714795,0.0017825311942959,0.011586452762923352,0.0035650623885918,0.0017825311942959,0.0035650623885918,0.0017825311942959,0.0017825311942959,0.0035650623885918,0.0035650623885918,0.004456327985739751,0.00089126559714795,0.0053475935828877,0.0017825311942959,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00267379679144385,0.0053475935828877,0.004456327985739751,0.00089126559714795,0.004456327985739751,0.0035650623885918,0.0035650623885918,0.00267379679144385,0.00089126559714795,0.00267379679144385,0.0106951871657754,0.0017825311942959,0.00089126559714795,0.00267379679144385,0.00089126559714795,0.004456327985739751,0.0017825311942959,0.0035650623885918,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00980392156862745,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00267379679144385,0.00089126559714795,0.0035650623885918,0.0071301247771836,0.00089126559714795,0.0035650623885918,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.006238859180035651,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.0035650623885918,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.0017825311942959,0.0017825311942959,0.0017825311942959,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.004456327985739751,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00267379679144385,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00267379679144385,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.0017825311942959,0.0017825311942959,0.0017825311942959,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.0035650623885918,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.0017825311942959,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401354,50대,0.0,0.007401315789473684,0.0,0.0,0.0,0.01069078947368421,0.0,0.014802631578947368,0.0008223684210526315,0.029605263157894735,0.04276315789473684,0.023026315789473683,0.007401315789473684,0.013157894736842105,0.004111842105263158,0.004934210526315789,0.02138157894736842,0.01069078947368421,0.007401315789473684,0.014802631578947368,0.004111842105263158,0.0008223684210526315,0.004111842105263158,0.004934210526315789,0.011513157894736841,0.0,0.003289473684210526,0.006578947368421052,0.0,0.011513157894736841,0.0024671052631578946,0.005756578947368421,0.0024671052631578946,0.0,0.024671052631578948,0.0024671052631578946,0.0024671052631578946,0.004934210526315789,0.0,0.0,0.014802631578947368,0.0,0.008223684210526315,0.001644736842105263,0.003289473684210526,0.013980263157894737,0.0,0.0,0.0,0.0008223684210526315,0.0024671052631578946,0.014802631578947368,0.001644736842105263,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0024671052631578946,0.0,0.0008223684210526315,0.013980263157894737,0.0,0.0,0.0008223684210526315,0.005756578947368421,0.0008223684210526315,0.008223684210526315,0.0008223684210526315,0.0,0.004111842105263158,0.004934210526315789,0.0,0.0,0.001644736842105263,0.003289473684210526,0.001644736842105263,0.0008223684210526315,0.0,0.009046052631578948,0.0,0.0,0.0008223684210526315,0.01069078947368421,0.001644736842105263,0.0,0.029605263157894735,0.004934210526315789,0.004934210526315789,0.003289473684210526,0.0,0.003289473684210526,0.0,0.0,0.004934210526315789,0.0008223684210526315,0.0024671052631578946,0.0,0.0,0.0,0.0,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.004111842105263158,0.0,0.003289473684210526,0.011513157894736841,0.005756578947368421,0.005756578947368421,0.0,0.0,0.0,0.0,0.0,0.0024671052631578946,0.001644736842105263,0.0008223684210526315,0.0,0.0,0.0008223684210526315,0.009046052631578948,0.0,0.0,0.0,0.0,0.004111842105263158,0.0,0.001644736842105263,0.0,0.0,0.0024671052631578946,0.001644736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0008223684210526315,0.0,0.001644736842105263,0.0,0.003289473684210526,0.0,0.001644736842105263,0.001644736842105263,0.003289473684210526,0.0008223684210526315,0.0,0.012335526315789474,0.0,0.0,0.004111842105263158,0.0,0.0,0.0024671052631578946,0.0,0.0,0.0,0.009046052631578948,0.0,0.0,0.005756578947368421,0.009868421052631578,0.0008223684210526315,0.0008223684210526315,0.0,0.0008223684210526315,0.0008223684210526315,0.0024671052631578946,0.0,0.004111842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007401315789473684,0.0,0.0008223684210526315,0.0,0.0,0.0,0.0,0.0,0.0024671052631578946,0.01069078947368421,0.0,0.0008223684210526315,0.0008223684210526315,0.0024671052631578946,0.0,0.0024671052631578946,0.0,0.0008223684210526315,0.0,0.0008223684210526315,0.0,0.0,0.003289473684210526,0.009046052631578948,0.0008223684210526315,0.0,0.008223684210526315,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.0008223684210526315,0.0,0.0,0.0,0.004934210526315789,0.0,0.0,0.001644736842105263,0.001644736842105263,0.0,0.0,0.0,0.0,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0,0.0,0.0,0.0,0.004934210526315789,0.0,0.0,0.0024671052631578946,0.0,0.0,0.0,0.0,0.0008223684210526315,0.0,0.0,0.0,0.0,0.0,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0,0.0008223684210526315,0.001644736842105263,0.0,0.0,0.0,0.0,0.0008223684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004934210526315789,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0024671052631578946,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0,0.004111842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008223684210526315,0.0008223684210526315,0.0,0.0008223684210526315,0.0,0.001644736842105263,0.0,0.0,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.0008223684210526315,0.001644736842105263,0.003289473684210526,0.0,0.0008223684210526315,0.0,0.0,0.001644736842105263,0.0,0.0,0.0024671052631578946,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0,0.001644736842105263,0.0008223684210526315,0.0,0.0008223684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0008223684210526315,0.001644736842105263,0.0,0.0008223684210526315,0.0,0.0,0.0,0.0,0.0,0.004111842105263158,0.0,0.0008223684210526315,0.003289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001644736842105263,0.0008223684210526315,0.0,0.0,0.0,0.001644736842105263,0.0,0.0,0.0,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0,0.004934210526315789,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.004934210526315789,0.0008223684210526315,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.003289473684210526,0.0008223684210526315,0.0024671052631578946,0.007401315789473684,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.004934210526315789,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.004934210526315789,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.004934210526315789,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0024671052631578946,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.0024671052631578946,0.001644736842105263,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.003289473684210526,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0024671052631578946,0.0008223684210526315,0.001644736842105263,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.003289473684210526,0.003289473684210526,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.0008223684210526315,0.001644736842105263,0.0008223684210526315
