화자ID,연령대,NNG_저번,VV_만나,ECD_기로,VV_하,ETD_ㄴ,NNG_날,VV_있,EFN_잖아,NNG_그때,NNG_식,JKS_가,MDT_그,NNG_애,NNG_이랑,ECE_고,MAG_딱,NNG_약속,MAG_못,NNG_둘,JKS_이,MAG_이제,NNG_연락,VV_오,EFN_라고,MAC_그래서,NNG_혀,MAG_되게,VV_서,ECS_어,NNG_운,VV_해하,VA_같,EFN_대,VV_그러,ECE_면서,NNG_오해,JKO_를,EFN_다고,NNG_기분,MAG_안,VA_좋,ECD_아,VV_보이,MAG_많이,NNG_얘기,EFN_어,VV_알,ECD_니,NNG_나중,MAG_근데,NNG_전날,VV_맞,MAG_갑자기,JKS_은,ECD_는데,ECS_다,NNG_전화,ECD_게,ECD_더니,ETD_는,JX_야,NNG_엄마,VV_쓰러지,ECD_어서,NNG_응급실,JKO_을,VV_가,ETD_다는,MAG_마침,NNG_동생,NNG_집,ECS_아,VV_모시,NNG_상황,JX_는,VV_그리하,MAC_그러니까,EFQ_자고,MAG_그럼,MAG_바로,NNG_병원,NNG_가야,VV_되,VV_아니,ECD_니까,VXV_있,ECD_다가,VV_헤어지,ETD_ㄹ,NNG_때,MAG_일찍,ETN_기,JKS_는,NNG_반,NNG_쯤,ECE_자,NNG_소리,NNG_내가,MAG_원래,MAG_이렇게,ECE_지만,VV_느,NNG_위독,MAG_그냥,VV_지키,EFN_다니까,NNG_내일,NNG_취소,VA_낫,ECD_지,VXV_않,EFQ_니,NNG_말,NNG_입,ECD_으니까,ECD_ㄴ데,MDN_네,NNG_입장,NNG_생각,VV_들,ECD_여,NNG_나라,JX_도,MDT_이,MAG_인제,JKO_한테,VXV_보,ECD_아야,EFQ_냐,NNG_밤새,MAG_있다,NNG_알바,VV_나오,VV_들어가,ECD_서,ECD_라,VXV_가지,EFN_거든,VA_그,ECE_ㄴ데,NNG_결국,JX_은,VV_빼,EFN_더라,NNG_고,NNG_그날,NNG_걱정,NNG_거지,VA_아프,VV_시시덕거리,EFQ_을까,VV_들어서,NNG_배려,ECE_ㄴ다고,MAG_일부러,VA_나쁘,EFN_다,NNG_그전,MAG_한번,MAG_또,NNG_가,NNG_천안,ECS_ㄴ가,VV_내려가,ETD_을,VV_듣,EFN_지,VV_저,NNG_일,MAG_같이,MAG_먼저,NNG_선약,VV_어,VA_어떻,ECS_는지,VV_보,EFN_ㄴ다,VV_늘,ECD_러,VV_나,NNG_안,VV_나가,NNG_셋,VXA_싶,NNG_가면,ECD_아서,NNG_자리,VV_갈,ECE_면,EFN_라,EFN_야,ETD_은,NNG_이,ECD_은데,NNG_여,VV_그,VA_길,NNG_하면서,EFN_네,VV_드,VA_그렇,VXA_만하,MAG_당연히,NNG_경우,VA_이릏,VXV_주,MAG_막,MAG_그리,NNG_땜,MAG_다,VV_스,NNG_산,VV_때,NNG_고기,VV_굽,VV_먹,NNG_상태,MAG_카,MAG_톡,NNG_야,ECD_자고,VV_마,NNG_보재,ECD_으면,MAG_말없이,MAG_조용히,NNG_뒷날,NNG_아이시,VV_받,MAG_더,MAG_어쨌거나,ECD_어,MAG_나랑,NNG_카,VV_읃,VV_받으,JX_까지,NNG_한,ECD_어야,VV_그리,VV_아,MAG_아까,MAG_그래서,MAG_잠깐,VXV_나가,NNG_순정,NNG_만약,VV_말하,ECD_듯이,NNG_이한,NNG_테,NNG_난리,JX_라고,VV_따지,NNG_성격,MAG_참,NNG_지적,VV_고치,EFN_ㄹ게,MAG_바로바로,NNG_가슴,VV_담,VXV_두,VV_일,VA_꽁하,VV_갖,NNG_화,MAG_확,VV_내,MAC_그리고,NNG_작년,VA_서럽,MAG_좀,MDT_몇,MAG_욱,MAG_그래,VV_가지,MAG_살짝,MAG_일단,NNG_입맛,VA_다르,NNG_언니,NNG_아들,VV_치,VA_이렇,NNG_밥,MAG_약간,NNG_몫,NNG_무엇,NNG_하나,NNG_주문,VV_닿,JX_밖에,NNG_별거,NNG_막,VV_챙기,MAG_진짜,MAG_너무,VV_나누,MAG_막상,VV_낳,NNG_은,NNG_저녁,VV_굶,VV_자,VV_울,NNG_여행,VA_안쓰럽,VV_아이,NNG_동유럽,NNG_앞,NNG_서유럽,NNG_가격,VV_쉬,MAG_어차피,MAG_얼마든지,VV_맛보,NNG_한번,MAG_아예,NNG_처음,JX_부터,VV_가리,NNG_코로나,VV_터지,NNG_이제,NNG_정,NNG_직원,NNG_얼마,NNG_연차,NNG_발생,NNG_내년,MAG_다시,VV_시작하,EFN_ㄴ대,NNG_돈,VV_일하,NNG_기회,NNG_건강,VV_싸,VA_괜찮,NNG_시험,VV_삼,VV_지나,NNG_적금,MAG_엄청,VV_쌓이,NNG_맛보기,NNG_가게,ECD_아도,NNG_한해,VV_한하,NNG_몸,NNG_걸,VV_느끼,VV_걷,VA_힘들,NNG_차,NNG_타고,NNG_시간,NNG_이동,NNG_터키,NNG_게,VV_돌,NNG_공항,NNG_구경,MDN_한,NNG_휴게소,VV_내리,NNG_기본,MAG_아무리,NNG_버스,VA_넓,VA_편하,ECD_어도,NNG_자세,VV_앉,NNG_면,NNG_무릎,MAG_휘청휘청,NNG_자신,MAG_오히려,VV_움직이,MAG_덜,NNG_비행기,VV_타,NNG_유럽,VA_젊,NNG_비행,NNG_깃,NNG_값,VA_싸,NNG_경유,NNG_이해,NNG_나이,NNG_신랑,VV_부러워하,NNG_구들,VV_다니,VA_부럽,NNG_능,NNG_친구,NNG_남자,MAG_의외로,NNG_모임,NNG_마음,NNG_사람,NNG_명,MAG_별로,VA_없,NNG_욕,NNG_이하,VV_말,VV_몰르,NNG_그다음,VV_놓,ECD_고서,JX_을,NNG_깨,VV_버리,MAG_정말,VV_모르,ECE_지마는,JX_만,VV_다녀오,MAG_굳이,NNG_운해,NNG_누,VV_끼리,NNG_아무것,EFQ_ㄴ가,MDT_이런,NNG_귀,NNG_눈,VV_들어오,MAG_솔직히,NNG_전,MAG_순,NNG_전주,NNG_넷,NNG_다음,NNG_주,VV_걸,NNG_음,VV_빠지,MDT_그런,NNG_점심,VV_말르,ECD_ㄹ까,VXV_말,NNG_일단,NNG_먹,NNG_먹자,NNG_독산,NNG_혼자,VV_내려오,ECD_려고,MAC_그런데,ECD_길래,NNG_신경,VV_쓰,VXV_싶,NNG_서울,VA_가깝,MAG_왜,NNG_의식,NNG_감정,ETD_라는,NNG_목요일,ETD_단,NNG_끼,NNG_진짜,MAG_얼마나,NNG_황,NNG_짓,VV_어그러지,VV_끼,EFQ_리,VV_날,NNG_나도,VV_봐서,VV_대하,ETD_ㄴ다는,NNG_마찬가지,MAG_자꾸,NNG_마,ECD_더라도,MDT_어느,NNG_정도,NNG_선,VV_넘,ETD_는다는,VA_싫,MAG_굉장히,VV_싫어하,VV_발끈하,MAG_함부로,VV_받아들이,VV_우리,NNG_구니,VV_까,VV_넘어가,NNG_자기,NNG_자매,NNG_딸,VV_따라가,VV_좋아하,NNG_장기간,NNG_동안,VV_겪,ECE_건,VV_굴,ECE_나,NNG_모양,MAG_얼핏,VA_깊,NNG_길,NNG_경험,NNG_경,ECD_여도,MAG_잘,VV_따라다니,VV_어울리,NNG_한동안,VV_멀리하,NNG_아우,MAG_쪼끔,NNG_부분,NNG_요번,NNG_가기,VV_잡,VV_떠받들,NNG_가나,VV_잘하,VV_끌려다니,ETD_란,NNG_강한,NNG_강,NNG_마라,ECD_라고,EFI_구나,NNG_착각,ECE_려면,ECD_거든,NNG_사실,NNG_인제,NNG_수,NNG_어차,NNG_피,MDT_여러,JX_든지,MAG_꼭,NNG_시기,NNG_지금,VV_땋,NNG_다리,NNG_성해,MAG_열심히,NNG_형편,VV_이러,JX_이나,NNG_시일,NNG_내,NNG_가능,NNG_해외,NNG_골프,NNG_가도,ECE_거나,ETD_ㄴ단
SD2401704,50대,0.0,0.012987012987012988,0.0015278838808250573,0.024446142093200916,0.020626432391138275,0.0015278838808250573,0.012987012987012988,0.0106951871657754,0.006875477463712758,0.0,0.019098548510313215,0.015278838808250574,0.0,0.0007639419404125286,0.020626432391138275,0.0,0.004583651642475172,0.0053475935828877,0.002291825821237586,0.01680672268907563,0.0007639419404125286,0.0,0.0038197097020626434,0.0038197097020626434,0.012223071046600458,0.0,0.0007639419404125286,0.0,0.023682200152788387,0.0,0.0,0.0030557677616501145,0.0,0.0106951871657754,0.0038197097020626434,0.0,0.007639419404125287,0.0015278838808250573,0.0007639419404125286,0.008403361344537815,0.0030557677616501145,0.002291825821237586,0.0007639419404125286,0.004583651642475172,0.012223071046600458,0.009167303284950344,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.007639419404125287,0.002291825821237586,0.0,0.0015278838808250573,0.0,0.0030557677616501145,0.0030557677616501145,0.0007639419404125286,0.012223071046600458,0.0007639419404125286,0.019098548510313215,0.0030557677616501145,0.0030557677616501145,0.0,0.0038197097020626434,0.0007639419404125286,0.016042780748663103,0.0213903743315508,0.0030557677616501145,0.0,0.0,0.0007639419404125286,0.0213903743315508,0.0,0.0007639419404125286,0.02750190985485103,0.008403361344537815,0.0015278838808250573,0.0,0.0007639419404125286,0.0,0.0,0.0,0.009931245225362872,0.002291825821237586,0.01145912910618793,0.0,0.0,0.0,0.012987012987012988,0.0038197097020626434,0.0,0.002291825821237586,0.0015278838808250573,0.0,0.0,0.002291825821237586,0.0007639419404125286,0.009931245225362872,0.0,0.0,0.0015278838808250573,0.0030557677616501145,0.0,0.0053475935828877,0.0007639419404125286,0.0,0.0,0.0,0.0,0.009167303284950344,0.0,0.0,0.0015278838808250573,0.0,0.0015278838808250573,0.0030557677616501145,0.0053475935828877,0.0,0.008403361344537815,0.002291825821237586,0.0030557677616501145,0.002291825821237586,0.012987012987012988,0.004583651642475172,0.0038197097020626434,0.0038197097020626434,0.0,0.0015278838808250573,0.0030557677616501145,0.0,0.0015278838808250573,0.0,0.0,0.0,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.004583651642475172,0.002291825821237586,0.0015278838808250573,0.0,0.004583651642475172,0.0030557677616501145,0.002291825821237586,0.0007639419404125286,0.0015278838808250573,0.0,0.0030557677616501145,0.0015278838808250573,0.0,0.0,0.0,0.0,0.0007639419404125286,0.0,0.0,0.002291825821237586,0.0,0.0015278838808250573,0.0053475935828877,0.0,0.0007639419404125286,0.0,0.0,0.0030557677616501145,0.006875477463712758,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.004583651642475172,0.0,0.0,0.006875477463712758,0.0,0.0,0.0038197097020626434,0.0,0.0,0.0007639419404125286,0.006875477463712758,0.002291825821237586,0.0,0.0015278838808250573,0.0030557677616501145,0.0007639419404125286,0.0038197097020626434,0.0,0.007639419404125287,0.0053475935828877,0.0,0.002291825821237586,0.0038197097020626434,0.004583651642475172,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0,0.009167303284950344,0.0,0.0,0.0007639419404125286,0.0007639419404125286,0.0030557677616501145,0.0030557677616501145,0.0,0.0,0.0030557677616501145,0.002291825821237586,0.0,0.0,0.0,0.0,0.0030557677616501145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006875477463712758,0.0,0.0,0.0,0.0,0.0,0.0038197097020626434,0.0,0.0053475935828877,0.0007639419404125286,0.0,0.0,0.0,0.0,0.0,0.002291825821237586,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0007639419404125286,0.0,0.0007639419404125286,0.0007639419404125286,0.0,0.0007639419404125286,0.0,0.0038197097020626434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012223071046600458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015278838808250573,0.002291825821237586,0.0,0.0,0.0,0.0015278838808250573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007639419404125286,0.0053475935828877,0.0,0.0,0.0007639419404125286,0.002291825821237586,0.0030557677616501145,0.0,0.002291825821237586,0.0007639419404125286,0.0053475935828877,0.0,0.0,0.0,0.0,0.0015278838808250573,0.0,0.0,0.0015278838808250573,0.0,0.0,0.0015278838808250573,0.0,0.0,0.0007639419404125286,0.0,0.0,0.0,0.0,0.0007639419404125286,0.0,0.0,0.0,0.0,0.0007639419404125286,0.0007639419404125286,0.0,0.0,0.0,0.0,0.0007639419404125286,0.0,0.0,0.0007639419404125286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002291825821237586,0.0,0.0,0.0,0.0,0.0015278838808250573,0.0007639419404125286,0.0,0.0,0.0,0.0,0.0,0.0,0.0007639419404125286,0.0,0.0,0.0,0.0015278838808250573,0.0,0.0,0.0,0.0007639419404125286,0.0,0.0,0.0,0.0007639419404125286,0.0,0.0,0.0007639419404125286,0.0007639419404125286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030557677616501145,0.0007639419404125286,0.0,0.0,0.0,0.0007639419404125286,0.0,0.0,0.0015278838808250573,0.0007639419404125286,0.0,0.002291825821237586,0.0,0.0,0.0,0.0,0.0007639419404125286,0.0007639419404125286,0.0038197097020626434,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0038197097020626434,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0038197097020626434,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.0015278838808250573,0.0038197097020626434,0.0015278838808250573,0.0015278838808250573,0.0015278838808250573,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.002291825821237586,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0030557677616501145,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0030557677616501145,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.002291825821237586,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0015278838808250573,0.002291825821237586,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0015278838808250573,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286
SD2401705,50대,0.001265022137887413,0.01454775458570525,0.002530044275774826,0.03099304237824162,0.01644528779253637,0.0006325110689437065,0.010752688172043012,0.008855154965211892,0.010120177103099304,0.0006325110689437065,0.022137887413029727,0.02340290955091714,0.005060088551549652,0.0018975332068311196,0.03984819734345351,0.0006325110689437065,0.002530044275774826,0.012017710309930424,0.003795066413662239,0.02530044275774826,0.007590132827324478,0.0018975332068311196,0.0031625553447185324,0.006957621758380772,0.0056925996204933585,0.0006325110689437065,0.004427577482605946,0.0006325110689437065,0.01265022137887413,0.0006325110689437065,0.0006325110689437065,0.004427577482605946,0.0031625553447185324,0.013915243516761544,0.0031625553447185324,0.0006325110689437065,0.013282732447817837,0.006957621758380772,0.004427577482605946,0.009487666034155597,0.0031625553447185324,0.005060088551549652,0.0006325110689437065,0.0018975332068311196,0.01454775458570525,0.006957621758380772,0.003795066413662239,0.001265022137887413,0.0018975332068311196,0.005060088551549652,0.0006325110689437065,0.003795066413662239,0.001265022137887413,0.001265022137887413,0.01265022137887413,0.003795066413662239,0.002530044275774826,0.007590132827324478,0.001265022137887413,0.015812776723592662,0.004427577482605946,0.0031625553447185324,0.0006325110689437065,0.008222643896268185,0.002530044275774826,0.006325110689437065,0.018975332068311195,0.001265022137887413,0.0006325110689437065,0.001265022137887413,0.0018975332068311196,0.005060088551549652,0.0006325110689437065,0.0006325110689437065,0.018342820999367487,0.007590132827324478,0.005060088551549652,0.001265022137887413,0.0018975332068311196,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.006957621758380772,0.0018975332068311196,0.011385199240986717,0.003795066413662239,0.0018975332068311196,0.002530044275774826,0.015812776723592662,0.007590132827324478,0.001265022137887413,0.0018975332068311196,0.001265022137887413,0.001265022137887413,0.0006325110689437065,0.002530044275774826,0.001265022137887413,0.008222643896268185,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0018975332068311196,0.0006325110689437065,0.002530044275774826,0.0006325110689437065,0.001265022137887413,0.0018975332068311196,0.0031625553447185324,0.0006325110689437065,0.003795066413662239,0.0031625553447185324,0.0006325110689437065,0.002530044275774826,0.0006325110689437065,0.002530044275774826,0.0018975332068311196,0.003795066413662239,0.0018975332068311196,0.003795066413662239,0.0018975332068311196,0.0018975332068311196,0.0006325110689437065,0.008855154965211892,0.005060088551549652,0.001265022137887413,0.0056925996204933585,0.0006325110689437065,0.0006325110689437065,0.002530044275774826,0.0006325110689437065,0.0006325110689437065,0.002530044275774826,0.0018975332068311196,0.001265022137887413,0.002530044275774826,0.001265022137887413,0.001265022137887413,0.0056925996204933585,0.0018975332068311196,0.004427577482605946,0.0006325110689437065,0.006325110689437065,0.001265022137887413,0.0018975332068311196,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.003795066413662239,0.0006325110689437065,0.0031625553447185324,0.0006325110689437065,0.0018975332068311196,0.0006325110689437065,0.002530044275774826,0.002530044275774826,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0056925996204933585,0.002530044275774826,0.001265022137887413,0.001265022137887413,0.001265022137887413,0.0031625553447185324,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0018975332068311196,0.0006325110689437065,0.0031625553447185324,0.0006325110689437065,0.001265022137887413,0.0018975332068311196,0.002530044275774826,0.0031625553447185324,0.0006325110689437065,0.001265022137887413,0.002530044275774826,0.001265022137887413,0.002530044275774826,0.0006325110689437065,0.0056925996204933585,0.006325110689437065,0.0006325110689437065,0.0018975332068311196,0.005060088551549652,0.0018975332068311196,0.0006325110689437065,0.0018975332068311196,0.002530044275774826,0.0006325110689437065,0.001265022137887413,0.001265022137887413,0.0006325110689437065,0.006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.003795066413662239,0.0006325110689437065,0.0006325110689437065,0.002530044275774826,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.006957621758380772,0.0006325110689437065,0.0006325110689437065,0.0018975332068311196,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.002530044275774826,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.001265022137887413,0.0006325110689437065,0.002530044275774826,0.0006325110689437065,0.001265022137887413,0.001265022137887413,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.0018975332068311196,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.002530044275774826,0.0018975332068311196,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.001265022137887413,0.0006325110689437065,0.0031625553447185324,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.002530044275774826,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.001265022137887413,0.003795066413662239,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.002530044275774826,0.0018975332068311196,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0018975332068311196,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0031625553447185324,0.001265022137887413,0.0018975332068311196,0.0006325110689437065,0.0006325110689437065,0.003795066413662239,0.0006325110689437065,0.0018975332068311196,0.0006325110689437065,0.0018975332068311196,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0018975332068311196,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0018975332068311196,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.002530044275774826,0.001265022137887413,0.0006325110689437065,0.002530044275774826,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0018975332068311196,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.001265022137887413,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0006325110689437065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
