화자ID,연령대,JX_는,NNG_아파트,NNG_생활,JKO_을,MAG_많이,VV_하,ECD_으니까,MAG_인제,NNG_전원주택,NNG_계획,ECE_고,VXV_있,EFN_잖아,MDT_그,MDT_몇,NNG_후,NNG_시골,VV_내려가,ECD_서,NNG_땅,VV_사,ECD_아서,NNG_집,VV_짓,ECE_자,MAG_그럼,ECD_으면,JKS_가,MAG_이제,MDT_여러,NNG_생각,ECD_는데,NNG_컨테이너,NNG_하우스,JKO_를,ETD_을,EFQ_ㄴ가,NNG_한옥,NNG_학교,VV_가,VV_배우,ECD_어서,ETD_ㄹ,VV_아니,ECE_면,ECD_려고,VXV_보,ECD_니까,MAG_또,EFN_다,MAC_그래서,MDT_다른,JX_도,VV_찾아보,VV_있,JX_은,MDT_어느,JKS_이,MAG_오히려,VA_좋,ETD_은,VA_같,ECD_아,VV_파,ECE_거나,VV_그러,NNG_때,NNG_필요,NNG_포클레인,ECS_다,JX_거나,VA_그렇,ETD_ㄴ,ETN_기,JKS_는,NNG_이제,NNG_앞,NNG_타일,NNG_벽,NNG_무엇,ECD_지,NNG_페인트,VV_칠하,ETD_는,JKS_은,VA_쉽,NNG_벽지,VV_바르,ECD_어야,VV_되,EFQ_냐,MDT_그런,NNG_얘기,NNG_구옥,MAG_너무,NNG_일,VA_많,VXV_않,EFQ_나,VV_부수,VV_바꾸,NNG_인제,NNG_구조,NNG_변경,NNG_불법,NNG_기존,JKG_의,NNG_내력벽,JX_만,VV_없애,NNG_기둥,MDN_세,VV_내버리,ECS_어,VXV_두,NNG_들보,JX_라고,ECE_나,MAG_그러면,NNG_전체적,NNG_뼈다귀,VV_놓,VV_어,NNG_인테리어,NNG_위주,ECD_ㄴ데,NNG_만약,ECE_ㄴ다면,MDT_어떤,NNG_타입,VXA_싶,JX_야,NNG_약간,NNG_느낌,VV_나,NNG_모더니즘,MDT_이런,NNG_거,NNG_공장,MAG_왜,NNG_스타일,EFQ_을까,ECD_라고,JX_을,NNG_황토,NNG_바르나,MAG_그냥,NNG_벽돌,VV_싸,NNG_회벽,VA_어떻,ECD_게,EFN_야,VA_그,ECE_ㄴ데,NNG_내부,NNG_외부,NNG_격차,VV_생기,NNG_재료,NNG_다양,VV_쓰,NNG_욕심,MAG_좀,VV_줄이,NNG_통일성,VV_주,NNG_작업,NNG_시,NNG_공간,NNG_뒤,MAG_따로,VV_만들,NNG_모,MAG_더,NNG_박스,VV_갖,ECD_고서,NNG_모던,NNG_내,NNG_작업실,VA_이렇,ECD_어,NNG_주거,NNG_자체,MAG_딱,VV_살리,VXV_주,NNG_부지,VV_넓,MAG_같이,ECE_지만,VV_그리하,ECD_여도,VV_웃기,MAG_다시,VV_쳐다보,VA_낯설,VV_그리,MAG_잘,VV_나오,EFN_아야지,NNG_가사,VV_도와주,NNG_가전제품,MAG_훨씬,NNG_편안,NNG_실수,NNG_특이,EFN_어,NNG_형,NNG_이,VV_땋,NNG_제일,VA_나쁘,NNG_가구,MAG_안,VV_들어가,NNG_가전,VV_걸,NNG_네모,NNG_안,MAG_근데,VV_드,NNG_로,NNG_정리,NNG_변화,NNG_활용도,VA_높,NNG_사실,ECS_아,NNG_활동,ECE_면서,NNG_제품,NNG_도움,VV_받,NNG_요즘,NNG_냉장고,NNG_세탁기,MAG_당연히,MAC_하지만,NNG_건조기,VA_없,ECD_어도,NNG_빨래,VV_널,ECD_다가,VV_걷,VV_접,NNG_완전,JX_이라,VV_돌리,NNG_물,VV_빠지,NNG_순간,VV_넣,VV_꺼내,VXA_같,EFA_자,VV_꾸,VV_바뀌,NNG_기본적,EFN_어야지,NNG_밖,VV_입,VV_빨,NNG_애,ECD_기에,VV_해지,MAG_정말,NNG_가우디,MAG_괜히,VV_마,VV_까,JX_까지,EFN_라고,MAG_워낙,NNG_디자인,VV_보,ECE_다면,NNG_전은,VA_다르,NNG_위치,NNG_배치,MAG_쪼끔,VV_집어넣,NNG_음,JX_든,VV_갈,NNG_기타,NNG_정도,NNG_은,VV_원하,VV_싶,MAG_꼭,NNG_시설,EFN_ㄴ다,MAC_그러면,MAG_일단,NNG_작업장,VV_말,NNG_목,NNG_공도,VXV_드리,NNG_목공,NNG_과정,MAG_막,NNG_용접,EFQ_려나,VV_아,ECD_ㄹ까,ECD_라,NNG_비닐,NNG_그때,NNG_거지,NNG_비,NNG_비닐하우스,VV_저,EFN_네,ETN_ㅁ,VA_까지,NNG_작,VA_작,NNG_옆,NNG_텃밭,VV_가꾸,ECD_여,NNG_전원,NNG_가면,NNG_층,NNG_간,NNG_소음,NNG_신경,MAG_진짜,MAG_가끔,NNG_지금,VV_살,MAG_빨리,NNG_내가,VV_그러잖,MAG_맨날,VV_넘,NNG_드릴,NNG_해,EFN_라,NNG_망치질,NNG_밑,NNG_사람,JKO_한테,VV_피하,MAG_물론,NNG_옆집,VA_시끄럽,NNG_아랫집,VA_싫,VXV_말,NNG_조심,ECD_자고,NNG_주택,VXV_놓,VV_일하,VA_편하,VV_갖추,VV_들이,NNG_장비,NNG_사고,MAG_그래서,ECD_은데,NNG_마당,VA_넓,VA_쪼끄맣,NNG_연못,VA_크,NNG_석재,NNG_바가지,NNG_다라,NNG_대야,VV_노,NNG_어항,VV_놀,VA_이쁘,NNG_보통,NNG_노년,NNG_개조,MAG_이미,VV_꿈꾸,NNG_방치,VA_고렇,NNG_활용,NNG_범위,NNG_조,NNG_국가적,NNG_지원,NNG_사업,NNG_새,VXV_내,NNG_나도,NNG_구체적,MAG_굉장히,NNG_준비,JX_이,NNG_남,NNG_광범위,MAG_여태껏,NNG_철거,NNG_경우,VV_알,ECD_다시피,NNG_내부적,MAG_가끔가다,NNG_티브이,NNG_전후,NNG_모습,VV_그,VA_새롭,NNG_돈,NNG_주고,VV_비,VV_다그,NNG_업자,VV_불르,NNG_지은,VXV_지,NNG_개선,VV_보이,VA_재밌,MAG_충분히,NNG_기초,NNG_공사,JX_부터,MAG_다,NNG_스스로,VV_듣,NNG_실습,VV_통하,NNG_시간,VA_없다,NNG_내서,MAG_한번,NNG_대부분,VV_좋아하,NNG_적인,NNG_그다음,NNG_개념,NNG_허락,ECS_ㄴ다,NNG_고,NNG_걸,NNG_병행,ECD_니깐,NNG_부인,NNG_남편,NNG_존재,NNG_외형,ETD_다는,VV_들,NNG_옛날,MAG_그대로,MAG_쪼금,VA_안타깝,VV_허물,MAG_새로,NNG_빈집,NNG_집들이,NNG_슬레이트,JX_라든지,NNG_한번,NNG_목조,NNG_견고성,JX_이나,NNG_병충해,JX_나,VA_약하,MAG_이왕이면,NNG_외벽,NNG_유리,NNG_빛,VV_들어오,NNG_병,ECD_라서,ECS_을지,VV_모르,ECD_아도,NNG_소재,NNG_하나,NNG_국한,NNG_황,NNG_토,NNG_내벽,NNG_온도,NNG_조절,VV_잘되,NNG_곰팡이,MAG_얼마나,NNG_천연,VA_괜찮,NNG_분야,VV_대하,MDT_새,NNG_원래,NNG_심플,NNG_분리,NNG_아래층,VV_맞,NNG_바깥,MAG_제일,ETD_ㄴ다는,MAG_그르,MAG_아주,MAG_그러,NNG_결국,NNG_안주인,VV_스,NNG_성향,JX_대로,EFN_더라,NNG_남자,NNG_생,NNG_진행,NNG_나중,NNG_최상,MAG_아무리,NNG_복잡,NNG_멋,ECD_더라도,MDT_모든,NNG_원,NNG_상태,NNG_충실,NNG_정형,NNG_화가,VV_각지,NNG_형태,MAG_되게,NNG_상황,NNG_들,VV_맞추,NNG_커스텀,NNG_비용,VA_비싸,VA_길,NNG_진,NNG_안의,NNG_면,NNG_평범,NNG_현,NNG_실적,MAG_특히,NNG_성격,NNG_구상,NNG_양보,NNG_고집,VV_가지,VV_꾸미,VV_같,NNG_의견,NNG_수렴,NNG_게,NNG_편,NNG_후회,NNG_운용,ECE_려면,NNG_먼지,MAG_아까,ECD_듯이,NNG_둘,NNG_변형,NNG_트랜스포머,NNG_침대,MAG_늘,NNG_저녁때,NNG_소파,MAG_사실상,MAG_별로,VV_앉,NNG_정보,NNG_수집,NNG_도,ECS_고,NNG_런,VV_쓸,NNG_수,NNG_방향,VV_키우,VV_먹,MAC_그러니까,MDT_고런,NNG_농사,VA_힘들,NNG_아이,NNG_전기,ECE_든,MAG_지금,MAG_아예,NNG_관심,VV_그렇,VV_찾,MAG_참,NNG_공구,NNG_부심,ECD_니,VV_비하,NNG_공,NNG_지역,NNG_사회,NNG_대여,NNG_용품,NNG_힘,NNG_니더,MAG_혼자,NNG_아까,VV_오,NNG_혼자,NNG_개발,NNG_건축,NNG_박람회,ECD_더니,NNG_수영장,NNG_여름철,MAG_살짝,NNG_겨울
SD2401211,50대,0.018077239112571898,0.0016433853738701725,0.0024650780608052587,0.027115858668857847,0.004108463434675432,0.02875924404272802,0.003286770747740345,0.00657354149548069,0.0024650780608052587,0.0008216926869350862,0.02875924404272802,0.0016433853738701725,0.0024650780608052587,0.013968775677896467,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.0016433853738701725,0.0049301561216105174,0.004108463434675432,0.0049301561216105174,0.0024650780608052587,0.004108463434675432,0.0049301561216105174,0.015612161051766639,0.0008216926869350862,0.0016433853738701725,0.0024650780608052587,0.003286770747740345,0.003286770747740345,0.0024650780608052587,0.008216926869350863,0.0049301561216105174,0.0024650780608052587,0.004108463434675432,0.0008216926869350862,0.003286770747740345,0.004108463434675432,0.014790468364831553,0.014790468364831553,0.004108463434675432,0.012325390304026294,0.0008216926869350862,0.0016433853738701725,0.008216926869350863,0.003286770747740345,0.0016433853738701725,0.003286770747740345,0.003286770747740345,0.016433853738701727,0.0008216926869350862,0.012325390304026294,0.009038619556285949,0.0008216926869350862,0.018077239112571898,0.0008216926869350862,0.0049301561216105174,0.011503697617091208,0.009038619556285949,0.0024650780608052587,0.0016433853738701725,0.0016433853738701725,0.014790468364831553,0.00657354149548069,0.004108463434675432,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.024650780608052588,0.008216926869350863,0.0049301561216105174,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0016433853738701725,0.00657354149548069,0.0008216926869350862,0.0008216926869350862,0.027115858668857847,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.00657354149548069,0.011503697617091208,0.0008216926869350862,0.003286770747740345,0.0008216926869350862,0.0016433853738701725,0.004108463434675432,0.0016433853738701725,0.0016433853738701725,0.004108463434675432,0.003286770747740345,0.0008216926869350862,0.0024650780608052587,0.0008216926869350862,0.0024650780608052587,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0024650780608052587,0.0008216926869350862,0.004108463434675432,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.016433853738701727,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.004108463434675432,0.004108463434675432,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0024650780608052587,0.0024650780608052587,0.003286770747740345,0.004108463434675432,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0049301561216105174,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.010682004930156122,0.0008216926869350862,0.0016433853738701725,0.0024650780608052587,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.00657354149548069,0.0008216926869350862,0.0049301561216105174,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0049301561216105174,0.0016433853738701725,0.008216926869350863,0.0008216926869350862,0.0008216926869350862,0.01725554642563681,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.003286770747740345,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0008216926869350862,0.0049301561216105174,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.004108463434675432,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.004108463434675432,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.007395234182415777,0.0016433853738701725,0.003286770747740345,0.0016433853738701725,0.0016433853738701725,0.0008216926869350862,0.0049301561216105174,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0049301561216105174,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0024650780608052587,0.0016433853738701725,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.003286770747740345,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.003286770747740345,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.00657354149548069,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.003286770747740345,0.0008216926869350862,0.0024650780608052587,0.0008216926869350862,0.0016433853738701725,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.004108463434675432,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0016433853738701725,0.0024650780608052587,0.0008216926869350862,0.0008216926869350862,0.0024650780608052587,0.0016433853738701725,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.004108463434675432,0.0016433853738701725,0.003286770747740345,0.003286770747740345,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0008216926869350862,0.0016433853738701725,0.0008216926869350862,0.0008216926869350862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401212,50대,0.018159806295399514,0.0,0.0,0.018159806295399514,0.00423728813559322,0.022397094430992737,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0,0.02784503631961259,0.004842615012106538,0.002421307506053269,0.009079903147699757,0.0012106537530266344,0.0,0.0012106537530266344,0.0,0.0,0.0006053268765133172,0.0,0.003026634382566586,0.00423728813559322,0.0036319612590799033,0.0,0.0,0.002421307506053269,0.010290556900726392,0.0,0.002421307506053269,0.006053268765133172,0.002421307506053269,0.0,0.0006053268765133172,0.009079903147699757,0.005447941888619854,0.0,0.003026634382566586,0.0,0.0018159806295399517,0.0018159806295399517,0.010290556900726392,0.012711864406779662,0.0006053268765133172,0.00847457627118644,0.0006053268765133172,0.004842615012106538,0.007869249394673124,0.003026634382566586,0.0006053268765133172,0.013317191283292978,0.0,0.029661016949152543,0.0,0.015738498789346248,0.01694915254237288,0.0018159806295399517,0.024818401937046004,0.0,0.010290556900726392,0.011501210653753027,0.013922518159806295,0.009079903147699757,0.0,0.0006053268765133172,0.010290556900726392,0.0018159806295399517,0.005447941888619854,0.0,0.002421307506053269,0.0,0.007263922518159807,0.03934624697336562,0.003026634382566586,0.0,0.0,0.0,0.0,0.0,0.0,0.009685230024213076,0.0,0.0,0.03571428571428571,0.002421307506053269,0.0006053268765133172,0.0,0.0,0.0036319612590799033,0.012106537530266344,0.0,0.007263922518159807,0.003026634382566586,0.0,0.0012106537530266344,0.0,0.004842615012106538,0.003026634382566586,0.0,0.0,0.0006053268765133172,0.0,0.0012106537530266344,0.0,0.0012106537530266344,0.0,0.0036319612590799033,0.0,0.006658595641646489,0.0,0.0,0.0,0.0,0.024213075060532687,0.0,0.0,0.0006053268765133172,0.0006053268765133172,0.0,0.0,0.0,0.0,0.005447941888619854,0.0012106537530266344,0.0,0.0,0.0,0.0,0.0,0.0,0.0018159806295399517,0.002421307506053269,0.0,0.0,0.0012106537530266344,0.0,0.0018159806295399517,0.0,0.0,0.0,0.0036319612590799033,0.0,0.0,0.0006053268765133172,0.0012106537530266344,0.0,0.0012106537530266344,0.0018159806295399517,0.0,0.0,0.0006053268765133172,0.00847457627118644,0.0018159806295399517,0.0018159806295399517,0.0018159806295399517,0.0006053268765133172,0.0012106537530266344,0.0,0.0,0.0006053268765133172,0.0,0.005447941888619854,0.0,0.00423728813559322,0.0,0.0,0.0006053268765133172,0.0006053268765133172,0.0,0.010290556900726392,0.0,0.0012106537530266344,0.005447941888619854,0.0,0.003026634382566586,0.0,0.0018159806295399517,0.0,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.002421307506053269,0.006053268765133172,0.0,0.0006053268765133172,0.0018159806295399517,0.0006053268765133172,0.0,0.0,0.0,0.0036319612590799033,0.004842615012106538,0.0036319612590799033,0.0018159806295399517,0.0,0.0,0.0,0.0,0.0006053268765133172,0.0006053268765133172,0.0,0.0,0.0,0.0,0.0,0.0,0.0006053268765133172,0.0,0.0018159806295399517,0.0018159806295399517,0.0,0.0,0.0,0.0,0.0,0.0036319612590799033,0.002421307506053269,0.0,0.0012106537530266344,0.0012106537530266344,0.0,0.002421307506053269,0.003026634382566586,0.0018159806295399517,0.0,0.0,0.0,0.0,0.0,0.0,0.005447941888619854,0.0,0.0012106537530266344,0.0,0.0,0.0,0.003026634382566586,0.0,0.0,0.0006053268765133172,0.0,0.0,0.0018159806295399517,0.0,0.0,0.0,0.0006053268765133172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012106537530266344,0.0,0.0,0.0,0.0,0.0,0.0,0.0018159806295399517,0.0006053268765133172,0.0,0.0,0.0,0.0,0.0,0.0,0.0036319612590799033,0.0,0.0,0.015738498789346248,0.0,0.0,0.0012106537530266344,0.0,0.0006053268765133172,0.0012106537530266344,0.0,0.0006053268765133172,0.0,0.0,0.0,0.0018159806295399517,0.0,0.0,0.0,0.0,0.0012106537530266344,0.0,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0,0.0006053268765133172,0.0,0.0,0.0006053268765133172,0.0012106537530266344,0.0,0.0012106537530266344,0.0,0.002421307506053269,0.0,0.0018159806295399517,0.0006053268765133172,0.0,0.0018159806295399517,0.0,0.0,0.0,0.0012106537530266344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012106537530266344,0.0,0.0,0.0006053268765133172,0.0,0.0006053268765133172,0.0,0.0,0.0,0.0012106537530266344,0.0,0.0,0.0036319612590799033,0.0,0.0006053268765133172,0.0,0.0,0.0,0.0,0.0,0.0,0.0036319612590799033,0.0012106537530266344,0.0,0.0,0.0,0.0,0.0,0.0,0.0006053268765133172,0.0,0.0,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.002421307506053269,0.00423728813559322,0.004842615012106538,0.0,0.0006053268765133172,0.0012106537530266344,0.0,0.0,0.0,0.0006053268765133172,0.0012106537530266344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.002421307506053269,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0018159806295399517,0.00423728813559322,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.006658595641646489,0.0018159806295399517,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0018159806295399517,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.003026634382566586,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0018159806295399517,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.007869249394673124,0.0006053268765133172,0.002421307506053269,0.0006053268765133172,0.0006053268765133172,0.0018159806295399517,0.0006053268765133172,0.0006053268765133172,0.0018159806295399517,0.0006053268765133172,0.004842615012106538,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.002421307506053269,0.0006053268765133172,0.0018159806295399517,0.0006053268765133172,0.0012106537530266344,0.0012106537530266344,0.0012106537530266344,0.0006053268765133172,0.0018159806295399517,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0018159806295399517,0.0006053268765133172,0.002421307506053269,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0018159806295399517,0.0012106537530266344,0.0006053268765133172,0.002421307506053269,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.00423728813559322,0.0012106537530266344,0.002421307506053269,0.002421307506053269,0.0006053268765133172,0.0018159806295399517,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0018159806295399517,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0018159806295399517,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0018159806295399517,0.0012106537530266344,0.0012106537530266344,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0018159806295399517,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.003026634382566586,0.0018159806295399517,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0018159806295399517,0.0012106537530266344,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.002421307506053269,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172,0.0012106537530266344,0.0012106537530266344,0.0006053268765133172,0.0006053268765133172,0.0006053268765133172
