화자ID,연령대,VV_오,ETD_ㄹ,NNG_여름,MAG_많이,VA_덥,EFN_지,MAG_아직,JX_도,ETD_ㄴ,NNG_중이,ECE_고,NNG_어저께,JX_는,VA_괜찮,ECD_는데,NNG_오늘,VV_보,ECD_니까,VV_어,ECS_어,MAG_다시,VXV_지,EFN_라고,MAG_근데,JKS_가,NNG_작년,NNG_지붕,JKO_을,MAG_새로,VV_고치,ECD_어,NNG_집,NNG_노후,NNG_주택,ECS_다,NNG_정부,JKG_의,NNG_지원,VV_받,ECD_아서,NNG_프로,JKS_이,MAG_너무너무,NNG_다행,VA_좋,EFN_다,MDT_이런,MDT_그,NNG_주변,MAG_굉장히,VA_많,ECD_은데,MAG_무조건,VV_부수,MAG_그냥,NNG_아파트,JKO_를,VV_짓,VV_이러,VV_건지,VV_아니,ECE_면,VV_그러,NNG_정책,VV_대하,ECD_어서,MAG_한번,NNG_생각,MAG_적이,VV_있,EFQ_을까,VV_아,ECS_아,NNG_공동,NNG_단독,MDT_그런,NNG_부분,EFN_거든,MAG_아까,VV_말하,JX_은,ETD_는,NNG_기회,JX_을,MAG_이제,NNG_도시,NNG_재생,ECD_라고,NNG_이야기,VV_하,MAG_그래서,ECD_라,VA_들,EFQ_ㄴ가,MAG_혹은,NNG_새시,NNG_창문,VA_새롭,ECD_게,NNG_개량,ECS_ㄴ다,JX_거나,JX_만,ECD_어도,NNG_벌레,VV_들어오,NNG_경우,VA_적,MAG_진짜로,ECD_아,NNG_방역,NNG_단체,ETN_기,MAC_그래서,NNG_활용,ETD_을,VA_같,NNG_마,NNG_찬가,EFN_잖아,NNG_앞,MAG_혹시,MAG_지금,NNG_현재,NNG_집이,MDT_다른,NNG_형태,VV_살,VXA_싶,MAG_그러면,MDT_어느,NNG_형,MDT_어떤,ETD_은,VA_달,NNG_그때,NNG_한참,ETD_라는,NNG_관심,VV_흘러가,NNG_과정,JKS_은,VA_어렵,VXV_않,MAG_인제,NNG_집단,NNG_주거,NNG_좀,NNG_이사,VV_가,VXV_보,ECD_으면,NNG_라,MAG_마침,NNG_기사,VV_나,NNG_주차,JX_든,NNG_층,NNG_간,NNG_소음,NNG_칼부림,VV_그리,MAG_약간,NNG_이해,MAG_안,VV_되,NNG_게,MAG_특히,NNG_집값,NNG_땅,NNG_위,VV_올라가,ECE_ㄴ데,VV_낳,VV_갖,VXV_있,ECD_지,VXA_않,MAG_그렇게,VA_비싸,NNG_개념,VV_까,NNG_한번,NNG_생활,NNG_두려움,NNG_야,MAG_진짜,NNG_사람,JKO_과,MAG_같이,VA_이렇,NNG_공동생활,ETD_ㄴ다는,NNG_만약,NNG_때,VV_생기,EFN_ㄴ다,NNG_은,VA_어떻,NNG_가능,NNG_해결,EFQ_ㄹ까,NNG_동네,NNG_요즘,NNG_마찬가지,NNG_예전,NNG_구세대,MAC_그러니까,NNG_처음,JX_부터,MAG_다,ECE_으나,NNG_원룸,VV_바뀌,ECE_면서,NNG_인제,VV_알,MAG_거의,VA_없,VA_그렇,NNG_관계,NNG_변화,VV_걸,NNG_내부,VV_오래되,NNG_발전적,VA_그,NNG_로봇,NNG_청소기,NNG_사용,MAG_너무,VA_부럽,NNG_수건,VV_말리,ECE_거나,NNG_속옷,MAG_정말,EFN_다고,NNG_용도,JX_들,NNG_다라,NNG_건조기,NNG_옥상,MAG_굳이,NNG_음,NNG_무엇,MAG_그다지,NNG_필요성,VV_느끼,MAC_그렇지만,NNG_지금,NNG_발전,NNG_가전,NNG_전자,NNG_제품,VV_듣,NNG_욕구,NNG_식기세척기,VV_사,NNG_설거지,NNG_하기,VA_싫,NNG_세탁소,NNG_기업화,NNG_랜,NNG_차,NNG_이즈,MAG_있다,EFN_더라,NNG_세,MAG_탁,NNG_이용,EFN_네,NNG_내가,NNG_빨래,NNG_나의,MAG_가장,VA_크,NNG_이슈,VA_작,NNG_세탁기,MAG_더,JX_밖에,VV_말,NNG_팔목,VV_아프,NNG_세탁,VA_힘들,ECS_ㄴ가,NNG_양말,MAG_매일,VV_돌리,VV_가지,NNG_필요,NNG_가정,NNG_무선,VV_쓰,MAG_왜,NNG_투자,NNG_해,VV_괜찮,MAG_얼마나,VA_가볍,MAG_잘,VV_나오,VV_그,ECD_러,VV_비싸,NNG_본격적,VV_사용하,NNG_시간,NNG_대비,EFQ_으냐,NNG_가사,NNG_사실,NNG_동의,NNG_최근,NNG_먼지,NNG_떨이,NNG_통,NNG_자체,NNG_옵션,EFN_야,NNG_돈,NNG_비용,VV_들이,ECD_아야,NNG_여성,NNG_노동,NNG_해방,NNG_얘기,NNG_가,NNG_생활자,VV_나누,NNG_도움,NNG_말,MAG_그대로,NNG_성비,VV_드,NNG_도,JX_대로,NNG_질,MAG_확실히,VA_다르,MAG_쪼금,NNG_전향,MAG_좀,NNG_올인원,VXV_주,VV_자,MAG_되게,VV_저,VV_바꾸,NNG_공간,ECD_어야,NNG_욕,NNG_실,NNG_화장실,NNG_이,NNG_내년,MAG_아마,NNG_개선,ECE_ㄴ다고,NNG_샤워,NNG_시설,NNG_막,ECE_지만,NNG_세면대,NNG_그다음,NNG_욕실,NNG_불,NNG_분리,NNG_생,MDT_각,MAG_따로따로,NNG_정,NNG_고,NNG_정도,NNG_수순,NNG_나중,NNG_엄마,VV_다그,MDT_뭔,NNG_깻잎,VV_따,NNG_고추,NNG_대한,VA_희,NNG_기본적,VV_만들,NNG_경험,NNG_추억,VV_벌,NNG_아이,VV_보내,NNG_국가,NNG_조금,NNG_주고,MDT_여러,NNG_방법,NNG_문제,NNG_화,MAG_가다,NNG_불편,MAG_또는,NNG_환경,NNG_발생,VV_맞,NNG_요새,VV_알리,EFN_어,NNG_개인적,NNG_살기,VV_원하,NNG_제일,NNG_간편,NNG_신경,ECD_으니까,MAC_그런데,NNG_연립,MAG_다만,MDN_네,NNG_전,VV_알아보,ECD_더니,NNG_기준,NNG_차이,EFN_라,NNG_구원,NNG_수,NNG_수입,NNG_규제,ECE_나,NNG_고민,NNG_조끔,NNG_신청,NNG_점,VV_없었,NNG_다가구,MAG_오래,VV_부딪히,MAG_서로,NNG_대화,VV_통하,VV_넘어가,MAG_심지어,NNG_윗집,NNG_물,NNG_보일러,VV_터지,MAG_줄줄,VV_새,NNG_아저씨,NNG_아주머니,VV_내려오,NNG_사과,NNG_상태,NNG_천장,NNG_보수,NNG_연락,MAG_제일,MAG_왜냐하면,MAG_바로,NNG_옆집,NNG_누,ECS_는지,NNG_모,NNG_르,VV_모르,VV_마주치,NNG_적도,NNG_옆,MDT_몇,NNG_달,ETD_다는,VV_있었,NNG_일단,ECE_려면,NNG_문턱,NNG_곳곳,NNG_나도,NNG_밀대,VV_밀,MAG_쪼끔,VA_안타깝,JKS_는,NNG_발,VV_달리,ECD_ㄹ까,VV_넘,MDT_요런,ECD_니,MAG_요새,MAG_솔직히,NNG_건조,NNG_위생적,MAG_막,VV_들,NNG_햇볕,JX_라고,NNG_옷,NNG_스타,VV_이르,NNG_스타일,NNG_냄새,MAG_이렇게,MAG_딱,VV_걷,VXV_놓,NNG_겨울,NNG_오버,NNG_코트,VV_입,VXV_가지,NNG_속,MAG_자주,VV_빨,VV_넣,VV_놓,NNG_음식물,NNG_여,NNG_런,MAG_또,NNG_땀,NNG_청,NNG_망,ECE_냐면,NNG_값,MDT_무슨,NNG_소기,NNG_하나,NNG_일,VA_편하,MAG_한데,ECE_고는,NNG_마음,JX_야,MDT_이,VV_주,VV_아끼,ECE_며,VV_다니,NNG_사이,NNG_옛날,NNG_유선,NNG_줄,VA_값싸,NNG_타협,VV_돌아가,NNG_선,NNG_며칠,NNG_청소,NNG_안,NNG_미,VV_들어서,MAG_막상,ECD_려고,NNG_가성,NNG_비,NNG_소개,VV_닿,ECD_ㄹ라,VV_이,NNG_성능,MAG_별로,NNG_자동,ETN_ㅁ,NNG_마가,VV_짜,NNG_순,JX_이,NNG_기억,NNG_행복,EFQ_던,NNG_모습,NNG_여자,NNG_사일,NNG_가전제품,NNG_정말,NNG_지대,NNG_하구,JX_나,ECE_ㄴ다면,NNG_바닥,NNG_온돌,NNG_건식,NNG_습식,NNG_우리,NNG_전주,NNG_게스트,NNG_하우스,VV_깔리,MAG_빨리,VV_마르,MAG_오히려,NNG_곰팡이,VV_슬,NNG_수납,NNG_샤워기,VA_바쁘,VV_그렇,NNG_식물,VV_키우,NNG_여유,NNG_힘,VV_달,VV_마,NNG_텃밭,JX_이나,VV_가꾸
SD2401347,50대,0.002277904328018223,0.005315110098709187,0.0007593014426727411,0.008352315869400152,0.0030372057706909645,0.004555808656036446,0.002277904328018223,0.012908124525436599,0.024297646165527716,0.0007593014426727411,0.02126044039483675,0.0007593014426727411,0.02733485193621868,0.0015186028853454822,0.009111617312072893,0.0007593014426727411,0.011389521640091117,0.010630220197418374,0.01366742596810934,0.022779043280182234,0.0037965072133637054,0.002277904328018223,0.0030372057706909645,0.009111617312072893,0.010630220197418374,0.0007593014426727411,0.002277904328018223,0.02885345482156416,0.002277904328018223,0.0030372057706909645,0.008352315869400152,0.012908124525436599,0.002277904328018223,0.004555808656036446,0.00683371298405467,0.0015186028853454822,0.008352315869400152,0.0030372057706909645,0.0037965072133637054,0.004555808656036446,0.0007593014426727411,0.022779043280182234,0.0007593014426727411,0.0007593014426727411,0.006074411541381929,0.005315110098709187,0.002277904328018223,0.012908124525436599,0.0007593014426727411,0.006074411541381929,0.0037965072133637054,0.004555808656036446,0.0015186028853454822,0.0007593014426727411,0.004555808656036446,0.002277904328018223,0.011389521640091117,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.002277904328018223,0.0037965072133637054,0.009870918754745633,0.0007593014426727411,0.006074411541381929,0.009111617312072893,0.0007593014426727411,0.008352315869400152,0.0007593014426727411,0.005315110098709187,0.002277904328018223,0.002277904328018223,0.010630220197418374,0.0015186028853454822,0.0007593014426727411,0.010630220197418374,0.006074411541381929,0.00683371298405467,0.0015186028853454822,0.0015186028853454822,0.010630220197418374,0.01366742596810934,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.025056947608200455,0.0015186028853454822,0.002277904328018223,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.00683371298405467,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0030372057706909645,0.0007593014426727411,0.0007593014426727411,0.009111617312072893,0.0030372057706909645,0.0015186028853454822,0.005315110098709187,0.0037965072133637054,0.0015186028853454822,0.0015186028853454822,0.0015186028853454822,0.0015186028853454822,0.002277904328018223,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0030372057706909645,0.0030372057706909645,0.00683371298405467,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.007593014426727411,0.0007593014426727411,0.0030372057706909645,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.004555808656036446,0.002277904328018223,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.002277904328018223,0.006074411541381929,0.0015186028853454822,0.0015186028853454822,0.0037965072133637054,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0030372057706909645,0.007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0030372057706909645,0.009111617312072893,0.0007593014426727411,0.0015186028853454822,0.002277904328018223,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.005315110098709187,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0037965072133637054,0.0007593014426727411,0.0015186028853454822,0.0030372057706909645,0.0007593014426727411,0.0007593014426727411,0.002277904328018223,0.005315110098709187,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.006074411541381929,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0030372057706909645,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0030372057706909645,0.0007593014426727411,0.0037965072133637054,0.0037965072133637054,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.002277904328018223,0.0007593014426727411,0.002277904328018223,0.0015186028853454822,0.0037965072133637054,0.005315110098709187,0.005315110098709187,0.0007593014426727411,0.0007593014426727411,0.002277904328018223,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.002277904328018223,0.002277904328018223,0.0015186028853454822,0.0007593014426727411,0.0037965072133637054,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.002277904328018223,0.0007593014426727411,0.0030372057706909645,0.0015186028853454822,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.002277904328018223,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0037965072133637054,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.0015186028853454822,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.002277904328018223,0.0007593014426727411,0.0015186028853454822,0.002277904328018223,0.0015186028853454822,0.0007593014426727411,0.002277904328018223,0.0037965072133637054,0.002277904328018223,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.002277904328018223,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.002277904328018223,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.002277904328018223,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0037965072133637054,0.002277904328018223,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.002277904328018223,0.0007593014426727411,0.002277904328018223,0.002277904328018223,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.002277904328018223,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.004555808656036446,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0030372057706909645,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0015186028853454822,0.0007593014426727411,0.0007593014426727411,0.0007593014426727411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401348,50대,0.0007358351729212656,0.014716703458425313,0.0007358351729212656,0.0029433406916850625,0.0,0.0007358351729212656,0.0007358351729212656,0.01177336276674025,0.019867549668874173,0.0,0.04047093451066961,0.0,0.02207505518763797,0.0,0.005886681383370125,0.0,0.003679175864606328,0.004415011037527594,0.021339220014716703,0.03384841795437822,0.0,0.0,0.0014716703458425313,0.002207505518763797,0.019867549668874173,0.0,0.0,0.021339220014716703,0.0014716703458425313,0.0029433406916850625,0.008830022075055188,0.003679175864606328,0.0007358351729212656,0.0029433406916850625,0.002207505518763797,0.0,0.004415011037527594,0.0029433406916850625,0.002207505518763797,0.0051508462104488595,0.0,0.02869757174392936,0.0,0.0,0.008830022075055188,0.002207505518763797,0.004415011037527594,0.010301692420897719,0.003679175864606328,0.0,0.004415011037527594,0.002207505518763797,0.0007358351729212656,0.0014716703458425313,0.003679175864606328,0.0014716703458425313,0.01177336276674025,0.0007358351729212656,0.004415011037527594,0.0,0.0007358351729212656,0.004415011037527594,0.003679175864606328,0.0,0.0029433406916850625,0.011037527593818985,0.0,0.011037527593818985,0.0007358351729212656,0.01545253863134658,0.0014716703458425313,0.0029433406916850625,0.009565857247976454,0.0,0.0,0.0029433406916850625,0.004415011037527594,0.0029433406916850625,0.0,0.0,0.006622516556291391,0.01545253863134658,0.0,0.0,0.0,0.0,0.0,0.0,0.0007358351729212656,0.025018395879323033,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0,0.0,0.0007358351729212656,0.0,0.0007358351729212656,0.01177336276674025,0.0007358351729212656,0.0007358351729212656,0.0,0.0007358351729212656,0.0,0.0007358351729212656,0.0007358351729212656,0.0,0.0,0.0,0.005886681383370125,0.0,0.0,0.006622516556291391,0.005886681383370125,0.0,0.005886681383370125,0.003679175864606328,0.0,0.0,0.0029433406916850625,0.0007358351729212656,0.0,0.0007358351729212656,0.0,0.0,0.0007358351729212656,0.0007358351729212656,0.008094186902133923,0.006622516556291391,0.0,0.0,0.0,0.0007358351729212656,0.005886681383370125,0.0,0.0,0.0,0.0,0.0007358351729212656,0.0,0.0,0.0,0.0007358351729212656,0.005886681383370125,0.0007358351729212656,0.0,0.0007358351729212656,0.0007358351729212656,0.0,0.006622516556291391,0.002207505518763797,0.005886681383370125,0.002207505518763797,0.0,0.0,0.0007358351729212656,0.0,0.0014716703458425313,0.0014716703458425313,0.0014716703458425313,0.0014716703458425313,0.0,0.0014716703458425313,0.0,0.0,0.003679175864606328,0.009565857247976454,0.0,0.0007358351729212656,0.0,0.0,0.0,0.0,0.0014716703458425313,0.0007358351729212656,0.002207505518763797,0.003679175864606328,0.008094186902133923,0.0,0.0,0.0014716703458425313,0.0007358351729212656,0.0,0.0014716703458425313,0.0,0.0,0.0,0.0,0.0007358351729212656,0.0,0.0,0.005886681383370125,0.0,0.0,0.0007358351729212656,0.007358351729212656,0.0029433406916850625,0.0007358351729212656,0.0,0.002207505518763797,0.0,0.0,0.002207505518763797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002207505518763797,0.0,0.0,0.0,0.002207505518763797,0.0,0.0,0.0,0.006622516556291391,0.002207505518763797,0.0,0.0,0.0,0.0,0.0,0.0,0.0007358351729212656,0.002207505518763797,0.014716703458425313,0.003679175864606328,0.005886681383370125,0.0,0.0,0.0014716703458425313,0.002207505518763797,0.0,0.0051508462104488595,0.0,0.0,0.0,0.0,0.002207505518763797,0.0,0.0,0.0,0.0007358351729212656,0.0007358351729212656,0.0,0.0,0.0,0.002207505518763797,0.0,0.0014716703458425313,0.0,0.0014716703458425313,0.002207505518763797,0.0,0.0,0.0029433406916850625,0.0,0.0,0.0014716703458425313,0.0014716703458425313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007358351729212656,0.002207505518763797,0.0,0.0,0.0,0.0007358351729212656,0.0,0.0,0.0,0.0007358351729212656,0.0,0.0007358351729212656,0.0,0.0,0.0,0.0,0.002207505518763797,0.0,0.0,0.0,0.0014716703458425313,0.0014716703458425313,0.0,0.0014716703458425313,0.003679175864606328,0.0014716703458425313,0.0014716703458425313,0.0,0.0,0.0,0.0,0.0014716703458425313,0.0007358351729212656,0.002207505518763797,0.0,0.0007358351729212656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014716703458425313,0.0007358351729212656,0.0,0.0,0.0,0.0007358351729212656,0.0014716703458425313,0.0,0.0,0.0,0.0,0.0,0.0,0.0014716703458425313,0.0,0.0,0.0,0.0007358351729212656,0.0007358351729212656,0.0,0.0007358351729212656,0.0007358351729212656,0.0,0.0014716703458425313,0.0,0.0,0.0,0.0007358351729212656,0.0,0.002207505518763797,0.0,0.002207505518763797,0.0,0.002207505518763797,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.006622516556291391,0.0,0.0,0.0014716703458425313,0.0014716703458425313,0.0,0.0,0.0,0.0,0.0,0.0,0.0007358351729212656,0.0,0.0,0.0029433406916850625,0.0,0.0,0.0,0.0,0.0,0.0,0.0007358351729212656,0.0,0.0007358351729212656,0.0,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0,0.0,0.0,0.0,0.0,0.0,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0014716703458425313,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.003679175864606328,0.0007358351729212656,0.002207505518763797,0.0007358351729212656,0.002207505518763797,0.0014716703458425313,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.003679175864606328,0.002207505518763797,0.0007358351729212656,0.0007358351729212656,0.002207505518763797,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.002207505518763797,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0014716703458425313,0.002207505518763797,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.002207505518763797,0.0007358351729212656,0.0007358351729212656,0.002207505518763797,0.002207505518763797,0.002207505518763797,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.002207505518763797,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.002207505518763797,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0029433406916850625,0.0029433406916850625,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0014716703458425313,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0029433406916850625,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.002207505518763797,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.002207505518763797,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0014716703458425313,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.002207505518763797,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0014716703458425313,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0029433406916850625,0.002207505518763797,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313
