화자ID,연령대,VV_어,ECS_어,MAG_아무래도,MAG_인제,NNG_여자,NNG_주부,MAG_다,VV_보,ECD_니까,NNG_가사,NNG_활동,JKO_을,MAG_많이,JKG_의,NNG_종류,VV_대하,ETD_ㄴ,NNG_필요,NNG_가전제품,JX_이나,NNG_인테리어,VV_그러,JKS_이,NNG_관심,VA_많,ETN_기,NNG_신경,VV_쓰,ECD_는데,VA_같,ETD_은,NNG_경우,JX_도,MAG_하도,NNG_귀가,VA_얇,ECS_다,VXV_보,VA_좋,VV_저,ECD_게,EFN_다,NNG_소리,JKO_를,VV_듣,VV_있,JKS_는,VA_어떻,NNG_때,JX_는,VV_세,ECD_ㄹ라,VV_쎄,MAG_갑자기,NNG_생각,MAG_안,VV_날,MDT_그,NNG_단어,JKS_가,EFN_다고,MAG_막,MAG_또,VV_어떠,ETD_ㄹ,MAG_이제,NNG_스테인레스,NNG_요즘,MDT_그런,EFN_라,VV_하,ECD_지,VV_아,ECD_니깐,NNG_요리,NNG_참,NNG_신,ECS_아,VV_몰르,ETD_을,ECD_어서,VV_먹,MAG_그냥,VV_알,ECE_면서,VV_스,NNG_말,VV_되,VA_그,ECE_ㄴ데,NNG_백화점,VV_가,ECD_아서,NNG_저,NNG_용품,VV_살리,ECE_면,NNG_은,MAG_너무,VA_비싸,MAG_참,VA_안쓰럽,EFN_거든요,MAG_혹시,NNG_물건,NNG_구매,EFA_으세요,NNG_제품,NNG_이요,NNG_이사,NNG_제가,NNG_안,ECE_고,NNG_곳,NNG_구,MAG_꾸준히,ETD_는,MAG_일단,MDT_저,NNG_프라이팬,NNG_프라이,NNG_팬,NNG_달,NNG_정도,ECD_다가,VXV_버리,VV_버리,NNG_껍데기,NNG_껍질,VV_벗겨지,VV_그,MAG_엄청,EFN_라고요,NNG_벗,NNG_전,MAG_워낙,ECD_으니까,VA_편하,VA_다르,VV_찌,VV_볶,JX_을,MAG_바로,EFN_잖아요,VV_벗기,ECD_어,VXV_지,NNG_몸,EFN_다니까,VV_사,MAC_그러니까,VA_그렇,JX_은,NNG_한,NNG_수준,NNG_채식,MAG_좀,VA_힘들,NNG_부분,NNG_층,NNG_간,NNG_소음,NNG_경험,VA_없,NNG_집,NNG_나무,VXV_있,NNG_약,NNG_곰팡이,VV_끼,NNG_세제,MAG_이렇게,NNG_사용,VXV_놓,NNG_아침,VV_오,MAG_다시,NNG_세,NNG_청소,NNG_집안,ECD_으면,MAC_그래서,NNG_막,EFN_아요,MDT_여러,NNG_인,NNG_테리,JX_나,VV_아니,NNG_대,VV_돌아다니,NNG_시장,NNG_가지,NNG_인제,NNG_수세미,NNG_세면,NNG_기,NNG_기기,NNG_구경,EFQ_ㄴ가요,NNG_건조기,NNG_예전,NNG_지금,VV_가지,NNG_건조,NNG_밖,NNG_외부,NNG_창문,VV_다그,VV_걷,MAG_금방,VV_마르,MAG_그래서,MAG_별로,NNG_특별,MAG_근데,NNG_세탁기,JX_만,ECD_어도,NNG_속옷,VV_빨,NNG_위,NNG_위주,MAG_하여튼,NNG_다양,MDT_저런,VXA_싶,ECD_은데,NNG_지혜,ECD_아야,VA_아쉽,MAG_한데,ECD_라,NNG_고요,VA_어렵,NNG_점,EFQ_나요,ECD_니,NNG_전원주택,VV_살,NNG_일반,NNG_주택,NNG_살기,MAG_딱,NNG_히,NNG_나이,ECS_을지,VV_모르,NNG_일손,NNG_경제적,NNG_돈,VV_들어가,NNG_예상,VV_들,NNG_일단,NNG_간편,NNG_제일,NNG_편,NNG_생활,NNG_별,NNG_어려움,VV_없,NNG_어,MAG_제일,NNG_합리적,MAG_잘,MAG_딱히,NNG_파트,VA_이렇,NNG_관리,EFN_어요,ECD_아,MAG_적이,JX_까지,VXA_만하,NNG_여유,NNG_계속,MAG_그대로,NNG_수리,NNG_미적,VV_갖,VV_그리하,ECD_여도,NNG_커튼,VV_오래되,NNG_바,VV_갈아주,NNG_쇼핑,VV_바꾸,VA_새롭,MAG_더,VV_나오,NNG_더,NNG_활용,NNG_가능,VV_그렇,VV_드,MAG_너무너무,NNG_쇼,NNG_욕심,VV_생기,MDT_무슨,NNG_배,NNG_관,NNG_고장,VV_나,ECE_거나,NNG_문제,NNG_기면,VV_주,VV_고치,NNG_경,VV_거들,NNG_요,NNG_사람,NNG_주기도,VV_어렵,VV_들이,VV_같,MDN_한,NNG_면,NNG_기본,EFN_더라,NNG_고,EFN_요,MAG_쪼끔,ECD_ㄴ데,NNG_걸리,VV_끝나,NNG_작업,VV_달라,VV_놀라,EFN_에요,NNG_두꺼비,VV_손대,NNG_수도꼭지,NNG_잠깐,NNG_물이,VV_새,NNG_거로,VA_아무렇,VV_않,VV_가져가,MAG_왜,MAG_그렇게,NNG_가나,VV_보이,ECE_나,NNG_의아,MAG_그러면,NNG_음,NNG_물,NNG_보신,MAG_직접,VV_보시,NNG_예,MAG_지금,VV_꽂히,ECD_는데요,NNG_처음,NNG_홈,NNG_광고,MAG_정말,NNG_집중적,VV_알아보,NNG_티브이,NNG_평소,NNG_발암,NNG_물질,ECD_라고,NNG_이제,ECD_어야,VV_싶,NNG_기존,MAG_정말로,MAG_어떻게,VV_말하,NNG_계란,VV_들러붙,EFQ_는다고,NNG_선전,MAG_약간,NNG_특수,NNG_공법,VV_돋,ECE_ㄴ다고,VXV_가지,NNG_좀,MAG_한번,MAG_막상,NNG_결론,NNG_방송,ECE_고는,NNG_유효,NNG_기간,MAG_거의,VA_똑같,VV_속,ETD_다는,VV_다니,NNG_원래,NNG_약간,NNG_전업,NNG_진심,NNG_남,VV_튿,ECD_여,MAG_가만히,VV_눕,VV_앉,JX_를,NNG_스타일,NNG_목욕탕,VV_걸,MAG_매일,EFN_어야지,MAG_차라리,NNG_일,NNG_편이,MAG_제대로,NNG_스타,VV_뿌리,MDT_이런,NNG_얘기,NNG_회사,JKO_한테,NNG_야,VV_미치,EFQ_냐,VV_느,NNG_힘,NNG_정신,NNG_솔,NNG_사고,MAC_그러면,MAG_되게,NNG_사서,NNG_하나,NNG_만약,NNG_정착,JX_대로,ECD_려고,EFN_고요,NNG_게,NNG_그전,MAG_아주,NNG_옛날,JX_부터,NNG_그때,NNG_가스,NNG_수입,NNG_하면서,NNG_설치,NNG_비용,VV_들어서,ECE_건,NNG_비,NNG_얼마,NNG_실,NNG_우리나라,NNG_기라,VV_없었,NNG_복합,NNG_식,NNG_전기세,MAG_못,VV_기르,NNG_사이즈,NNG_댁,NNG_혹,VV_말씀드리,ECD_다시피,NNG_취미,MAG_겨우,ECS_고,ECS_ㄴ다,MDT_이,ECD_라서,NNG_아이디어,MAG_사실,VV_밀,NNG_키트,NNG_가족,VV_도,MAG_가끔,JX_라도,MAG_늘,NNG_밥,NNG_국,NNG_반찬,NNG_나물,NNG_가게,NNG_고기,VV_굽,NNG_김치찌개,NNG_된장찌개,NNG_미역국,MAG_항상,VV_좋아하,VV_돌리,VV_마,NNG_팩,NNG_사신,NNG_적,MDN_네,NNG_말씀,NNG_나중,VV_올라가,ECD_서,NNG_지붕,NNG_싱크대,NNG_배관,NNG_아파트,NNG_관리실,VXV_주,NNG_오기,NNG_아우,MAC_그리고,MAG_일일이,MAG_특히,NNG_처마,NNG_끝,NNG_여름,NNG_나뭇잎,VV_떨어지,MAG_빨리빨리,NNG_처리,NNG_해,NNG_주면,VV_막히,NNG_처마끝,VV_내려앉,NNG_뻔,NNG_적도,NNG_리모델링,VA_예쁘,VV_잘하,EFN_세요,NNG_봄,NNG_가을,NNG_겨울,NNG_잡지,VXV_싶,NNG_혼자,VV_서,VA_못하,NNG_침대,NNG_커버,NNG_식탁보,NNG_시즌,VV_맞,ECE_려면,NNG_집이,NNG_공간,NNG_한정,MAG_따로,NNG_창고,VV_넣,VV_빼,MAG_아마,NNG_보통,NNG_그림,NNG_떡,EFI_구나,MAG_같이,NNG_유지,EFI_는구나,JKS_은,NNG_본인,NNG_하세,JX_요,MDT_다른,NNG_누,NNG_협조,VV_도와주,NNG_도움,VV_받,NNG_정,VV_불르,NNG_코로나,NNG_이후,NNG_자제,NNG_값,VV_오르,NNG_인건비,VV_올라서,NNG_원이면,NNG_엘이디,VV_갈,NNG_주실,NNG_수도,NNG_엘,NNG_이등,NNG_원,MAG_깜짝,NNG_무엇,EFQ_나,MAG_어차피,VV_어쩌,VA_없다,EFN_ㅂ니다
SD2400953,50대,0.0008291873963515755,0.013266998341625208,0.0008291873963515755,0.0008291873963515755,0.0,0.0008291873963515755,0.004975124378109453,0.006633499170812604,0.004975124378109453,0.0,0.0,0.009950248756218905,0.012437810945273632,0.0024875621890547263,0.0,0.0008291873963515755,0.01658374792703151,0.0,0.0,0.001658374792703151,0.0008291873963515755,0.004975124378109453,0.026533996683250415,0.0008291873963515755,0.001658374792703151,0.001658374792703151,0.0008291873963515755,0.008291873963515755,0.009950248756218905,0.019071310116086235,0.01824212271973466,0.0,0.013266998341625208,0.0,0.0,0.0,0.007462686567164179,0.001658374792703151,0.0041459369817578775,0.0,0.011608623548922056,0.005804311774461028,0.0,0.011608623548922056,0.0008291873963515755,0.008291873963515755,0.0,0.0008291873963515755,0.0008291873963515755,0.02155887230514096,0.0,0.0,0.0,0.0,0.0024875621890547263,0.0041459369817578775,0.0,0.009950248756218905,0.0,0.01824212271973466,0.0,0.01077943615257048,0.0041459369817578775,0.0,0.004975124378109453,0.0024875621890547263,0.0,0.0024875621890547263,0.0008291873963515755,0.0,0.028192371475953566,0.0008291873963515755,0.0008291873963515755,0.0,0.0008291873963515755,0.0,0.0,0.0041459369817578775,0.0,0.0024875621890547263,0.01077943615257048,0.005804311774461028,0.003316749585406302,0.0008291873963515755,0.0008291873963515755,0.0,0.0008291873963515755,0.011608623548922056,0.006633499170812604,0.004975124378109453,0.0,0.0024875621890547263,0.005804311774461028,0.0,0.0008291873963515755,0.0,0.01077943615257048,0.001658374792703151,0.00912106135986733,0.0,0.0,0.0,0.0024875621890547263,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0,0.003316749585406302,0.014096185737976783,0.0008291873963515755,0.03399668325041459,0.0,0.0,0.0,0.017412935323383085,0.0,0.0,0.003316749585406302,0.001658374792703151,0.0008291873963515755,0.0,0.0008291873963515755,0.0,0.0,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0,0.003316749585406302,0.0,0.0008291873963515755,0.0,0.0008291873963515755,0.0,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0008291873963515755,0.0,0.0024875621890547263,0.0,0.0,0.0,0.005804311774461028,0.0,0.0024875621890547263,0.011608623548922056,0.0,0.0,0.0,0.00912106135986733,0.003316749585406302,0.0,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.004975124378109453,0.0024875621890547263,0.0,0.0024875621890547263,0.0,0.0,0.0,0.0008291873963515755,0.001658374792703151,0.0,0.0008291873963515755,0.0,0.0041459369817578775,0.0,0.0,0.008291873963515755,0.0,0.003316749585406302,0.011608623548922056,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0,0.0,0.001658374792703151,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003316749585406302,0.0,0.0008291873963515755,0.0024875621890547263,0.001658374792703151,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0008291873963515755,0.0,0.001658374792703151,0.001658374792703151,0.0,0.0008291873963515755,0.0,0.0024875621890547263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003316749585406302,0.001658374792703151,0.0,0.0,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0,0.0008291873963515755,0.0,0.003316749585406302,0.0041459369817578775,0.001658374792703151,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0,0.0,0.0008291873963515755,0.0,0.001658374792703151,0.0008291873963515755,0.0,0.0041459369817578775,0.0,0.0,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0,0.0,0.0008291873963515755,0.0,0.0024875621890547263,0.0,0.0,0.004975124378109453,0.0,0.007462686567164179,0.001658374792703151,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0008291873963515755,0.0,0.0,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.0,0.0,0.0,0.001658374792703151,0.0008291873963515755,0.0,0.0,0.0024875621890547263,0.0,0.0,0.0041459369817578775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001658374792703151,0.0,0.0,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0024875621890547263,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.0008291873963515755,0.0008291873963515755,0.0,0.0,0.0,0.0008291873963515755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008291873963515755,0.003316749585406302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008291873963515755,0.0,0.001658374792703151,0.0,0.0,0.0,0.0008291873963515755,0.0,0.0,0.0,0.001658374792703151,0.001658374792703151,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0041459369817578775,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.0041459369817578775,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.003316749585406302,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.006633499170812604,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0041459369817578775,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.001658374792703151,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0024875621890547263,0.001658374792703151,0.001658374792703151,0.0024875621890547263,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0041459369817578775,0.0008291873963515755,0.001658374792703151,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.003316749585406302,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.001658374792703151,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.001658374792703151,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.003316749585406302,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0024875621890547263,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.001658374792703151,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.001658374792703151,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755,0.0008291873963515755
SD2400954,50대,0.006891798759476223,0.01791867677463818,0.007580978635423846,0.026188835286009647,0.0013783597518952446,0.002067539627842867,0.004135079255685734,0.011026878015161957,0.00895933838731909,0.007580978635423846,0.006202618883528601,0.013094417643004824,0.01791867677463818,0.0006891798759476223,0.006202618883528601,0.0027567195037904893,0.043418332184700204,0.0027567195037904893,0.0027567195037904893,0.0027567195037904893,0.0013783597518952446,0.024121295658166782,0.027567195037904894,0.0013783597518952446,0.00895933838731909,0.00895933838731909,0.005513439007580979,0.008270158511371467,0.013094417643004824,0.015161957270847692,0.014472777394900068,0.005513439007580979,0.014472777394900068,0.002067539627842867,0.0006891798759476223,0.0006891798759476223,0.011026878015161957,0.005513439007580979,0.008270158511371467,0.002067539627842867,0.014472777394900068,0.0013783597518952446,0.0006891798759476223,0.0034458993797381117,0.0027567195037904893,0.01171605789110958,0.0034458993797381117,0.0013783597518952446,0.008270158511371467,0.015161957270847692,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0027567195037904893,0.004824259131633356,0.0006891798759476223,0.012405237767057202,0.0006891798759476223,0.011026878015161957,0.0034458993797381117,0.005513439007580979,0.01171605789110958,0.0006891798759476223,0.013094417643004824,0.00895933838731909,0.0013783597518952446,0.005513439007580979,0.008270158511371467,0.0006891798759476223,0.011026878015161957,0.0013783597518952446,0.0034458993797381117,0.0027567195037904893,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.006891798759476223,0.0006891798759476223,0.002067539627842867,0.004824259131633356,0.0034458993797381117,0.006202618883528601,0.002067539627842867,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.007580978635423846,0.005513439007580979,0.005513439007580979,0.0006891798759476223,0.0034458993797381117,0.002067539627842867,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.010337698139214336,0.006202618883528601,0.004824259131633356,0.0013783597518952446,0.0013783597518952446,0.0006891798759476223,0.006202618883528601,0.0034458993797381117,0.0027567195037904893,0.0006891798759476223,0.0013783597518952446,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.024810475534114404,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.013783597518952447,0.0006891798759476223,0.0006891798759476223,0.0034458993797381117,0.0006891798759476223,0.0006891798759476223,0.002067539627842867,0.005513439007580979,0.002067539627842867,0.0006891798759476223,0.002067539627842867,0.0006891798759476223,0.0027567195037904893,0.002067539627842867,0.0027567195037904893,0.0027567195037904893,0.0034458993797381117,0.0006891798759476223,0.0006891798759476223,0.002067539627842867,0.0027567195037904893,0.0034458993797381117,0.0027567195037904893,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0027567195037904893,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.006202618883528601,0.0006891798759476223,0.0034458993797381117,0.01171605789110958,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.007580978635423846,0.0013783597518952446,0.002067539627842867,0.0006891798759476223,0.002067539627842867,0.0006891798759476223,0.0006891798759476223,0.005513439007580979,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0034458993797381117,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.004824259131633356,0.0027567195037904893,0.0006891798759476223,0.0027567195037904893,0.0034458993797381117,0.002067539627842867,0.002067539627842867,0.0027567195037904893,0.0013783597518952446,0.0006891798759476223,0.002067539627842867,0.0006891798759476223,0.0006891798759476223,0.002067539627842867,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.002067539627842867,0.0013783597518952446,0.0006891798759476223,0.0027567195037904893,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.002067539627842867,0.0034458993797381117,0.0006891798759476223,0.0013783597518952446,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0027567195037904893,0.0006891798759476223,0.0013783597518952446,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.002067539627842867,0.0006891798759476223,0.0034458993797381117,0.0027567195037904893,0.0006891798759476223,0.004135079255685734,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0034458993797381117,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.002067539627842867,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.002067539627842867,0.0013783597518952446,0.0006891798759476223,0.002067539627842867,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0027567195037904893,0.0013783597518952446,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.005513439007580979,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.002067539627842867,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.002067539627842867,0.0013783597518952446,0.0013783597518952446,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0006891798759476223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
