화자ID,연령대,JKS_가,NNG_지금,NNG_딸,NNG_아들,JKS_이,NNG_중반,NNG_후반,JKG_의,NNG_자녀,VV_있,EFN_잖아요,MAG_근데,NNG_최근,NNG_주변,VV_들어보,ECD_니까,NNG_요즘,NNG_아이,JX_은,VV_어,ECS_어,NNG_연애,JKO_를,VV_하,ETD_ㄹ,NNG_때,NNG_상대,VV_고르,ETD_는,NNG_방법,JX_도,ECS_곤,MAG_많이,VV_달라지,EFN_라고요,MAG_혹시,VV_알,ECE_고,VXV_있,EFA_으세요,VV_맞,EFN_아요,VV_저,ECD_어도,MAG_인제,NNG_취미,NNG_생활,NNG_운동,MAG_쪼끔,MAG_더,NNG_나이,NNG_초반,NNG_친구,JKO_과,MDT_몇,VA_벌,ETD_ㄴ,MDT_그,VV_만나,NNG_결혼,JKO_을,NNG_선택,VV_대하,ECD_어서,NNG_이야기,ECD_다가,MAG_좀,NNG_충격적,EFQ_던,NNG_게,NNG_사실,JX_는,VV_아,ECS_아,MDT_저,NNG_사람,VV_아니,ECE_면,MAG_안,VV_되,EFN_다,VV_위하,MDT_뭔,VV_가르,NNG_포기,NNG_양보,ECS_다,MDT_이런,NNG_생각,VV_있었,NNG_사랑,ETD_라는,NNG_부분,NNG_결정,MAG_또,NNG_그때,MAG_정말,NNG_노처녀,NNG_노총각,NNG_소리,VV_듣,ETD_을,NNG_정도,NNG_시기,VA_빠르,ECD_는데,NNG_공부,EFN_라,VA_들,ECS_ㄴ가,NNG_사회,NNG_진입,VA_늦,NNG_인지,EFN_더라,NNG_고,EFN_요,NNG_그중,NNG_하나,NNG_인상적,NNG_남자,NNG_말,NNG_본인,VA_많,ETD_은,NNG_연상,NNG_여자,NNG_어,VV_사귀,MAG_곧,JX_라고,MAG_그래서,VV_그러,EFQ_냐,ECE_면서,NNG_축하,EFI_구나,ECD_더니,VV_헤어지,ECD_지,VXV_않,ECD_으면,EFN_죠,NNG_답변,VV_놀라,EFN_어요,MAC_그래서,MDT_그런,VA_어딨,ECD_어,NNG_자기,NNG_적령기,MDT_어떤,JX_만,VV_따르,ECD_아서,NNG_조건,VV_가지,MAC_따라서,EFN_다고,MAG_하,NNG_제가,JKO_한테,VV_물어보,VA_같,ECS_은지,VA_그,ECE_ㄴ데,VV_가,MAG_굉장히,NNG_중요,ECE_ㄴ다고,VA_다르,VA_없,ECD_더라도,MAG_같이,VV_아끼,NNG_시작,MAC_하지만,VA_젊,NNG_집,ECE_며,VA_좋,NNG_직장,NNG_차,MDT_여러,MAG_다,NNG_준비,ECD_어야,ETD_ㄴ다는,ECD_아도,MAG_그냥,NNG_상태,NNG_경제적,VA_힘들,ECD_게,VXA_싶,MAG_지금,NNG_트렌드,VV_바뀌,NNG_옆,VV_보,MAG_사실,NNG_배우자,NNG_애,VV_잘하,NNG_성격,NNG_장점,MAG_항상,NNG_외형,NNG_키,VA_작,NNG_자신,VV_놓치,ECD_은데,NNG_저번,NNG_국제,VA_강하,NNG_좀,NNG_긍정적,VV_봐,ECD_라,VV_느끼,ECD_기로,NNG_누,VV_권하,EFN_지,VV_그리하,ECD_여도,VA_그렇,VA_나쁘,NNG_반응,MAG_한번,VV_알아보,NNG_진행,VA_괜찮,NNG_라,EFN_거든요,VV_늦,ETN_기,NNG_전,ETD_다는,JX_요,MAG_꽤,NNG_만일,NNG_엄마,NNG_아빠,NNG_나중,VV_죽,MDT_이,NNG_제사,JX_나,NNG_얘기,MAG_적이,MAG_지내,VV_지내,NNG_거,MAG_왜,NNG_걱정,NNG_경우,NNG_친정,NNG_부모님,NNG_오빠,ECE_지만,MAG_아주,VA_어리,NNG_친정아버지,NNG_할아버지,VA_달르,NNG_시간,VV_시작하,VV_넘,NNG_사회생활,VA_멀,NNG_거리,VV_살,VXV_보,NNG_단축,MAG_이제,NNG_식구,NNG_형제,NNG_다,NNG_지역,NNG_거주,ECD_아,VXA_계시,NNG_명절,NNG_생일,NNG_횟수,NNG_매개,VV_인하,MAG_자주,ECE_다면,NNG_마음,VA_크,MAG_씩,ECD_서,NNG_가족,NNG_모임,NNG_밥,VV_먹,JKS_는,MAG_아무래도,NNG_남편,VV_나오,NNG_자식,VA_이렇,NNG_옛날,MAG_막,VV_들이,VA_넓,NNG_범위,VXV_지,NNG_이직,NNG_중이,MAG_아직,NNG_직장인,NNG_올해,NNG_성공,NNG_내년,NNG_남,ECE_려면,MDN_한,NNG_대화,NNG_계산,ECE_자면,MAG_왜냐하면,MAG_꼭,VV_낳,VV_늦어지,EFQ_을까,VV_키우,NNG_노력,NNG_과정,VV_기다리,VXV_주,EFN_고요,MAG_가끔,VV_묻,JX_부터,NNG_행복,MAG_먼저,MAG_충분히,NNG_삶,ECD_아야,VV_생기,VV_도,NNG_걸,VV_나누,NNG_이요,NNG_휴학,NNG_시험,NNG_고민,VV_찾아보,NNG_직렬,VV_바꾸,ECD_으니까,NNG_문제,MAG_너무,NNG_필수,NNG_주위,MAG_당연히,VV_사,VV_드,NNG_도,NNG_경제,VV_나,VA_어떻,NNG_경제력,MDT_모든,VV_갖추,MAC_그리고,NNG_무리,NNG_전제,ECE_고는,NNG_자체,VV_그리,NNG_이기주의,NNG_성장,JX_이,VV_정하,VV_놓,NNG_개인적,VV_같,VV_힘들,MAC_그러니까,MAG_되게,NNG_혼란,VV_오,VV_어리,JKS_은,VV_들어가,VV_늦추,NNG_환경,JX_이나,NNG_눈치,ECD_거든요,VV_그,ECE_건,VV_기,NNG_욕심,VV_없,MAG_그렇게,NNG_관계,ECE_는다면,NNG_나,NNG_가도,MAG_솔직히,NNG_당사자,VA_똑같,NNG_내가,NNG_배려,VV_맞추,NNG_하질,VA_못하,VA_어렵,NNG_후배,EFN_에요,VV_거들,NNG_요,NNG_패턴,NNG_가정사,NNG_밑,NNG_슬하,NNG_활동,NNG_돈,VV_벌,VV_이끌,VV_갈,NNG_입장,VV_오래가,VXV_버리,NNG_지,VV_지나,VV_찾,JX_를,NNG_면,VV_버리,EFQ_는다고,NNG_상대방,VV_적,MAG_어느,MDT_어느,MAG_빨리,VA_낫,VV_치르,VV_모르,ECD_ㄴ지,MAG_어떻게,NNG_마찬가지,NNG_형,NNG_손위,NNG_형님,VV_걸,VV_이러,NNG_우리,NNG_후,NNG_아들딸,EFQ_ㄹ까,NNG_반,NNG_기대,MDN_네,NNG_아,ECD_ㄹ수록,NNG_이기심,VV_늘어나,NNG_예전,NNG_단위,NNG_대가족,VV_모이,NNG_사촌,NNG_지간,VA_가깝,NNG_왕래,VV_서,VV_해지,NNG_서로,NNG_안,NNG_가게,NNG_연락,VA_드문하,VV_돌,NNG_해,EFN_세요,MAG_언제,NNG_예,VV_좋아하,VV_얽매이,NNG_일,NNG_하면서,ECE_ㄴ다면,MAG_어차피,NNG_문,NNG_제기,NNG_스트레스,NNG_타지,VA_안쓰럽
SD2401297,50대,0.021116138763197588,0.006787330316742082,0.0015082956259426848,0.0030165912518853697,0.024886877828054297,0.0015082956259426848,0.0022624434389140274,0.004524886877828055,0.0015082956259426848,0.012066365007541479,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.004524886877828055,0.003770739064856712,0.007541478129713424,0.007541478129713424,0.027149321266968326,0.03167420814479638,0.003770739064856712,0.017345399698340876,0.05052790346907994,0.011312217194570135,0.00904977375565611,0.0015082956259426848,0.0007541478129713424,0.01885369532428356,0.004524886877828055,0.010558069381598794,0.0007541478129713424,0.004524886877828055,0.0007541478129713424,0.004524886877828055,0.0015082956259426848,0.0022624434389140274,0.038461538461538464,0.005279034690799397,0.0007541478129713424,0.005279034690799397,0.006787330316742082,0.0015082956259426848,0.0030165912518853697,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.004524886877828055,0.005279034690799397,0.0022624434389140274,0.005279034690799397,0.0007541478129713424,0.0030165912518853697,0.0007541478129713424,0.01282051282051282,0.006787330316742082,0.006787330316742082,0.01282051282051282,0.032428355957767725,0.0030165912518853697,0.003770739064856712,0.010558069381598794,0.0007541478129713424,0.0015082956259426848,0.014328808446455505,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.007541478129713424,0.01282051282051282,0.0015082956259426848,0.0030165912518853697,0.0015082956259426848,0.008295625942684766,0.0015082956259426848,0.005279034690799397,0.0007541478129713424,0.005279034690799397,0.0015082956259426848,0.0022624434389140274,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.003770739064856712,0.003770739064856712,0.008295625942684766,0.0007541478129713424,0.0007541478129713424,0.0022624434389140274,0.004524886877828055,0.0022624434389140274,0.003770739064856712,0.0007541478129713424,0.0030165912518853697,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.006033182503770739,0.004524886877828055,0.0022624434389140274,0.0015082956259426848,0.007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0015082956259426848,0.0022624434389140274,0.0015082956259426848,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0022624434389140274,0.003770739064856712,0.005279034690799397,0.0030165912518853697,0.011312217194570135,0.0007541478129713424,0.0007541478129713424,0.007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.003770739064856712,0.0022624434389140274,0.0030165912518853697,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.00904977375565611,0.007541478129713424,0.003770739064856712,0.0022624434389140274,0.0015082956259426848,0.0015082956259426848,0.006033182503770739,0.0030165912518853697,0.0030165912518853697,0.0007541478129713424,0.003770739064856712,0.0007541478129713424,0.0015082956259426848,0.0030165912518853697,0.0030165912518853697,0.0007541478129713424,0.0030165912518853697,0.0007541478129713424,0.003770739064856712,0.0007541478129713424,0.0030165912518853697,0.0007541478129713424,0.0015082956259426848,0.006033182503770739,0.0015082956259426848,0.006033182503770739,0.0007541478129713424,0.0015082956259426848,0.0022624434389140274,0.0015082956259426848,0.004524886877828055,0.0007541478129713424,0.0022624434389140274,0.0007541478129713424,0.0022624434389140274,0.0007541478129713424,0.0022624434389140274,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0022624434389140274,0.0030165912518853697,0.005279034690799397,0.0007541478129713424,0.0007541478129713424,0.0030165912518853697,0.003770739064856712,0.0030165912518853697,0.0030165912518853697,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0022624434389140274,0.003770739064856712,0.0030165912518853697,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.006033182503770739,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0022624434389140274,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0022624434389140274,0.0022624434389140274,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0022624434389140274,0.0007541478129713424,0.003770739064856712,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0030165912518853697,0.003770739064856712,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0030165912518853697,0.0007541478129713424,0.0007541478129713424,0.0030165912518853697,0.0007541478129713424,0.0015082956259426848,0.0015082956259426848,0.0007541478129713424,0.0030165912518853697,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.003770739064856712,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0015082956259426848,0.0015082956259426848,0.0030165912518853697,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0022624434389140274,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0030165912518853697,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0022624434389140274,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0015082956259426848,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0007541478129713424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401298,50대,0.015468607825295723,0.007279344858962694,0.00272975432211101,0.0018198362147406734,0.01910828025477707,0.0,0.0,0.0018198362147406734,0.0,0.01091901728844404,0.006369426751592357,0.009099181073703366,0.0,0.0,0.0,0.011828935395814377,0.00272975432211101,0.0,0.012738853503184714,0.018198362147406732,0.025477707006369428,0.003639672429481347,0.014558689717925387,0.040036396724294813,0.01091901728844404,0.00545950864422202,0.0,0.0,0.020018198362147407,0.0,0.02456778889899909,0.0,0.003639672429481347,0.0,0.0009099181073703367,0.0,0.0009099181073703367,0.040036396724294813,0.004549590536851683,0.0,0.003639672429481347,0.00272975432211101,0.00272975432211101,0.00545950864422202,0.00545950864422202,0.0,0.0009099181073703367,0.0,0.0009099181073703367,0.00272975432211101,0.009099181073703366,0.0,0.009099181073703366,0.0,0.0,0.0,0.023657870791628753,0.01637852593266606,0.0009099181073703367,0.017288444040036398,0.02456778889899909,0.0009099181073703367,0.0,0.009099181073703366,0.0,0.0,0.009099181073703366,0.0,0.0,0.0,0.0,0.009099181073703366,0.004549590536851683,0.007279344858962694,0.0,0.00818926296633303,0.0,0.0018198362147406734,0.0018198362147406734,0.00818926296633303,0.0,0.0,0.0,0.0,0.0,0.0,0.00272975432211101,0.0,0.012738853503184714,0.0,0.0,0.004549590536851683,0.006369426751592357,0.0009099181073703367,0.003639672429481347,0.0,0.0009099181073703367,0.0,0.0,0.0,0.00272975432211101,0.007279344858962694,0.0009099181073703367,0.0009099181073703367,0.0,0.009099181073703366,0.0018198362147406734,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00272975432211101,0.004549590536851683,0.007279344858962694,0.0,0.0,0.00818926296633303,0.0,0.0,0.0,0.0018198362147406734,0.011828935395814377,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0009099181073703367,0.00818926296633303,0.00545950864422202,0.007279344858962694,0.00272975432211101,0.0,0.0,0.011828935395814377,0.00272975432211101,0.010009099181073703,0.0,0.0018198362147406734,0.0,0.0018198362147406734,0.00545950864422202,0.0009099181073703367,0.0,0.0,0.0,0.0009099181073703367,0.0,0.003639672429481347,0.0,0.0018198362147406734,0.0018198362147406734,0.0,0.006369426751592357,0.0,0.003639672429481347,0.00272975432211101,0.0018198362147406734,0.0,0.0,0.0009099181073703367,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0,0.0,0.0018198362147406734,0.0,0.0,0.004549590536851683,0.0,0.0,0.0,0.0009099181073703367,0.003639672429481347,0.006369426751592357,0.0018198362147406734,0.0,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.01364877161055505,0.00272975432211101,0.003639672429481347,0.0,0.0,0.0,0.004549590536851683,0.0,0.0009099181073703367,0.003639672429481347,0.00272975432211101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.00818926296633303,0.0,0.0,0.0,0.0,0.0,0.0018198362147406734,0.0,0.00272975432211101,0.0,0.0009099181073703367,0.0009099181073703367,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0009099181073703367,0.0018198362147406734,0.0,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0,0.0,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0018198362147406734,0.0,0.0018198362147406734,0.0,0.0009099181073703367,0.0,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00272975432211101,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.00272975432211101,0.0,0.0,0.0018198362147406734,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.00272975432211101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0018198362147406734,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0009099181073703367,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003639672429481347,0.003639672429481347,0.003639672429481347,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0018198362147406734,0.0018198362147406734,0.0009099181073703367,0.009099181073703366,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.00545950864422202,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.003639672429481347,0.003639672429481347,0.0009099181073703367,0.00272975432211101,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.00818926296633303,0.0009099181073703367,0.0018198362147406734,0.00272975432211101,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0018198362147406734,0.00545950864422202,0.0018198362147406734,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.003639672429481347,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.00272975432211101,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.00272975432211101,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367,0.0009099181073703367
