화자ID,연령대,MAG_혹시,NNG_회사,MM_어떤,NNG_업무,JKO_를,VV_하,EC_어,VX_보,EF_나요,JX_는,VV_있,ETM_던,NNG_직장,JKS_이,MAG_계속,NNG_사회,NNG_복지,EC_어서,NNG_이용,EC_ᆫ들,JKO_을,NNG_케어,EC_거나,MM_그런,NNG_관련,ETM_ᆫ,MM_이,NNG_용인,VV_위하,NNG_프로그램,NNG_계획,EC_고,MAG_또,NNG_진행,NNG_결과,VV_보,ETM_는,EF_습니다,MAG_지금,NNG_사시,ETM_은,VA_있,EF_ᆫ가,JX_요,VA_같,NNG_경우,MAG_이제,NNG_집,NNG_차,NNG_정도,NNG_거리,MAG_항상,NNG_출퇴근,VA_색다르,NNG_경험,EC_게,NNG_만족,EC_지,MAG_못,EF_어요,MAG_아무래도,NNG_직종,EC_다,EC_니까,NNG_휴가,JX_도,MAG_마음대로,VV_쓰,ETN_기,JKS_가,VA_힘들,NNG_급여,VA_적,EF_다,MAG_쪼끔,NNG_복리,NNG_후생,JX_은,MAG_안,VA_좋,NNG_기억,EF_ᆸ니다,NNG_재택근무,VV_대하,NNG_생각,VA_어리,ETM_ᆯ,NNG_때,JX_부터,VV_살,EC_면서,NNG_학교,MAG_꾸준히,NNG_대학교,JX_까지,VV_나오,VV_다니,NNG_형편,NNG_학원,MAG_많이,NNG_지역,NNG_시설,NNG_연결,VX_주,MM_몇,VV_배우,NNG_학과,NNG_직전,NNG_출장,VA_없,EC_는데,MM_첫,NNG_교육,NNG_사전,NNG_답사,JKG_의,NNG_명목,MAG_가끔,MAG_혹,JX_ᆫ,NNG_얼마,VV_되,NNG_연락,MAG_막,NNG_직원,NNG_상사,VX_있,MAG_조만간,VV_찾,VV_뵈,NNG_대화,EC_려고,VX_하,NNG_다음,VV_가지,EC_ᆫ다면,MM_이런,NNG_제도,EC_으면,MAG_일단,VV_가,EC_면,NNG_이하,EC_ᆫ데,EC_어야,EF_ᆫ다,VV_이러,NNG_출장비,MAG_따로,NNG_이상,MM_어느,NNG_교통비,VV_챙기,NNG_장거리,NNG_플러스,NNG_숙박,NNG_숙박비,NNG_수당,VV_그러,NNG_이공,NNG_직업,EC_다고,MAJ_그러면,NNG_학창,NNG_시절,MAG_특별히,VV_좋아하,NNG_과목,MAG_오히려,NNG_언어,NNG_영역,MAG_좀,VA_싫,VV_외우,VA_많,NNG_국어,MM_단,JX_라든지,VV_어려워하,VV_싫어하,NNG_소풍,MAG_또는,NNG_수학여행,NNG_얘기,MAG_특히,NNG_고등학교,NNG_학년,NNG_담임,NNG_선생,MAG_가장,VV_남,EC_으라면,NNG_초등학교,JKS_께서,NNG_학생,MAG_먼저,JKO_ᆯ,EC_라도,MAG_더,VV_주,EC_는지,NNG_선물,VV_평하,ETM_을,NNG_전기,MAJ_근데,NNG_소프트,NNG_웨,NNG_웨어,EC_여,VX_가지,NNG_기계,NNG_작동,EC_도록,NNG_프로그래밍,VV_짜,NNG_담당,MAJ_하지만,NNG_실력,NNG_부족,MAG_주로,NNG_서포트,NNG_역할,JX_만,NNG_보조,NNG_반대,NNG_반,NNG_동안,MM_그,NNG_주말,MAG_다시,VV_돌아오,NNG_평일,VV_자,MAG_되게,VA_작,VA_크,VX_않,NNG_중소기업,EC_니깐,MM_모든,MAG_다,NNG_처음,MAJ_그래서,NNG_실수,MAJ_그래도,MAG_역시,NNG_사람,VV_사,NNG_곳,NNG_결국,MAG_비슷비슷,NNG_특별,MAG_잘,VV_나,MAG_정말,VX_싶,EC_은데,MAG_보통,NNG_소프트웨어,NNG_코딩,EF_더라고,NNG_본인,NNG_혼자,NNG_컴퓨터,NNG_처리,NNG_가능,MAG_비록,NNG_일,EC_지만,MAG_솔직히,NNG_말,NNG_흥미,MAG_그냥,VV_갖,VV_들어가,NNG_기회,NNG_능력,NNG_만약,NNG_대전,VV_오,NNG_초등,NNG_중학교,VV_지내,NNG_정보,NNG_통신,NNG_공학,NNG_과,VV_맞,NNG_친구,NNG_소개,NNG_지원,VV_붙,EF_거든요,NNG_운,MAG_막상,NNG_실질,NNG_생활,VA_짧,VV_그만두,MAJ_그럼,NNG_전,NNG_고객사,MM_다른,NNG_도시,NNG_밑,NNG_지방,NNG_해외,MAJ_그러면은,NNG_그때,NNG_당시,NNG_회사원,VV_계시,EF_ᆫ가요,MAG_인제,NNG_야근,NNG_추가,NNG_근무,NNG_반항심,VV_생기,MAG_열심히,EC_어도,VV_따라오,EC_으니깐,MAG_물론,NNG_금전,NNG_부분,MAG_충분히,NNG_의미,EC_라고,EC_는다면,NNG_자신,NNG_의욕,VV_사라지,EC_나,NNG_수학,MAG_별로,NNG_외국어,NNG_욕망,MAG_왠지,VV_모르,NNG_수능,NNG_시험,NNG_제일,NNG_재미,VV_붙이,VX_지,NNG_성적,MAG_은근히,MAG_같이,NNG_등반,MAG_엄청,NNG_날,NNG_땀,VV_흘리,MAJ_또,NNG_정상,VV_오르,NNG_기분,NNG_돈,NNG_유일,EC_다가,VV_내려오,NNG_슈퍼마켓,NNG_콜라,VV_먹,EF_네요,NNG_여행,VV_따돌리,ETN_ᆷ,VV_당하,MAJ_그리고,MAG_맨날,NNG_아침,MAG_일찍,NNG_등교,NNG_공부,NNG_저녁,NNG_야간,NNG_자습,NNG_시간,VA_재밌,VV_떠들,VA_소소하,VV_말,NNG_졸업,MAG_제일,VV_돌이키,VV_돌아가,EF_으세요
SD2400635,30대,0.014754098360655738,0.011475409836065573,0.001639344262295082,0.003278688524590164,0.00819672131147541,0.022950819672131147,0.014754098360655738,0.009836065573770493,0.013114754098360656,0.03114754098360656,0.009836065573770493,0.02622950819672131,0.011475409836065573,0.021311475409836064,0.003278688524590164,0.004918032786885246,0.006557377049180328,0.011475409836065573,0.001639344262295082,0.001639344262295082,0.040983606557377046,0.001639344262295082,0.003278688524590164,0.00819672131147541,0.004918032786885246,0.011475409836065573,0.003278688524590164,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.027868852459016394,0.021311475409836064,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.006557377049180328,0.018032786885245903,0.001639344262295082,0.001639344262295082,0.013114754098360656,0.011475409836065573,0.006557377049180328,0.013114754098360656,0.013114754098360656,0.004918032786885246,0.019672131147540985,0.004918032786885246,0.001639344262295082,0.003278688524590164,0.004918032786885246,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.004918032786885246,0.013114754098360656,0.001639344262295082,0.003278688524590164,0.003278688524590164,0.001639344262295082,0.003278688524590164,0.003278688524590164,0.00819672131147541,0.00819672131147541,0.001639344262295082,0.013114754098360656,0.001639344262295082,0.001639344262295082,0.009836065573770493,0.00819672131147541,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.006557377049180328,0.004918032786885246,0.001639344262295082,0.001639344262295082,0.013114754098360656,0.003278688524590164,0.00819672131147541,0.00819672131147541,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.003278688524590164,0.001639344262295082,0.006557377049180328,0.004918032786885246,0.001639344262295082,0.001639344262295082,0.004918032786885246,0.004918032786885246,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.004918032786885246,0.00819672131147541,0.001639344262295082,0.003278688524590164,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.00819672131147541,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.011475409836065573,0.004918032786885246,0.003278688524590164,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.011475409836065573,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.00819672131147541,0.001639344262295082,0.003278688524590164,0.003278688524590164,0.004918032786885246,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.004918032786885246,0.00819672131147541,0.001639344262295082,0.001639344262295082,0.004918032786885246,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.003278688524590164,0.004918032786885246,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.004918032786885246,0.004918032786885246,0.001639344262295082,0.00819672131147541,0.001639344262295082,0.003278688524590164,0.003278688524590164,0.003278688524590164,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.003278688524590164,0.011475409836065573,0.009836065573770493,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.006557377049180328,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.003278688524590164,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400636,30대,0.0010121457489878543,0.022267206477732792,0.0010121457489878543,0.0020242914979757085,0.009109311740890687,0.019230769230769232,0.02125506072874494,0.005060728744939271,0.009109311740890687,0.02125506072874494,0.008097165991902834,0.02631578947368421,0.0010121457489878543,0.027327935222672066,0.0,0.0,0.0010121457489878543,0.003036437246963563,0.0,0.0,0.011133603238866396,0.0,0.0,0.003036437246963563,0.0010121457489878543,0.019230769230769232,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.0,0.0354251012145749,0.010121457489878543,0.0,0.004048582995951417,0.0,0.01720647773279352,0.024291497975708502,0.003036437246963563,0.0,0.00708502024291498,0.00708502024291498,0.0,0.005060728744939271,0.013157894736842105,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.0020242914979757085,0.009109311740890687,0.0020242914979757085,0.006072874493927126,0.0010121457489878543,0.005060728744939271,0.0020242914979757085,0.0,0.004048582995951417,0.0010121457489878543,0.0,0.025303643724696356,0.0,0.003036437246963563,0.003036437246963563,0.01720647773279352,0.0,0.0,0.0010121457489878543,0.0010121457489878543,0.0,0.0,0.0,0.015182186234817813,0.005060728744939271,0.009109311740890687,0.005060728744939271,0.0020242914979757085,0.004048582995951417,0.005060728744939271,0.0020242914979757085,0.0010121457489878543,0.003036437246963563,0.008097165991902834,0.0,0.0020242914979757085,0.0020242914979757085,0.008097165991902834,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.004048582995951417,0.016194331983805668,0.0,0.0010121457489878543,0.016194331983805668,0.0,0.0,0.0,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0,0.005060728744939271,0.005060728744939271,0.016194331983805668,0.0010121457489878543,0.0,0.0,0.0,0.006072874493927126,0.0,0.0,0.0,0.003036437246963563,0.0,0.005060728744939271,0.0010121457489878543,0.0,0.0,0.0,0.003036437246963563,0.0,0.0,0.0,0.0,0.0,0.0020242914979757085,0.0,0.0,0.003036437246963563,0.0,0.0,0.0020242914979757085,0.0020242914979757085,0.00708502024291498,0.0020242914979757085,0.0,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.0,0.0010121457489878543,0.0,0.0020242914979757085,0.0,0.0,0.0,0.0,0.003036437246963563,0.0010121457489878543,0.0,0.0,0.0,0.0020242914979757085,0.003036437246963563,0.003036437246963563,0.0010121457489878543,0.006072874493927126,0.0020242914979757085,0.0020242914979757085,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.0,0.004048582995951417,0.0,0.0,0.0,0.0,0.0020242914979757085,0.0,0.0,0.0020242914979757085,0.0,0.0,0.0020242914979757085,0.0,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.0,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.005060728744939271,0.0010121457489878543,0.004048582995951417,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.015182186234817813,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.003036437246963563,0.0020242914979757085,0.0020242914979757085,0.0010121457489878543,0.003036437246963563,0.005060728744939271,0.0010121457489878543,0.0020242914979757085,0.0020242914979757085,0.0010121457489878543,0.008097165991902834,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.005060728744939271,0.0010121457489878543,0.0020242914979757085,0.005060728744939271,0.0010121457489878543,0.00708502024291498,0.0010121457489878543,0.004048582995951417,0.0020242914979757085,0.00708502024291498,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.004048582995951417,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.004048582995951417,0.0020242914979757085,0.0020242914979757085,0.005060728744939271,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0020242914979757085,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.006072874493927126,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.005060728744939271,0.0010121457489878543,0.003036437246963563,0.003036437246963563,0.003036437246963563,0.003036437246963563,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.004048582995951417,0.003036437246963563,0.004048582995951417,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.006072874493927126,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.005060728744939271,0.0020242914979757085,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.004048582995951417,0.003036437246963563,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.003036437246963563,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.005060728744939271,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.003036437246963563,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.004048582995951417,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543
