화자ID,연령대,MAG_혹시,JKS_가,MAG_어떻게,VV_되,EF_세요,JX_는,MM_이,NNG_에스에프,EC_고,JX_요,MAG_항상,NNG_피,MM_그,NNG_사이,JKO_를,NNG_제외,MAG_다,NNG_극단,VV_나오,ETM_는,ETN_기,VX_하,EF_어요,JX_도,MAG_되게,VA_높,ETM_은,NNG_에프,NNG_에스,MAG_쪼끔,MAG_그나마,MAG_이제,NNG_중앙,VV_가,ETM_ᆯ,VV_말,EC_지만,JX_든,MAJ_그래서,MAJ_그러면,EC_면,JX_은,NNG_반반,JX_ᆫ,EC_어도,MAG_더,NNG_내향,ETM_ᆫ,NNG_성향,JKS_이,VA_강하,ETM_다는,EF_ᆫ가,MAJ_아님,MAG_아직,MAG_다시,VV_재,EC_어,VX_보,EC_어야,EC_어서,MAG_잘,VV_모르,ETM_ᆫ다는,NNG_자체,MAG_아무래도,NNG_성격,JKO_을,VV_알,VV_맞,EC_다면,NNG_분류,VV_하,VX_있,VX_가지,NNG_완벽,EC_게,EC_다고,MAJ_그래도,MAG_굉장히,VA_많,NNG_부분,NNG_포괄,NNG_생각,MAJ_다만,JKG_의,MM_어떤,JX_까지,VV_알아주,EC_지,VX_못하,VA_같,MAG_왜냐하면,MAG_지금,EC_라고,MAG_막,MAG_엄청,MAG_또,MM_이런,MAG_매번,VX_않,EC_다,EC_니까,NNG_일,VA_온전하,NNG_상황,MAG_좀,NNG_친구,VV_만나,NNG_과정,MM_그런,NNG_순간순간,NNG_쪼끔,VV_바뀌,VA_있,VV_들,MAG_약간,NNG_느낌,NNG_대화,NNG_기,VV_빨리,VV_그러,EF_죠,NNG_때,EC_는데,NNG_지금,NNG_사실,NNG_정확,NNG_말씀,VV_드리,NNG_고시,NNG_공부,MAG_조끔,NNG_안정,NNG_사람,MAG_많이,MAG_못,VV_변하,ETN_ᆷ,VA_없,VV_있,EF_에요,NNG_기본,VA_좋,NNG_중간중간,MAG_주로,EC_려고,NNG_노력,NNG_관계,NNG_소원,VX_지,JX_밖에,MAJ_하지만,EC_면서,MM_다른,MAG_어찌,VV_보,VA_재밌,NNG_생활,MAG_아까,EC_ᆫ다고,ETM_던,NNG_제약,NNG_만약,EC_ᆫ가,VX_싶,NNG_전체,JKO_ᆯ,VV_몰,NNG_시간,VV_만들,EC_ᆫ다든지,JX_조차,ETM_을,MAG_당분간,VA_과감하,MM_모든,NNG_약속,NNG_일정,MAG_아예,NNG_경우,EF_습니다,MAG_다만,MAG_부득이,NNG_밤,VV_새우,EC_더라도,VA_늦,EF_ᆫ다,JX_든지,NNG_조절,VX_나가,VV_떠나,VV_대하,VA_심하,NNG_스트레스,VX_주,EC_은데,ETM_란,NNG_단어,NNG_직접,NNG_언급,VV_풀,VX_계시,NNG_시험,NNG_준비,MAG_마냥,NNG_직장,VV_위하,MAJ_근데,MAG_어쨌든,NNG_위축,MAG_가끔,NNG_본모습,MM_본,VV_버리,EF_다,EF_ᆸ니다,MAG_사실,MM_여러,MAG_계속,MM_무슨,NNG_말,EC_ᆫ지,MAG_솔직히,MAG_하여튼,NNG_이론,MAG_영,JKG_이,EC_듯이,EC_구나,EF_구나,MAG_그냥,NNG_해석,EF_네요,NNG_얘기,NNG_집,NNG_특성,NNG_이사,VV_다니,NNG_변동,EF_을까요,NNG_아빠,NNG_직업,NNG_유년,NNG_시절,VV_보내,NNG_전,NNG_초등,NNG_학교,MAJ_그리고,NNG_고등학교,VV_살,NNG_그때,JX_마다,MAG_완전,NNG_자아,NNG_확립,NNG_스스로,NNG_혼선,MM_내,NNG_당시,NNG_아이,MAG_무조건,VA_힘들,MAG_막상,NNG_대학교,NNG_뒤,NNG_사회,MAG_조금,NNG_인지,JX_야,NNG_동감,MAG_너무,NNG_판가름,NNG_입장,NNG_몰입,NNG_자제,EC_음,VV_가지,VV_보이,NNG_적극,VV_띄,MAG_극히,NNG_일부분,JX_만,NNG_예전,VA_어리,JX_부터,VX_오,NNG_관련,NNG_앞,NNG_강연,MAJ_아니면,NNG_발표,NNG_지식,NNG_바탕,NNG_도움,MAG_분명,NNG_불편,VV_오,VV_돌아보,MAG_결국,NNG_한편,EF_지,EC_으면,MAG_일단,NNG_특이,EF_나요,MAG_만약,NNG_기억,VV_나,EC_ᆫ다면,VA_집요하,VV_파,VX_들,VV_택하,NNG_암기력,MAG_물론,VV_파고들,MAG_분명히,JX_이나,MAG_열심히,NNG_인정,ETM_단,NNG_욕구,VA_엄청나,VV_통하,NNG_남,MAG_별로,MAG_제대로,EC_다가,VA_싫,MAG_오히려,NNG_역,NNG_효과,VV_나타나,NNG_눈치,NNG_겉,VV_불구하,MAG_그렇게,NNG_신경,VV_쓰,NNG_모습,NNG_행동,NNG_조심,NNG_경향,NNG_반대,EF_ᆯ까요,MAG_거의,NNG_대50,MAG_가장,NNG_다음,NNG_검사,NNG_요즘,MM_이런저런,MM_한,NNG_최근,NNG_여행,NNG_해외,MAG_혼자,MAG_확실히,NNG_어,NNG_계획,VV_짜,NNG_즉흥,NNG_영화,NNG_드라마,NNG_옛날,NNG_감정,NNG_이입,NNG_현실,NNG_로봇,EF_더라고,VV_달라지,VA_괜찮,MAG_전혀,MM_네,VV_좋아하,NNG_결혼식장,NNG_행사장,NNG_초반,NNG_신,NNG_정도,VA_활발하,MAG_이렇게,NNG_평소,MAG_자주,EC_거나,NNG_동성,NNG_이성,EF_ᆫ가요,EC_냐고,NNG_연락,NNG_고향,MAG_같이,NNG_물놀이,EC_러,VV_풀리,NNG_리프레시,NNG_숨통,VV_트이,NNG_긍정,NNG_영향,VV_미치,EF_을까,NNG_자신,VV_놓,MAG_쪼금,NNG_고민,MAG_아주,NNG_감사,EC_라,NNG_가능,NNG_인격,NNG_형성,VA_크,EC_다시피,EC_지마는,NNG_울타리,NNG_안,MAG_정말,VV_푸,MM_제,VV_즐기,MAJ_그러면은,NNG_현재,MAG_갑자기,MAG_서서히,VV_크,VX_가,NNG_사건,NNG_존재,VV_살아가,NNG_염두,VV_두,EC_기에,VV_넘,NNG_처음,MAG_인제,NNG_아이스,NNG_킹,NNG_수단,NNG_혈액형,NNG_반면,NNG_점,NNG_엠비티아,EF_라,MAG_안,EF_야,NNG_단정,MAG_왜,EC_ᆯ까,ETM_라는,EC_는지,VV_물어보,NNG_혼란,NNG_학창,MAG_모두,NNG_곳,NNG_초등학교,NNG_대전,NNG_동안,NNG_상태,NNG_지역,NNG_패턴,NNG_교우,VV_놀,MAG_뿔뿔이,VV_흩어지,MAJ_또한,NNG_발,MAG_또한,NNG_작용,EC_되,NNG_목표,VA_다르,VV_꽂히,NNG_스타일,EC_든,NNG_연애,NNG_스포츠,MAG_금방,VV_죽,NNG_시도,NNG_와중,MM_몇,VV_찾,NNG_조각,NNG_적립,VV_나아가,NNG_흥미,VV_갖,VA_나쁘,NNG_단점,NNG_본인,MAG_앞서,VV_줄어들,MM_어느,NNG_필요,VV_느끼,MAG_제일
SD2401784,30대,0.004383218534752661,0.024420788979336257,0.0006261740763932373,0.015028177833437696,0.0006261740763932373,0.020037570444583593,0.0068879148403256105,0.0031308703819661866,0.033813400125234816,0.001878522229179712,0.001878522229179712,0.0006261740763932373,0.008766437069505322,0.0006261740763932373,0.015028177833437696,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.002504696305572949,0.028177833437695678,0.008766437069505322,0.006261740763932373,0.017532874139010644,0.020037570444583593,0.003757044458359424,0.0012523481527864746,0.008766437069505322,0.0006261740763932373,0.0006261740763932373,0.007514088916718848,0.0006261740763932373,0.010644959298685034,0.0006261740763932373,0.001878522229179712,0.010018785222291797,0.0006261740763932373,0.010018785222291797,0.0006261740763932373,0.006261740763932373,0.002504696305572949,0.006261740763932373,0.012523481527864746,0.0006261740763932373,0.008766437069505322,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.013149655604257984,0.0012523481527864746,0.029430181590482152,0.0012523481527864746,0.002504696305572949,0.0012523481527864746,0.0006261740763932373,0.001878522229179712,0.0006261740763932373,0.0006261740763932373,0.011897307451471509,0.007514088916718848,0.0006261740763932373,0.010018785222291797,0.001878522229179712,0.001878522229179712,0.0006261740763932373,0.005009392611145898,0.0068879148403256105,0.013775829680651221,0.024420788979336257,0.001878522229179712,0.003757044458359424,0.001878522229179712,0.0006261740763932373,0.031308703819661866,0.008140262993112084,0.001878522229179712,0.001878522229179712,0.022542266750156543,0.004383218534752661,0.0012523481527864746,0.001878522229179712,0.0031308703819661866,0.012523481527864746,0.0006261740763932373,0.0068879148403256105,0.0006261740763932373,0.00939261114589856,0.006261740763932373,0.0031308703819661866,0.0006261740763932373,0.008140262993112084,0.0031308703819661866,0.011271133375078271,0.001878522229179712,0.007514088916718848,0.0012523481527864746,0.004383218534752661,0.0012523481527864746,0.006261740763932373,0.00939261114589856,0.0006261740763932373,0.004383218534752661,0.004383218534752661,0.005635566687539136,0.008140262993112084,0.0006261740763932373,0.0006261740763932373,0.010644959298685034,0.0031308703819661866,0.007514088916718848,0.0031308703819661866,0.013149655604257984,0.0006261740763932373,0.0012523481527864746,0.001878522229179712,0.013149655604257984,0.002504696305572949,0.0012523481527864746,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.003757044458359424,0.006261740763932373,0.004383218534752661,0.001878522229179712,0.002504696305572949,0.0006261740763932373,0.0031308703819661866,0.001878522229179712,0.0006261740763932373,0.0031308703819661866,0.0031308703819661866,0.0006261740763932373,0.006261740763932373,0.015028177833437696,0.0012523481527864746,0.0012523481527864746,0.001878522229179712,0.0031308703819661866,0.008766437069505322,0.001878522229179712,0.0006261740763932373,0.0031308703819661866,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.002504696305572949,0.0006261740763932373,0.0006261740763932373,0.006261740763932373,0.0012523481527864746,0.0012523481527864746,0.004383218534752661,0.0006261740763932373,0.001878522229179712,0.0012523481527864746,0.0006261740763932373,0.005009392611145898,0.0006261740763932373,0.0012523481527864746,0.003757044458359424,0.003757044458359424,0.0006261740763932373,0.001878522229179712,0.0006261740763932373,0.001878522229179712,0.001878522229179712,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0031308703819661866,0.0012523481527864746,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.002504696305572949,0.0012523481527864746,0.001878522229179712,0.002504696305572949,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.004383218534752661,0.0012523481527864746,0.001878522229179712,0.001878522229179712,0.001878522229179712,0.0006261740763932373,0.002504696305572949,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.001878522229179712,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0012523481527864746,0.0012523481527864746,0.001878522229179712,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.001878522229179712,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.0012523481527864746,0.0031308703819661866,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.002504696305572949,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0012523481527864746,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0006261740763932373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401785,30대,0.00456968773800457,0.012947448591012947,0.0007616146230007616,0.016755521706016754,0.0,0.027418126428027417,0.002284843869002285,0.002284843869002285,0.041888804265041886,0.005331302361005331,0.0007616146230007616,0.0,0.011424219345011425,0.0,0.00913937547600914,0.0,0.0030464584920030465,0.0,0.0030464584920030465,0.026656511805026657,0.006092916984006093,0.0030464584920030465,0.00456968773800457,0.019801980198019802,0.0,0.0015232292460015233,0.012185833968012186,0.0007616146230007616,0.0,0.006854531607006854,0.0,0.0030464584920030465,0.0,0.003808073115003808,0.006854531607006854,0.0,0.00456968773800457,0.0,0.003808073115003808,0.0015232292460015233,0.007616146230007616,0.01827875095201828,0.0007616146230007616,0.003808073115003808,0.0007616146230007616,0.003808073115003808,0.0,0.017517136329017517,0.0015232292460015233,0.03274942878903275,0.002284843869002285,0.0007616146230007616,0.0015232292460015233,0.0,0.0,0.0015232292460015233,0.0,0.015993907083015995,0.006854531607006854,0.002284843869002285,0.008377760853008377,0.0015232292460015233,0.0,0.0,0.0015232292460015233,0.002284843869002285,0.012185833968012186,0.020563594821020565,0.0015232292460015233,0.002284843869002285,0.0007616146230007616,0.0,0.01827875095201828,0.007616146230007616,0.0015232292460015233,0.0,0.015232292460015232,0.0030464584920030465,0.0007616146230007616,0.007616146230007616,0.002284843869002285,0.009900990099009901,0.0,0.00913937547600914,0.0,0.005331302361005331,0.005331302361005331,0.0007616146230007616,0.0,0.0015232292460015233,0.0,0.020563594821020565,0.0,0.0015232292460015233,0.003808073115003808,0.0007616146230007616,0.0,0.014470677837014471,0.0007616146230007616,0.0,0.0015232292460015233,0.003808073115003808,0.002284843869002285,0.003808073115003808,0.0,0.002284843869002285,0.0015232292460015233,0.010662604722010662,0.010662604722010662,0.002284843869002285,0.015993907083015995,0.0,0.0,0.0,0.007616146230007616,0.00456968773800457,0.0,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0,0.0,0.006092916984006093,0.009900990099009901,0.002284843869002285,0.0,0.0,0.0015232292460015233,0.0015232292460015233,0.0007616146230007616,0.0015232292460015233,0.006092916984006093,0.0007616146230007616,0.011424219345011425,0.011424219345011425,0.0007616146230007616,0.002284843869002285,0.0,0.002284843869002285,0.00456968773800457,0.0,0.0,0.005331302361005331,0.0,0.0,0.0,0.0007616146230007616,0.0015232292460015233,0.0,0.003808073115003808,0.0,0.0,0.0030464584920030465,0.0015232292460015233,0.0,0.005331302361005331,0.0007616146230007616,0.0015232292460015233,0.002284843869002285,0.0,0.006092916984006093,0.0,0.0007616146230007616,0.0007616146230007616,0.00456968773800457,0.0,0.0015232292460015233,0.0,0.0,0.0,0.0,0.0,0.006092916984006093,0.0,0.0,0.0,0.0,0.0,0.0,0.0015232292460015233,0.012947448591012947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015232292460015233,0.0,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007616146230007616,0.0,0.0015232292460015233,0.0015232292460015233,0.002284843869002285,0.0015232292460015233,0.0,0.0015232292460015233,0.0,0.0,0.0,0.0007616146230007616,0.006092916984006093,0.0,0.0007616146230007616,0.0007616146230007616,0.0,0.002284843869002285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015232292460015233,0.0015232292460015233,0.0,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.0,0.0030464584920030465,0.0030464584920030465,0.0,0.0,0.0,0.0015232292460015233,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.0007616146230007616,0.0,0.0,0.003808073115003808,0.0,0.0015232292460015233,0.0,0.0,0.0,0.002284843869002285,0.0007616146230007616,0.0,0.0,0.0,0.0,0.003808073115003808,0.0,0.0007616146230007616,0.0,0.0007616146230007616,0.0,0.0007616146230007616,0.002284843869002285,0.0,0.0,0.0,0.0,0.0,0.0,0.0015232292460015233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007616146230007616,0.0,0.0007616146230007616,0.0007616146230007616,0.002284843869002285,0.0,0.0015232292460015233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002284843869002285,0.0,0.0,0.0015232292460015233,0.0,0.0030464584920030465,0.0,0.0015232292460015233,0.0015232292460015233,0.0,0.0,0.0007616146230007616,0.0007616146230007616,0.0,0.0015232292460015233,0.0,0.0,0.0,0.0,0.0,0.0007616146230007616,0.0,0.0007616146230007616,0.0,0.0,0.0,0.0,0.0,0.0007616146230007616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030464584920030465,0.0,0.0,0.0007616146230007616,0.0,0.0,0.0,0.0007616146230007616,0.0,0.0,0.002284843869002285,0.0015232292460015233,0.0030464584920030465,0.0007616146230007616,0.0007616146230007616,0.00456968773800457,0.0015232292460015233,0.002284843869002285,0.0007616146230007616,0.0030464584920030465,0.0015232292460015233,0.0030464584920030465,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0030464584920030465,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0030464584920030465,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.0015232292460015233,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0030464584920030465,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.002284843869002285,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0015232292460015233,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.002284843869002285,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0007616146230007616,0.0015232292460015233
