화자ID,연령대,JX_는,NNG_결혼,JKO_을,NNG_미혼,ETM_ᆫ,NNG_상태,EC_ᆫ데,NNG_요즘,NNG_이전,MM_한,NNG_전,JX_만,VV_하,EC_어도,ETM_ᆯ,NNG_평균,NNG_나이,JKS_가,VV_있,EC_는데,MAJ_그래서,VV_지나,EC_면,NNG_주위,MAG_안,EC_는지,MAG_많이,EC_곤,VX_하,MM_그,EC_게,EC_고,VX_있,EC_지,VX_않,EF_더라고,JX_요,JKG_의,NNG_트렌드,JX_도,EC_구나,NNG_생각,EC_어,VA_있,EC_어서,VV_대하,MAG_어떻게,VV_가지,EF_세요,NNG_연애,NNG_경험,MM_첫,MM_네,JKS_이,VA_많,ETM_라는,NNG_프로,VV_보,EC_면서,NNG_남,VA_재밌,MM_그런,JKO_ᆯ,MAG_또,MAG_왜,VV_헤어지,VV_만나,MM_어떤,NNG_계기,VV_헤,NNG_계,JKO_를,EF_는지,NNG_흐름,MAG_좀,VV_알,ETM_던,MAG_이제,ETM_는,NNG_도움,VV_되,MM_이런,NNG_부분,JX_은,NNG_조심,EC_어야,EC_다,MAJ_그리고,NNG_적령기,MAJ_그러니까,VX_말,NNG_예전,NNG_중요도,MAG_쪼끔,VV_떨어지,ETN_기,JX_ᆫ,VA_같,EC_은데,MAJ_그래도,NNG_가족,NNG_의견,MAG_막,NNG_무시,VA_없,EF_잖아요,MAG_물론,MAG_더,NNG_중요,EC_지만,MAG_아무래도,NNG_본인,NNG_출산,NNG_자녀,NNG_계획,EC_거나,NNG_부모,MM_다른,NNG_영향,MAG_얼마나,VV_끼치,VA_궁금하,EF_어요,NNG_비혼,MAG_아직,NNG_케이스,NNG_사람,NNG_티브이,NNG_프로그램,NNG_겨,NNG_당사,NNG_보,NNG_당사자,NNG_관여,VA_크,EC_ᆫ지,MAG_정말,NNG_의사,MAG_너무,NNG_들,NNG_요건,NNG_조건,NNG_파기,VA_좋,NNG_상황,MM_몇,MAJ_그런데,NNG_예,VV_들,MAG_보통,VA_괜찮,ETM_은,EF_어,NNG_반대,NNG_종교,NNG_이유,NNG_문제점,MAG_막상,NNG_자신,VV_닥치,EC_면은,MAG_거의,MAG_다,NNG_보수,VV_열리,NNG_마음,VV_닫히,NNG_사회,NNG_평판,NNG_일,NNG_걸림돌,EF_ᆸ니다,VV_겪,NNG_주변,EF_죠,MAJ_근데,MAG_잘,ETN_ᆷ,VV_불구하,NNG_주장,NNG_강력,VV_펼치,NNG_해피엔딩,NNG_경우,VX_보,VV_트,MAG_당연히,MAG_제일,EC_다고,MAG_그렇게,EF_다,NNG_경제,NNG_파혼,EF_나요,NNG_바,MAG_바로,NNG_심사숙고,NNG_결단,VV_내리,MAG_아주,NNG_확신,NNG_결론,NNG_느낌,EC_으면,MAG_확,NNG_결정,VX_못하,NNG_이혼,NNG_이슈,NNG_친,NNG_돌싱,VA_높,VV_넘,NNG_주의,ETM_을,NNG_때,NNG_결,ETM_다는,MAG_지금,NNG_라이프,VX_지,NNG_점,NNG_개인,NNG_외모,NNG_스타일,NNG_취미,NNG_성향,NNG_투자,EC_라고,NNG_결국,NNG_직결,EC_ᆫ다고,NNG_아이,VV_낳,MAG_최소한,JX_까지,NNG_개념,VV_받아들이,NNG_만약,EC_ᆫ다면,MAG_딱히,EF_ᆫ다,NNG_의미,EF_거든요,MAG_왜냐하면,MAG_어차피,MAG_계속,EC_다가,MM_어느,NNG_순간,NNG_결심,MAG_그냥,VV_가,EC_느냐,EF_느냐,VV_따르,VA_다르,EC_라면,MAG_굳이,MAG_아까,NNG_로맨스,NNG_드라마,VV_보시,NNG_연애사,MM_요런,EF_으세요,MAG_일단,VV_관하,NNG_나라,NNG_해외,NNG_우리나라,EC_라,NNG_결합,NNG_기,MAG_되게,NNG_지인,NNG_여성,MAG_현재,NNG_당장,NNG_상대,EC_더라도,VV_얼리,VX_놓,EF_더라고요,MAG_인제,NNG_산부인과,NNG_얘기,NNG_위험도,EC_으니까,MM_여러,NNG_가능,VV_열,NNG_시대,EC_든,MAG_언제,NNG_진짜,NNG_스스로,NNG_만족,NNG_생활,NNG_지향,MAG_굉장히,VX_싶,MAJ_그러면,MAG_혹시,NNG_영향력,EF_ᆫ가요,NNG_현재,MAG_아예,EF_ᆫ지,MAJ_왜냐하면,NNG_애초,MAG_무조건,NNG_오케이,NNG_입장,MAG_진짜,NNG_환상,MAG_엄청,JX_부터,NNG_지금,MM_모든,MAG_스스로,NNG_판단,VV_느끼,NNG_포인트,NNG_돈,MAJ_그럼,VV_벌,NNG_집,MAG_같이,NNG_시작,MAG_가장,MM_이,NNG_엄마,EF_는가,VV_밀리,VA_힘들,VV_살,VA_친하,NNG_고등학교,NNG_동창,NNG_애,NNG_방,NNG_쌍둥이,VV_막히,NNG_직접,EF_예요,MAG_충분히,VV_그러,NNG_중복,NNG_아까,MAG_솔직히,MAG_특히,NNG_기독교,MAG_원체,NNG_연결,MAG_별로,VA_좋아하,MAJ_아니면,NNG_인간관계,NNG_문제,MAG_또한,VV_어쩌,MAG_잘못,NNG_포기,EC_ᆫ다,NNG_친구,EC_니까,NNG_앞,EC_ᆫ가,VV_빠지,EF_니까,NNG_책임,VV_지,NNG_편견,JX_마다,NNG_차이,MAG_만약,VV_원하,EF_ᆫ가,EC_다면,NNG_상관,NNG_원,NNG_선호,NNG_혼인,NNG_선택,NNG_어트,NNG_대표,NNG_동생,NNG_여자,NNG_남자,VV_데려오,MAG_너무나,NNG_뜻,VX_주,NNG_상견례,NNG_진행,NNG_과정,NNG_속,VV_끝내,VA_어리,NNG_분위기,NNG_교육,VV_책임지,NNG_이야기,NNG_말씀,VV_드리,VV_따지
SD2401718,30대,0.027428571428571427,0.04228571428571429,0.02057142857142857,0.001142857142857143,0.022857142857142857,0.002285714285714286,0.005714285714285714,0.011428571428571429,0.001142857142857143,0.0034285714285714284,0.002285714285714286,0.004571428571428572,0.021714285714285714,0.0034285714285714284,0.010285714285714285,0.008,0.008,0.014857142857142857,0.011428571428571429,0.019428571428571427,0.02057142857142857,0.0034285714285714284,0.009142857142857144,0.010285714285714285,0.005714285714285714,0.005714285714285714,0.010285714285714285,0.001142857142857143,0.002285714285714286,0.014857142857142857,0.014857142857142857,0.025142857142857144,0.004571428571428572,0.005714285714285714,0.004571428571428572,0.006857142857142857,0.012571428571428572,0.02057142857142857,0.002285714285714286,0.02057142857142857,0.001142857142857143,0.017142857142857144,0.011428571428571429,0.012571428571428572,0.019428571428571427,0.002285714285714286,0.002285714285714286,0.001142857142857143,0.002285714285714286,0.009142857142857144,0.002285714285714286,0.001142857142857143,0.001142857142857143,0.036571428571428574,0.0034285714285714284,0.001142857142857143,0.001142857142857143,0.008,0.0034285714285714284,0.001142857142857143,0.001142857142857143,0.008,0.001142857142857143,0.0034285714285714284,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.0034285714285714284,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.005714285714285714,0.002285714285714286,0.001142857142857143,0.008,0.0034285714285714284,0.006857142857142857,0.0034285714285714284,0.011428571428571429,0.001142857142857143,0.013714285714285714,0.005714285714285714,0.004571428571428572,0.013714285714285714,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.005714285714285714,0.002285714285714286,0.001142857142857143,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.001142857142857143,0.005714285714285714,0.008,0.0034285714285714284,0.001142857142857143,0.0034285714285714284,0.006857142857142857,0.001142857142857143,0.002285714285714286,0.005714285714285714,0.002285714285714286,0.001142857142857143,0.002285714285714286,0.010285714285714285,0.001142857142857143,0.001142857142857143,0.008,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.002285714285714286,0.005714285714285714,0.006857142857142857,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.004571428571428572,0.0034285714285714284,0.002285714285714286,0.001142857142857143,0.004571428571428572,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.004571428571428572,0.001142857142857143,0.0034285714285714284,0.002285714285714286,0.001142857142857143,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.001142857142857143,0.006857142857142857,0.001142857142857143,0.0034285714285714284,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.0034285714285714284,0.0034285714285714284,0.002285714285714286,0.001142857142857143,0.004571428571428572,0.002285714285714286,0.004571428571428572,0.0034285714285714284,0.002285714285714286,0.002285714285714286,0.0034285714285714284,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.002285714285714286,0.0034285714285714284,0.001142857142857143,0.001142857142857143,0.0034285714285714284,0.001142857142857143,0.001142857142857143,0.004571428571428572,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.002285714285714286,0.0034285714285714284,0.002285714285714286,0.001142857142857143,0.005714285714285714,0.0034285714285714284,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.0034285714285714284,0.002285714285714286,0.001142857142857143,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.0034285714285714284,0.002285714285714286,0.001142857142857143,0.001142857142857143,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.002285714285714286,0.001142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401719,30대,0.04203718674211803,0.021827000808407437,0.03233629749393695,0.0008084074373484236,0.02667744543249798,0.0,0.0008084074373484236,0.002425222312045271,0.0,0.0,0.0,0.0032336297493936943,0.03233629749393695,0.0032336297493936943,0.009700889248181084,0.0,0.0,0.016168148746968473,0.004042037186742118,0.00889248181083266,0.007275666936135812,0.0,0.009700889248181084,0.0,0.005658852061438965,0.0,0.0032336297493936943,0.0,0.0032336297493936943,0.014551333872271624,0.010509296685529508,0.015359741309620048,0.0016168148746968471,0.0032336297493936943,0.0032336297493936943,0.0016168148746968471,0.002425222312045271,0.010509296685529508,0.0008084074373484236,0.014551333872271624,0.0,0.016168148746968473,0.007275666936135812,0.00889248181083266,0.012126111560226353,0.012126111560226353,0.0,0.0,0.0,0.004042037186742118,0.0008084074373484236,0.0,0.0,0.028294260307194827,0.0032336297493936943,0.004042037186742118,0.0,0.010509296685529508,0.002425222312045271,0.0008084074373484236,0.0008084074373484236,0.012934518997574777,0.004042037186742118,0.0,0.0,0.0,0.002425222312045271,0.004042037186742118,0.0,0.0,0.0,0.01131770412287793,0.0,0.0,0.007275666936135812,0.0016168148746968471,0.004850444624090542,0.0032336297493936943,0.021018593371059015,0.0,0.012126111560226353,0.004042037186742118,0.009700889248181084,0.014551333872271624,0.0,0.004042037186742118,0.0008084074373484236,0.0,0.002425222312045271,0.002425222312045271,0.0,0.0008084074373484236,0.0,0.0,0.0,0.008084074373484237,0.007275666936135812,0.007275666936135812,0.0,0.0,0.0064672594987873885,0.0008084074373484236,0.0,0.0,0.00889248181083266,0.0,0.0,0.0008084074373484236,0.004042037186742118,0.004850444624090542,0.0016168148746968471,0.0016168148746968471,0.004042037186742118,0.0,0.0016168148746968471,0.0008084074373484236,0.002425222312045271,0.002425222312045271,0.0008084074373484236,0.0,0.0,0.0,0.012126111560226353,0.002425222312045271,0.0008084074373484236,0.002425222312045271,0.015359741309620048,0.0,0.0,0.0,0.0,0.0,0.0016168148746968471,0.0,0.004042037186742118,0.0008084074373484236,0.0,0.0008084074373484236,0.0,0.0,0.0,0.0,0.0,0.0016168148746968471,0.004042037186742118,0.0008084074373484236,0.0,0.0,0.0,0.0,0.002425222312045271,0.0064672594987873885,0.0,0.0032336297493936943,0.0032336297493936943,0.0008084074373484236,0.0,0.0,0.0008084074373484236,0.0,0.0,0.0008084074373484236,0.0016168148746968471,0.0,0.0,0.0,0.0,0.0016168148746968471,0.0,0.0,0.0008084074373484236,0.0,0.0,0.004850444624090542,0.004042037186742118,0.00889248181083266,0.0032336297493936943,0.0008084074373484236,0.0,0.0,0.0,0.0,0.0,0.005658852061438965,0.0008084074373484236,0.0,0.0008084074373484236,0.0,0.007275666936135812,0.0016168148746968471,0.005658852061438965,0.0008084074373484236,0.0,0.0,0.0,0.0008084074373484236,0.0,0.0008084074373484236,0.004850444624090542,0.0008084074373484236,0.0,0.0008084074373484236,0.0,0.0,0.0,0.0,0.0,0.0008084074373484236,0.0,0.0,0.0008084074373484236,0.0,0.0,0.0008084074373484236,0.0016168148746968471,0.0032336297493936943,0.0,0.0,0.002425222312045271,0.0,0.0,0.0,0.0008084074373484236,0.0,0.0,0.0,0.0,0.0,0.004042037186742118,0.008084074373484237,0.0016168148746968471,0.0008084074373484236,0.0016168148746968471,0.0016168148746968471,0.0008084074373484236,0.002425222312045271,0.0016168148746968471,0.0016168148746968471,0.002425222312045271,0.0016168148746968471,0.004042037186742118,0.0032336297493936943,0.0016168148746968471,0.005658852061438965,0.002425222312045271,0.002425222312045271,0.002425222312045271,0.002425222312045271,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.005658852061438965,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0008084074373484236,0.0016168148746968471,0.0008084074373484236,0.0016168148746968471,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.002425222312045271,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0016168148746968471,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.002425222312045271,0.0008084074373484236,0.008084074373484237,0.0008084074373484236,0.005658852061438965,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.005658852061438965,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0008084074373484236,0.004042037186742118,0.0016168148746968471,0.0032336297493936943,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0032336297493936943,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.002425222312045271,0.0008084074373484236,0.002425222312045271,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.002425222312045271,0.0008084074373484236,0.002425222312045271,0.002425222312045271,0.002425222312045271,0.0008084074373484236,0.0016168148746968471,0.0008084074373484236,0.0016168148746968471,0.0016168148746968471,0.004042037186742118,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.002425222312045271,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.002425222312045271,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0016168148746968471,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0032336297493936943,0.0016168148746968471,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0016168148746968471,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236,0.0008084074373484236
