화자ID,연령대,JX_는,NNG_재택,NNG_근무,JKO_를,VV_하,ETM_는,NNG_회사,VV_다니,EC_어,VX_보,ETM_ᆫ,JKS_이,VV_있,EC_는데,MAG_사실,NNG_주기,NNG_재택근무,ETM_ᆯ,VA_있,EC_게끔,NNG_제도,VX_있,ETM_던,JX_ᆫ,EC_고,MM_그런,JKS_가,EC_지만,NNG_악천후,NNG_자연재해,NNG_때,NNG_대표,JKG_의,MM_그,NNG_재량,NNG_이날,MAG_그냥,EF_세요,EC_라고,MAG_갑자기,NNG_지시,VV_내려오,EC_어서,NNG_경우,VA_많,MAG_또,NNG_집,NNG_환경,VV_주어지,EC_라,MAG_썩,NNG_선호,EC_지,VX_않,NNG_일반,NNG_사람,JX_은,JKO_ᆯ,MAG_훨씬,MAG_더,EF_더라고,MAJ_근데,VA_같,ETM_은,EC_으면,VA_좋,EC_은지,MAG_안,NNG_규칙,NNG_생활,NNG_도움,VV_되,MAJ_아니면,MAG_꼭,NNG_관련,NNG_생각,VX_놓,EC_는지,MAG_좀,VV_알,VX_싶,EF_어,MAJ_그러면,VV_말,JX_도,MAG_되게,NNG_복지,MM_여러,EC_게,NNG_현금,NNG_휴가,MAG_많이,VV_주,NNG_형태,JKO_을,VV_좋아하,EF_거든,NNG_포인트,EC_ᆫ다든지,NNG_생일,NNG_상품,MM_이런,NNG_돈,VV_벌,EC_려고,EC_ᆫ다고,NNG_휴식,NNG_중요,EC_거나,NNG_체력,NNG_일,VA_힘들,EC_다고,VV_나오,MM_어떤,MAG_굳이,VA_없,EC_어도,EC_은데,VX_하,NNG_선물,VV_그러,NNG_친구,VV_갖,MAG_딱히,MAG_잘,VV_모르,ETN_기,NNG_필요,NNG_물건,NNG_서비스,NNG_제공,VX_주,ETM_단,NNG_말,EF_지,MAJ_그런데,MAG_퉁,VV_치,NNG_미역,MAG_하마,NNG_보따리,EC_니까,NNG_미역국,VV_끓이,VV_먹,MAG_차라리,EC_랍시고,VA_어쭙잖,MAG_막,MAJ_그래서,MAG_별로,MAG_굉장히,EF_다,VV_들,MAJ_그리고,EC_면은,NNG_야근,EF_잖아,EC_다,EC_면,NNG_회,NNG_학교,NNG_야자,VV_떠오르,ETM_ᆫ단,EF_야,NNG_몸,MAG_왜냐하면,VA_강하,NNG_학생,NNG_학원,EC_으니까,NNG_대신,VV_남,NNG_공부,NNG_선생,VX_계시,NNG_감독,NNG_질문,MM_어느,JX_나,MM_아무,NNG_답변,ETM_을,NNG_여자,VV_물어보,EC_ᆫ다면,NNG_대답,MAG_아주,VA_어리,NNG_초등학교,VA_크,VA_약하,EC_ᆫ데,VV_가,EC_자니,NNG_필수,VV_끝나,EC_다가,MAG_너무,NNG_피곤,EF_나,VV_사,VV_배우,NNG_내용,VV_따라가,VA_벅차,NNG_속도,VV_맞추,MAG_쪼끔,NNG_소화,NNG_시간,NNG_진도,VX_가,NNG_느낌,ETM_다는,MM_제,EC_면서,MAG_그나마,JX_이라든지,MM_전,NNG_과목,MAG_한꺼번에,VV_가르치,NNG_보습,NNG_정도,JX_만,NNG_나머지,NNG_인터넷,NNG_강의,NNG_경험,NNG_패턴,VA_다르,EF_으니까,VV_대하,VA_궁금하,MAG_일단,NNG_국어,MAG_무조건,NNG_여,VA_짧,NNG_단편,NNG_소설,NNG_교과서,VV_실리,VV_읽,MM_딴,NNG_짓,NNG_기분,VV_싫어하,NNG_과학,MAJ_왜냐하면,NNG_수학,MAJ_그래도,NNG_공식,VV_넣,MAG_약간,NNG_세상,NNG_전체,NNG_문제,NNG_숙제,NNG_나중,MAG_다,VV_자라,EC_니깐,MAG_오히려,NNG_성인,VX_나,NNG_교양,NNG_도서,NNG_욕심,VV_부리,NNG_부분,NNG_긍정,NNG_쪽,NNG_진로,NNG_선택,NNG_특이,NNG_국사,VX_가지,NNG_성적,NNG_학창,NNG_시절,NNG_고등학교,NNG_중학교,NNG_차이,NNG_개인,NNG_기억,NNG_대학교,NNG_수학여행,NNG_추억,NNG_차지,NNG_장소,MAG_혹은,MAG_같이,NNG_에피소드,VV_기억나,NNG_소풍,EC_라도,VV_나,VA_재밌,VV_지켜보,NNG_재미,VV_찾,JX_이나,NNG_마음가짐,MAG_엄청,MAG_열심히,EC_어야,EC_ᆫ다,EF_ᆫ다,NNG_부담감,VA_친하,VV_지내,NNG_관계,NNG_친밀,VV_가져가,EF_은데,NNG_신경,VV_쓰,NNG_개선,NNG_유지,NNG_노력,VV_기울이,NNG_퇴사,VX_지,NNG_노하우,NNG_회식,VA_색다르,MAG_늘,VA_비슷하,VV_살,VA_맛있,NNG_추천,NNG_얘기,NNG_지금,JX_까지,MAG_없이,NNG_출퇴근,NNG_날씨,JX_라던지,NNG_컨디션,JX_이라던지,NNG_만약,NNG_기회,EF_고,NNG_활용,NNG_장단점,EC_을까,NNG_양립,NNG_실질,NNG_면,NNG_물질,NNG_건강,NNG_검진,EC_ᆫ다거나,MAG_가끔,NNG_마음,VV_원하,MAG_일찍,NNG_끝,VV_내,MM_저런,NNG_도입,NNG_요즘,NNG_스타트업,MAG_오래,NNG_기존,NNG_기업,VV_겪,NNG_언니,NNG_추가,VV_고르,NNG_윗분,ETM_라는,VA_늦,NNG_버스,EC_ᆫ지,NNG_학,VA_달,EC_니,MM_몇,NNG_기,JX_가,EC_라서,VA_재미있,EC_다거나,JX_거나,MAG_보통,NNG_문학,MAG_못,NNG_친분,VV_쌓,MAG_가장,VV_변하,MM_이,NNG_사랑,NNG_전학,NNG_지역,VV_어울리,NNG_그때,VV_휘둘리,NNG_또래,VV_놀,NNG_특별,VV_오,NNG_단체,NNG_사진,VV_찍,NNG_고기,NNG_학년,VA_자세하,NNG_기본,NNG_다,VV_가지,MAG_그렇게,NNG_사,NNG_대화,NNG_자리,NNG_업무,VV_벗어나,ETM_으려는,VA_친근하,VV_보,NNG_성격,VV_맞,MAG_아무리,MAG_특별히,EC_ᆫ가,ETM_ᆫ다는,NNG_강박,NNG_친,NNG_해지,NNG_고정,NNG_관념,VV_버리,VV_그만두,NNG_평가,VV_부러워하
SD2400643,30대,0.025902668759811617,0.0015698587127158557,0.0015698587127158557,0.014913657770800628,0.01726844583987441,0.03610675039246468,0.008634222919937205,0.01020408163265306,0.014913657770800628,0.005494505494505495,0.012558869701726845,0.033751962323390894,0.008634222919937205,0.008634222919937205,0.005494505494505495,0.0007849293563579278,0.005494505494505495,0.01020408163265306,0.008634222919937205,0.0007849293563579278,0.01098901098901099,0.004709576138147566,0.013343799058084773,0.007849293563579277,0.025902668759811617,0.00706436420722135,0.01805337519623234,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.015698587127158554,0.0007849293563579278,0.00706436420722135,0.006279434850863423,0.0007849293563579278,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.02040816326530612,0.003924646781789639,0.0031397174254317113,0.0031397174254317113,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.002354788069073783,0.00706436420722135,0.00706436420722135,0.0007849293563579278,0.0031397174254317113,0.009419152276295133,0.004709576138147566,0.0015698587127158557,0.01098901098901099,0.0007849293563579278,0.00706436420722135,0.013343799058084773,0.008634222919937205,0.0031397174254317113,0.007849293563579277,0.0015698587127158557,0.002354788069073783,0.0007849293563579278,0.006279434850863423,0.004709576138147566,0.00706436420722135,0.0015698587127158557,0.0015698587127158557,0.0015698587127158557,0.008634222919937205,0.0007849293563579278,0.006279434850863423,0.01020408163265306,0.0007849293563579278,0.0031397174254317113,0.0141287284144427,0.0031397174254317113,0.0015698587127158557,0.016483516483516484,0.006279434850863423,0.005494505494505495,0.0015698587127158557,0.012558869701726845,0.002354788069073783,0.002354788069073783,0.002354788069073783,0.009419152276295133,0.0007849293563579278,0.019623233908948195,0.00706436420722135,0.003924646781789639,0.0007849293563579278,0.0015698587127158557,0.005494505494505495,0.0015698587127158557,0.0031397174254317113,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0015698587127158557,0.0007849293563579278,0.0031397174254317113,0.002354788069073783,0.0015698587127158557,0.002354788069073783,0.0007849293563579278,0.0015698587127158557,0.0031397174254317113,0.0007849293563579278,0.004709576138147566,0.0007849293563579278,0.0007849293563579278,0.005494505494505495,0.006279434850863423,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.002354788069073783,0.002354788069073783,0.004709576138147566,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.003924646781789639,0.002354788069073783,0.0031397174254317113,0.0015698587127158557,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.003924646781789639,0.0007849293563579278,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.003924646781789639,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.002354788069073783,0.0031397174254317113,0.0015698587127158557,0.0007849293563579278,0.0031397174254317113,0.0015698587127158557,0.0007849293563579278,0.003924646781789639,0.0007849293563579278,0.002354788069073783,0.004709576138147566,0.0007849293563579278,0.005494505494505495,0.006279434850863423,0.0007849293563579278,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.01098901098901099,0.0031397174254317113,0.0007849293563579278,0.0015698587127158557,0.003924646781789639,0.005494505494505495,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0031397174254317113,0.0007849293563579278,0.0007849293563579278,0.004709576138147566,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0015698587127158557,0.003924646781789639,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.002354788069073783,0.002354788069073783,0.0007849293563579278,0.002354788069073783,0.0015698587127158557,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.002354788069073783,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.002354788069073783,0.0031397174254317113,0.0007849293563579278,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.003924646781789639,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0031397174254317113,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0031397174254317113,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0015698587127158557,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0015698587127158557,0.0007849293563579278,0.002354788069073783,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0007849293563579278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400644,30대,0.036742800397219465,0.0009930486593843098,0.0029791459781529296,0.010923535253227408,0.024826216484607744,0.01787487586891758,0.009930486593843098,0.007944389275074478,0.018867924528301886,0.004965243296921549,0.01787487586891758,0.026812313803376366,0.007944389275074478,0.006951340615690168,0.00893743793445879,0.0,0.004965243296921549,0.006951340615690168,0.006951340615690168,0.0,0.004965243296921549,0.0029791459781529296,0.03574975173783516,0.004965243296921549,0.029791459781529295,0.014895729890764648,0.023833167825223437,0.0009930486593843098,0.0,0.0,0.01787487586891758,0.0,0.006951340615690168,0.007944389275074478,0.0,0.0,0.005958291956305859,0.0,0.0,0.0,0.0,0.0,0.012909632571996028,0.0009930486593843098,0.007944389275074478,0.0009930486593843098,0.0,0.0019860973187686196,0.0009930486593843098,0.0,0.0,0.0,0.010923535253227408,0.010923535253227408,0.0,0.0029791459781529296,0.00893743793445879,0.0009930486593843098,0.0,0.010923535253227408,0.0009930486593843098,0.0019860973187686196,0.021847070506454815,0.007944389275074478,0.004965243296921549,0.016881827209533268,0.0,0.0019860973187686196,0.0009930486593843098,0.0009930486593843098,0.004965243296921549,0.010923535253227408,0.0009930486593843098,0.0009930486593843098,0.0,0.0009930486593843098,0.0,0.0019860973187686196,0.0029791459781529296,0.0009930486593843098,0.004965243296921549,0.020854021847070508,0.0009930486593843098,0.0009930486593843098,0.015888778550148957,0.0,0.004965243296921549,0.0,0.016881827209533268,0.0,0.0,0.006951340615690168,0.0,0.0,0.015888778550148957,0.0029791459781529296,0.0019860973187686196,0.0009930486593843098,0.0,0.0009930486593843098,0.0,0.003972194637537239,0.0,0.0,0.0,0.0,0.0,0.0009930486593843098,0.0,0.0,0.0029791459781529296,0.0009930486593843098,0.0009930486593843098,0.0,0.0029791459781529296,0.0009930486593843098,0.007944389275074478,0.0029791459781529296,0.0029791459781529296,0.012909632571996028,0.0,0.0019860973187686196,0.003972194637537239,0.0,0.0,0.0029791459781529296,0.0009930486593843098,0.007944389275074478,0.0019860973187686196,0.0,0.0,0.0,0.004965243296921549,0.0,0.0,0.0009930486593843098,0.0009930486593843098,0.0,0.0,0.0,0.0,0.0,0.004965243296921549,0.0,0.0,0.0009930486593843098,0.0,0.0,0.0,0.0,0.007944389275074478,0.0029791459781529296,0.0,0.0019860973187686196,0.0,0.0019860973187686196,0.0,0.0009930486593843098,0.0019860973187686196,0.004965243296921549,0.0,0.0,0.0029791459781529296,0.004965243296921549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007944389275074478,0.0019860973187686196,0.0,0.0009930486593843098,0.003972194637537239,0.0029791459781529296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005958291956305859,0.0,0.0,0.0019860973187686196,0.0,0.0,0.0,0.0009930486593843098,0.006951340615690168,0.0,0.0009930486593843098,0.0019860973187686196,0.0,0.0009930486593843098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029791459781529296,0.0,0.0009930486593843098,0.0,0.0,0.0,0.0019860973187686196,0.0,0.0019860973187686196,0.0,0.0,0.0,0.004965243296921549,0.0,0.0,0.0009930486593843098,0.0009930486593843098,0.0,0.0,0.0019860973187686196,0.0019860973187686196,0.0019860973187686196,0.0,0.0,0.0,0.0019860973187686196,0.0009930486593843098,0.0,0.0009930486593843098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019860973187686196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006951340615690168,0.0,0.0,0.0,0.0,0.0009930486593843098,0.0,0.0,0.0,0.0,0.004965243296921549,0.0,0.0,0.0,0.0009930486593843098,0.0,0.0,0.0,0.0,0.0,0.0009930486593843098,0.004965243296921549,0.004965243296921549,0.0009930486593843098,0.0,0.016881827209533268,0.0,0.0,0.0,0.0,0.0009930486593843098,0.0,0.0009930486593843098,0.0,0.0,0.0,0.0,0.0019860973187686196,0.0,0.0,0.0009930486593843098,0.0,0.0,0.0,0.0,0.0029791459781529296,0.003972194637537239,0.0,0.0,0.0,0.003972194637537239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009930486593843098,0.0,0.0009930486593843098,0.003972194637537239,0.0,0.0009930486593843098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019860973187686196,0.003972194637537239,0.0009930486593843098,0.0029791459781529296,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0019860973187686196,0.0019860973187686196,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0019860973187686196,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0019860973187686196,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.00893743793445879,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0019860973187686196,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0019860973187686196,0.0009930486593843098,0.004965243296921549,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0019860973187686196,0.0019860973187686196,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0019860973187686196,0.0019860973187686196,0.0009930486593843098,0.0009930486593843098,0.0019860973187686196,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0019860973187686196,0.0019860973187686196,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0019860973187686196,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098,0.0009930486593843098
