화자ID,연령대,NNG_이번,NNG_여름,NNG_휴가,VV_가,EC_다,VV_오,EF_잖아,EC_는데,JX_는,NNG_그때,JKS_가,MAG_딱,EF_거든,NNG_처음,ETM_을,NNG_때,EC_라,MAG_같이,JX_도,VA_똑같,EF_다,EC_어서,MAG_약간,NNG_근처,VV_돌아다니,EC_다가,NNG_저녁,MAG_다,NNG_고기,EC_어,VV_먹,EC_고,NNG_밤,NNG_술,NNG_잔,VV_하,EC_ᆫ가,NNG_여행,JKS_이,MAG_좀,NNG_생각,EC_어야,VV_되,EC_지,NNG_인상,MAG_엄청,MAG_많이,VV_남,ETM_는,JKS_이서,MAG_처음,EF_ᆫ가,MAG_너무,MAG_원래,VA_어리,ETM_ᆯ,MAG_못,EC_게,NNG_나이,EF_네,MM_이런,VV_들,VX_가지,MAG_여하튼,MAJ_그리고,MAG_그냥,MM_그,NNG_옛날,NNG_모습,MAG_그대로,MAG_또,ETM_던,VA_같,NNG_애,NNG_아빠,VA_있,MAG_지금,NNG_취업,NNG_일,VX_있,MAJ_그런데,VV_만나,EC_니까,ETM_ᆫ,ETN_기,VX_하,MAG_물론,MAG_이제,NNG_세월,VV_겪,VX_보,MAG_각자,NNG_삶,VV_있,EC_니깐,MM_그런,JKO_ᆯ,NNG_이해,EC_ᆫ다,MAG_아예,EC_구나,MM_저런,NNG_관점,JKG_의,NNG_차이,NNG_눈,VV_보이,JX_ᆫ,EC_지만,MAJ_그래서,NNG_당시,NNG_느낌,VV_돌아가,VA_좋,EC_자마자,MAG_솔직히,VA_흐리,EC_나,VV_흐리,JX_대로,NNG_다음,NNG_날,MAG_막,NNG_해,MAG_쨍쨍,NNG_풍경,VV_보,NNG_올해,MM_첫,NNG_바다,VV_놀,JX_밖에,MAG_안,NNG_자유,ETN_음,VA_맛있,MAG_혹시,EC_려면,VX_싶,ETM_은,NNG_관광지,JX_나,EC_면,EC_러,NNG_곳,EF_어,EF_지,NNG_산장,ETM_라는,NNG_로망,VA_많,VV_내리,NNG_밖,NNG_텐트,VV_치,NNG_라면,VV_끓이,EC_면서,NNG_차,VV_마시,NNG_얘기,NNG_저번,MAG_맨날,NNG_캠프파이어,NNG_가루,EC_으면,MAJ_그래도,VV_나오,NNG_겨울,MAG_더,EF_자,MAJ_근데,EF_가,EC_라서,NNG_나중,NNG_기회,EC_ᆫ데,NNG_요즘,EC_어도,NNG_핑,NNG_자체,MAG_이렇게,VV_세우,VX_놓,NNG_대여,VX_주,EC_으니까,MAG_어차피,VV_챙기,VX_가,VA_없,VX_먹,VV_이러,MM_타,NNG_지역,VV_사,VA_크,EC_은데,VV_올라가,VA_빡세,JX_은,MAG_당연히,JKO_를,NNG_박,NNG_캠핑,MAG_아직,NNG_능력,NNG_탐험,EF_ᆯ까,VV_좋아하,NNG_순례자,NNG_길,VV_알,VV_따라가,MAG_아무래도,VV_대하,NNG_낭만,VX_않,EF_을까,NNG_해외여행,MAG_제일,EF_은데,NNG_해외,NNG_빅,NNG_아이,NNG_박물관,NNG_구매,NNG_기념품,NNG_관련,MAG_일단,JKO_을,NNG_음식,NNG_사람,NNG_친절,VV_내,NNG_시스템,ETM_단,NNG_말,EF_야,VV_말,NNG_시골,NNG_맛집,MAG_그렇게,NNG_제일,MAG_진짜,VV_찾아보,VA_멋있,MAJ_그러면,NNG_시간,VV_나,NNG_배,VV_타,NNG_경험,JX_이야,NNG_비행기,VV_넘,VV_걸리,NNG_위,NNG_하루,NNG_동안,VA_재밌,MAG_요즘,NNG_비용,VV_따지,VV_살,NNG_교통,MAG_잘,NNG_버스,NNG_렌트,VV_다니,NNG_이상,NNG_산,MAG_뻥,VV_뚫리,NNG_수영,NNG_물,NNG_바람,VV_불,NNG_상상,NNG_매체,VV_통하,VV_커지,NNG_야자수,NNG_모래,NNG_사장,VA_넓,MAG_실제로,EC_다고,NNG_대,NNG_현무암,VA_맑,ETM_ᆫ단,NNG_만약,EC_ᆫ다면,EC_거든,NNG_안,ETM_ᆫ다는,VA_신기하,EC_는다거나,MAJ_아니면,EC_다거나,NNG_나라,MAG_상관없이,MAG_탁,VV_트이,NNG_뷰,NNG_친구,NNG_부모,EC_면은,EC_든지,MAG_푹,VV_쉬,ETM_다는,NNG_도시,NNG_기도,VV_빨리,VA_싫,EF_애,VA_한적하,NNG_조,NNG_오랜만,VV_놓,NNG_기분,MM_몇,VV_모르,NNG_한번,VV_쌓이,MAG_정말,MM_한,VV_덮이,VV_보내,MAG_핑,MAG_가만히,NNG_아무것,NNG_나머지,NNG_여행지,MAG_금방,NNG_기차,JX_까지,NNG_정도,NNG_이가,NNG_빽빼핑,MAG_빽빽,NNG_킹,NNG_빽,NNG_패킹,NNG_이후,NNG_백,NNG_검색,NNG_영상,NNG_배낭,VV_메,VV_자,NNG_준비,MAG_한번,EC_자,NNG_장비,NNG_라멘,VV_빼,EF_더라고,NNG_피자,NNG_파스타,NNG_와인,EC_으려나,NNG_국내,NNG_날씨,NNG_달,VV_쏟아지,VV_일어나,NNG_무릎,NNG_새벽,NNG_잠,MAG_계속,VV_기다리,MAG_결국,MAG_덜,JX_이나,EC_다면,VV_빌리,NNG_오름,EF_구나,NNG_나무,NNG_숲,NNG_관리,VV_뜨,VX_지,NNG_불편,NNG_코,VV_막,NNG_안경,VV_쓰,VV_들어가,VV_끼,EC_거나,NNG_고개,VV_내밀,EC_야,NNG_스쿠버,NNG_다이빙,MAG_딱히,NNG_등산,MAG_되게,NNG_매력,MAG_늘,NNG_초록색,MAG_가득,NNG_공기,VA_높,MM_이,NNG_땅,VV_붙,MAG_확,MAG_빨리,NNG_가족,NNG_사랑,NNG_티브이,VA_힘들,NNG_주차장,MAG_꽤,EC_다는데,VV_지내,NNG_장사,NNG_불교,NNG_요소,EF_더라
SD2401227,30대,0.0032025620496397116,0.0008006405124099279,0.0008006405124099279,0.03122497998398719,0.006405124099279423,0.0016012810248198558,0.008006405124099279,0.009607686148919135,0.01120896717373899,0.0032025620496397116,0.016813450760608487,0.004803843074459567,0.006405124099279423,0.0008006405124099279,0.005604483586869495,0.0016012810248198558,0.0040032025620496394,0.005604483586869495,0.032025620496397116,0.0016012810248198558,0.004803843074459567,0.01521216973578863,0.009607686148919135,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.007205764611689352,0.0016012810248198558,0.029623698959167333,0.004803843074459567,0.059247397918334666,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.016813450760608487,0.007205764611689352,0.0008006405124099279,0.02722177742193755,0.0032025620496397116,0.007205764611689352,0.0008006405124099279,0.007205764611689352,0.0016012810248198558,0.0008006405124099279,0.01921537229783827,0.005604483586869495,0.0008006405124099279,0.012810248198558846,0.0016012810248198558,0.0008006405124099279,0.0040032025620496394,0.004803843074459567,0.0016012810248198558,0.0008006405124099279,0.007205764611689352,0.0024019215372297837,0.005604483586869495,0.0016012810248198558,0.0008006405124099279,0.007205764611689352,0.0008006405124099279,0.007205764611689352,0.0008006405124099279,0.007205764611689352,0.005604483586869495,0.01200960768614892,0.0008006405124099279,0.0016012810248198558,0.0016012810248198558,0.005604483586869495,0.01120896717373899,0.016012810248198558,0.0016012810248198558,0.0008006405124099279,0.01120896717373899,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.006405124099279423,0.0008006405124099279,0.0008006405124099279,0.004803843074459567,0.014411529223378704,0.006405124099279423,0.007205764611689352,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.012810248198558846,0.0008006405124099279,0.0008006405124099279,0.0040032025620496394,0.0008006405124099279,0.014411529223378704,0.004803843074459567,0.0016012810248198558,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0024019215372297837,0.0008006405124099279,0.0024019215372297837,0.0024019215372297837,0.007205764611689352,0.0040032025620496394,0.007205764611689352,0.0008006405124099279,0.0040032025620496394,0.0008006405124099279,0.01521216973578863,0.0008006405124099279,0.0016012810248198558,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0024019215372297837,0.0008006405124099279,0.02241793434747798,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.009607686148919135,0.0008006405124099279,0.0008006405124099279,0.008006405124099279,0.0040032025620496394,0.0008006405124099279,0.0040032025620496394,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.012810248198558846,0.008807045636509208,0.0024019215372297837,0.0008006405124099279,0.01200960768614892,0.0016012810248198558,0.0016012810248198558,0.0032025620496397116,0.004803843074459567,0.0016012810248198558,0.0016012810248198558,0.0016012810248198558,0.005604483586869495,0.0016012810248198558,0.0016012810248198558,0.0016012810248198558,0.0024019215372297837,0.0008006405124099279,0.0008006405124099279,0.0024019215372297837,0.0032025620496397116,0.0008006405124099279,0.004803843074459567,0.0016012810248198558,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0016012810248198558,0.0032025620496397116,0.0016012810248198558,0.0040032025620496394,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0024019215372297837,0.0008006405124099279,0.0016012810248198558,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0040032025620496394,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0032025620496397116,0.0008006405124099279,0.0016012810248198558,0.0024019215372297837,0.0024019215372297837,0.0024019215372297837,0.0008006405124099279,0.0008006405124099279,0.004803843074459567,0.0024019215372297837,0.006405124099279423,0.0008006405124099279,0.0024019215372297837,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0032025620496397116,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0040032025620496394,0.0008006405124099279,0.0024019215372297837,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0032025620496397116,0.0032025620496397116,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0024019215372297837,0.0008006405124099279,0.0032025620496397116,0.0024019215372297837,0.0040032025620496394,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0032025620496397116,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0016012810248198558,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0016012810248198558,0.0008006405124099279,0.0008006405124099279,0.0008006405124099279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401228,30대,0.0,0.0,0.0028544243577545195,0.04281636536631779,0.007611798287345386,0.004757373929590866,0.005708848715509039,0.008563273073263558,0.019029495718363463,0.0,0.008563273073263558,0.0,0.0,0.0009514747859181732,0.011417697431018078,0.006660323501427212,0.0019029495718363464,0.0009514747859181732,0.03425309229305423,0.0,0.011417697431018078,0.013320647002854425,0.0009514747859181732,0.0,0.0009514747859181732,0.0,0.0,0.003805899143672693,0.0019029495718363464,0.03615604186489058,0.008563273073263558,0.08372978116079924,0.0,0.0,0.0009514747859181732,0.024738344433872503,0.0009514747859181732,0.0028544243577545195,0.015223596574690771,0.006660323501427212,0.0028544243577545195,0.0,0.005708848715509039,0.0028544243577545195,0.0,0.0019029495718363464,0.005708848715509039,0.0,0.014272121788772598,0.0,0.0,0.0009514747859181732,0.004757373929590866,0.0,0.0,0.010466222645099905,0.0028544243577545195,0.004757373929590866,0.0,0.005708848715509039,0.005708848715509039,0.0009514747859181732,0.008563273073263558,0.0,0.0009514747859181732,0.003805899143672693,0.005708848715509039,0.0009514747859181732,0.0,0.0,0.004757373929590866,0.0019029495718363464,0.008563273073263558,0.0028544243577545195,0.0,0.013320647002854425,0.0019029495718363464,0.0,0.0,0.004757373929590866,0.0009514747859181732,0.0,0.007611798287345386,0.010466222645099905,0.0028544243577545195,0.003805899143672693,0.0,0.0028544243577545195,0.0,0.0,0.019980970504281638,0.0,0.0,0.0028544243577545195,0.0,0.005708848715509039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009514747859181732,0.0,0.009514747859181731,0.0009514747859181732,0.010466222645099905,0.0028544243577545195,0.005708848715509039,0.0,0.0,0.0,0.012369172216936251,0.0,0.0,0.0,0.0019029495718363464,0.0,0.0,0.0028544243577545195,0.0,0.015223596574690771,0.0009514747859181732,0.0,0.0,0.008563273073263558,0.0,0.0,0.005708848715509039,0.0009514747859181732,0.0,0.008563273073263558,0.0,0.0,0.0028544243577545195,0.0,0.0,0.02093244529019981,0.009514747859181731,0.0,0.0,0.010466222645099905,0.0009514747859181732,0.0019029495718363464,0.005708848715509039,0.0019029495718363464,0.0019029495718363464,0.0,0.0,0.003805899143672693,0.0,0.0,0.003805899143672693,0.0028544243577545195,0.0009514747859181732,0.0,0.0009514747859181732,0.005708848715509039,0.0,0.0,0.0,0.0019029495718363464,0.0,0.0,0.0009514747859181732,0.0,0.0009514747859181732,0.0028544243577545195,0.0009514747859181732,0.0,0.006660323501427212,0.0,0.0,0.0,0.0009514747859181732,0.0009514747859181732,0.0019029495718363464,0.0009514747859181732,0.0,0.0,0.003805899143672693,0.0,0.0,0.0,0.0,0.0028544243577545195,0.0,0.0,0.0,0.0009514747859181732,0.0,0.0,0.0,0.0,0.0009514747859181732,0.0,0.003805899143672693,0.004757373929590866,0.0,0.006660323501427212,0.0009514747859181732,0.009514747859181731,0.0,0.0009514747859181732,0.0,0.0,0.0,0.0009514747859181732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019029495718363464,0.0009514747859181732,0.0,0.0,0.0009514747859181732,0.0019029495718363464,0.0,0.0,0.0,0.0,0.0,0.0,0.0009514747859181732,0.007611798287345386,0.0009514747859181732,0.003805899143672693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019029495718363464,0.0,0.0,0.0,0.0,0.0019029495718363464,0.0009514747859181732,0.004757373929590866,0.0,0.0,0.0,0.0,0.0,0.0009514747859181732,0.0,0.0,0.007611798287345386,0.0009514747859181732,0.0,0.0,0.0009514747859181732,0.0,0.0028544243577545195,0.0,0.0009514747859181732,0.0,0.0,0.003805899143672693,0.0,0.0,0.0019029495718363464,0.0019029495718363464,0.0009514747859181732,0.0009514747859181732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019029495718363464,0.0,0.0009514747859181732,0.0019029495718363464,0.0,0.0,0.0009514747859181732,0.0,0.0,0.0019029495718363464,0.0,0.0009514747859181732,0.0,0.0019029495718363464,0.0019029495718363464,0.0028544243577545195,0.003805899143672693,0.0009514747859181732,0.004757373929590866,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0019029495718363464,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0028544243577545195,0.0009514747859181732,0.003805899143672693,0.0009514747859181732,0.008563273073263558,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0028544243577545195,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0028544243577545195,0.0019029495718363464,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.003805899143672693,0.0019029495718363464,0.0019029495718363464,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.005708848715509039,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0019029495718363464,0.0028544243577545195,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0028544243577545195,0.0009514747859181732,0.0019029495718363464,0.0028544243577545195,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0019029495718363464,0.0009514747859181732,0.0009514747859181732,0.0019029495718363464,0.0009514747859181732,0.0019029495718363464,0.0009514747859181732,0.0019029495718363464,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0028544243577545195,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0019029495718363464,0.0009514747859181732,0.0019029495718363464,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732,0.0009514747859181732
