화자ID,연령대,JKS_가,NNG_최근,NNG_이사,JKO_를,VV_하,EF_거든요,NNG_원룸,NNG_원래,JX_는,NNG_고시원,VV_살,EC_다가,NNG_이번,EC_는데,MM_그,ETM_은,NNG_집,NNG_짐,JKS_이,MAG_얼마나,VA_많,EC_은지,MAG_진짜,NNG_정리,EC_고,ETM_ᆫ,JKO_을,MAG_다시,NNG_이동,MM_이런,NNG_일련,JKG_의,NNG_과정,NNG_경험,EC_어,VX_오,MAG_정말,NNG_보통,NNG_일,EF_더라고,JX_요,MAJ_근데,ETM_ᆯ,NNG_때,ETM_던,NNG_말씀,NNG_중요,VV_버리,ETM_는,EF_다,MM_이,EC_게,VX_버리,NNG_만약,VA_있,EC_으면,NNG_분류,EC_어서,EF_어요,MAG_오히려,NNG_생활,NNG_용품,VA_같,JX_ᆫ,MAG_좀,ETN_기,EC_은데,MM_그런,EF_잖아,NNG_추억,NNG_물건,VA_쓸데없,NNG_예,VV_들,NNG_대학,NNG_동아리,NNG_활동,NNG_티셔츠,JX_라든지,MAJ_아니면은,NNG_군대,ETM_을,MAG_다,MAG_같이,MAG_이제,NNG_이름,VV_새기,NNG_돌,MAG_전혀,EC_면서,NNG_쓸모,VA_없,JX_도,VV_알,VV_서리,EC_니까,NNG_필요,VV_의하,NNG_판단,MAG_도저히,MAG_안,VV_되,MAG_혹시,NNG_처리,MAG_가장,MAG_많이,NNG_비용,VV_들어가,NNG_입주,NNG_청소,EF_잖아요,VV_대하,MAG_쪼끔,MAG_약간,NNG_의견,VV_갈리,NNG_전문,NNG_업체,VV_쓰,VX_하,VA_좋,MAG_왜냐하면,JX_은,NNG_처음,VX_가,MAJ_그리고,MM_어떤,EC_러,NNG_돈,EF_냐,MAG_스스로,NNG_부지런,EC_지,MAG_못,VV_내,MAG_일단,NNG_선택,VV_부르,EC_면,MM_한,NNG_이틀,MAG_거의,NNG_정도,MAG_그냥,MAG_열심히,VV_매달리,VV_팔,NNG_세정,MAG_주로,NNG_사용,NNG_장점,NNG_단점,MAG_아무래도,NNG_전문가,EC_다,VX_보,NNG_공간,NNG_이해도,VA_높,VX_지,EC_다고,EC_어야,EF_나요,NNG_화장실,NNG_경우,MAG_인제,MAG_되게,MAG_잘,VV_끼,NNG_곳,EF_구나,NNG_수납장,JKO_ᆯ,VV_넣,VX_놓,MAG_미리미리,NNG_예측,NNG_계산,NNG_크기,EC_라면,NNG_주변,NNG_지인,NNG_권유,VX_주,VX_싶,NNG_향,NNG_균,NNG_기능,NNG_다음,NNG_정전기,NNG_포,NNG_이용,NNG_먼지,NNG_제거,NNG_팩,VV_사,NNG_가구,NNG_세면대,VV_있,MAG_싹,VA_옅,NNG_희석,NNG_중간중간,VV_뿌리,NNG_환기,NNG_위주,VV_시키,VV_끝나,VV_들이,EC_니깐,MAG_보통,MAG_대부분,VA_쓸모없,NNG_옛날,VV_비,NNG_인테리어,EC_ᆯ까,NNG_고민,EF_던데,NNG_오늘,ETM_라는,EC_ᆯ지,VV_모르,EC_지만,VV_보,MM_여러,NNG_사람,VV_꾸미,NNG_다양,NNG_모습,MAJ_그래서,NNG_한번,NNG_사이트,EF_으세요,NNG_인,NNG_가사,NNG_분담,MAG_없이,NNG_혼자,NNG_비중,VV_따지,NNG_식사,MAG_이렇게,VV_먹,MAG_제일,NNG_활,NNG_관련,NNG_우선,MAG_실제로,NNG_시간,NNG_할애,NNG_준비,VV_마치,NNG_후,NNG_설거지,NNG_뒤처리,NNG_상대,NNG_투자,EF_더라고요,MAG_너무,JX_만,NNG_신경,EC_ᆫ가,NNG_걱정,NNG_신용,NNG_신혼,EC_라고,EF_세요,MAJ_그럼,NNG_밥,MAG_그렇게,EC_ᆫ다고,NNG_생각,VV_말,NNG_반찬,JX_이라든지,NNG_가게,VX_있,EC_려고,NNG_기본,NNG_오징어,NNG_진미채,NNG_볶음,EC_어도,NNG_양념장,NNG_물엿,MAG_차라리,MAG_더,VA_싸,VX_않,EC_을까,MAG_일일이,MAJ_그러니까,NNG_반상,VV_나오,NNG_요즘,NNG_편의점,NNG_도시락,NNG_개수,NNG_이상,VV_놓,VA_힘들,NNG_인스턴트,NNG_찌개,NNG_하,NNG_김치,JX_다,NNG_감자,NNG_조,NNG_얘기,MAG_또,NNG_청결,MAG_혼자,NNG_관리,MAG_딱,NNG_사이즈,NNG_국,NNG_룰,NNG_집안,NNG_아내,NNG_남편,NNG_분리수거,NNG_유지,JX_대로,VV_가,NNG_계세,VA_다르,NNG_청소기,MAG_먼저,NNG_로봇,EC_으니까,NNG_훠,NNG_성능,EC_ᆫ지,NNG_평가,NNG_극,EF_어,EC_ᆯ수록,NNG_확보,MAG_확실히,EF_는다,NNG_친구,NNG_손,MAG_빡빡,MAG_요즘,NNG_가전제품,NNG_순위,VV_꼽히,EC_다면,EF_ᆫ다,NNG_자체,NNG_빨래,NNG_가전,NNG_부부,EC_ᆫ들,NNG_손가락,NNG_안,NNG_건조기,VA_비싸,NNG_후기,NNG_전기세,NNG_방,VA_습하,ETM_ᆫ다는,NNG_말,MAG_지금,VV_겁나,EC_ᆫ데,NNG_건조대,VV_말리,VV_그러,EC_니까는,NNG_날,MAG_매일,VV_널리,NNG_대시,EC_으면은,NNG_감방,VV_마르,MAG_훨씬,NNG_효과,NNG_이외,NNG_곰팡이,NNG_예방,MAG_최근,NNG_동안,JX_이나,NNG_다,NNG_한쪽,VV_몰,VX_나,NNG_최종,NNG_전날,NNG_전,VA_괜찮,EC_나,NNG_발생,MAG_한참,NNG_과,NNG_가감,EF_습니다,NNG_가급적,VV_갖,VV_지나,NNG_간직,VV_위하,NNG_핸드폰,NNG_사진,VV_찍,VV_그리,VV_모으,EF_ᆸ니다,MM_다른,MAJ_또,VV_생기,EF_지,MAJ_그러면,MAG_원래,EC_려다가,NNG_결혼,MAJ_그래도,VA_깨끗하,NNG_상태,NNG_신혼살림,MAG_따로,NNG_가격,NNG_전화,VV_돌리,NNG_부동산,VV_통하,NNG_안내,VA_저렴하,NNG_소개,MM_근,NNG_근처,VV_소문나,NNG_연락,VX_달,MAG_엄청,EF_은데,EF_군요,NNG_예전,NNG_개인,NNG_사무실,NNG_그때,VV_가져가,VV_닦,NNG_슈퍼,JX_부터,EC_라서,NNG_흔적,NNG_느낌,VX_가지,EC_어요,NNG_냄새,VV_나,VA_독하,MAG_굉장히,NNG_머리,VA_아프,NNG_하루,VV_걸리,MAG_하도,VV_빼,VV_빠지,EC_느라고,VA_예쁘,VA_똑같,VV_찾,NNG_전세,VV_오,MAG_함부로,VV_건드리,NNG_도배,NNG_장판,MAG_아예,NNG_배관,NNG_공사,JX_까지,NNG_집주인,VV_대,MAG_하여튼,MM_요런,MM_고런,VV_떠오르,NNG_이후,NNG_배치,EC_는지,VX_계시,NNG_밖,JX_밖에,MAG_덜,NNG_피곤,VV_차리,MAG_딱히,NNG_구분,NNG_내일,NNG_안방,NNG_거실,MAG_그때그때,NNG_체력,VV_남,VV_쌓이,MAG_특히,NNG_부분,NNG_집밥,MAG_직접,VX_먹,MAG_아까,NNG_장,NNG_종류,NNG_샐러드,NNG_드레싱,NNG_식재료,NNG_요리,MAG_금방금방,MAG_영원히,NNG_나중,VV_질리,EF_자,NNG_건강,NNG_주체,NNG_조금,VV_달라지,VV_싸,NNG_냉장고,VV_쌓,VV_챙기,EC_느냐,VV_따르,NNG_인지,VV_참,MAG_워낙,VV_좋아하,EC_거나,MAG_몰래,MAG_사실,VV_쓰이,VV_정하,VV_따,NNG_잠,VV_자,NNG_아침,MAG_일찍,VV_일어나,NNG_분리,NNG_수거,NNG_정확,VV_나누,VV_맞추,EF_에요,NNG_부모,NNG_지금,VA_작,NNG_구조물,NNG_청,NNG_효율,VA_넓,NNG_평수,VA_크,NNG_장소,NNG_침대,NNG_아래,JX_라든가,VV_닿,NNG_신,VV_넓히,EC_ᆫ다면,MAG_무조건,NNG_의향,NNG_물걸레,NNG_판정,NNG_진동수,VV_닦이,NNG_일체,NNG_세탁,NNG_건조,VV_붙,VV_널,NNG_방지,NNG_삶,NNG_상상,NNG_수건,NNG_장마철,MAG_꼭,MM_저,NNG_오피스텔,NNG_속도,JX_다가,NNG_위,VV_빨,EC_라,EF_대,NNG_차이,VV_크
SD2401786,30대,0.024233784746970778,0.0007127583749109052,0.007840342124019958,0.017106200997861726,0.03207412687099073,0.003563791874554526,0.004989308624376337,0.0007127583749109052,0.018531717747683536,0.0007127583749109052,0.003563791874554526,0.0007127583749109052,0.0007127583749109052,0.012116892373485389,0.007840342124019958,0.010691375623663579,0.007127583749109052,0.004989308624376337,0.0270848182466144,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.0014255167498218105,0.0021382751247327157,0.024946543121881683,0.0135424091233072,0.011404133998574484,0.0007127583749109052,0.0007127583749109052,0.0042765502494654314,0.0007127583749109052,0.012829650748396294,0.0007127583749109052,0.0021382751247327157,0.012116892373485389,0.0014255167498218105,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.004989308624376337,0.009265858873841768,0.007840342124019958,0.011404133998574484,0.009978617248752673,0.002851033499643621,0.0007127583749109052,0.002851033499643621,0.0021382751247327157,0.02565930149679259,0.004989308624376337,0.0021382751247327157,0.009978617248752673,0.0014255167498218105,0.002851033499643621,0.005702066999287242,0.0014255167498218105,0.0007127583749109052,0.01781895937277263,0.004989308624376337,0.0014255167498218105,0.0021382751247327157,0.0007127583749109052,0.009978617248752673,0.008553100498930863,0.012116892373485389,0.005702066999287242,0.0021382751247327157,0.0042765502494654314,0.0007127583749109052,0.0021382751247327157,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.0014255167498218105,0.004989308624376337,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.003563791874554526,0.0014255167498218105,0.0007127583749109052,0.012829650748396294,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.005702066999287242,0.011404133998574484,0.0014255167498218105,0.0014255167498218105,0.009265858873841768,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.004989308624376337,0.002851033499643621,0.0014255167498218105,0.0021382751247327157,0.0042765502494654314,0.002851033499643621,0.0014255167498218105,0.0042765502494654314,0.010691375623663579,0.006414825374198147,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0014255167498218105,0.008553100498930863,0.004989308624376337,0.0042765502494654314,0.0014255167498218105,0.012829650748396294,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0021382751247327157,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.002851033499643621,0.002851033499643621,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.0007127583749109052,0.007127583749109052,0.004989308624376337,0.0007127583749109052,0.0014255167498218105,0.0042765502494654314,0.0042765502494654314,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0042765502494654314,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.005702066999287242,0.009978617248752673,0.002851033499643621,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0021382751247327157,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0021382751247327157,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0042765502494654314,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0014255167498218105,0.002851033499643621,0.002851033499643621,0.002851033499643621,0.0014255167498218105,0.0021382751247327157,0.0007127583749109052,0.004989308624376337,0.002851033499643621,0.0007127583749109052,0.0042765502494654314,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.0021382751247327157,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.0007127583749109052,0.003563791874554526,0.0021382751247327157,0.003563791874554526,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0042765502494654314,0.002851033499643621,0.006414825374198147,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.002851033499643621,0.0014255167498218105,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0021382751247327157,0.0021382751247327157,0.0014255167498218105,0.006414825374198147,0.0007127583749109052,0.002851033499643621,0.003563791874554526,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0042765502494654314,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.002851033499643621,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.002851033499643621,0.0014255167498218105,0.0007127583749109052,0.005702066999287242,0.0007127583749109052,0.004989308624376337,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.004989308624376337,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0014255167498218105,0.0014255167498218105,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0007127583749109052,0.0021382751247327157,0.0007127583749109052,0.0007127583749109052,0.0014255167498218105,0.0007127583749109052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401787,30대,0.030927835051546393,0.0006443298969072165,0.004510309278350515,0.014175257731958763,0.03994845360824742,0.001288659793814433,0.0019329896907216496,0.0,0.02384020618556701,0.0,0.004510309278350515,0.0006443298969072165,0.0,0.01288659793814433,0.008376288659793814,0.011597938144329897,0.01095360824742268,0.0006443298969072165,0.025128865979381444,0.0,0.0019329896907216496,0.0,0.0,0.0,0.045103092783505154,0.009664948453608248,0.013530927835051547,0.0006443298969072165,0.0,0.0032216494845360823,0.0,0.0032216494845360823,0.0,0.0006443298969072165,0.02384020618556701,0.0,0.0019329896907216496,0.001288659793814433,0.0006443298969072165,0.0019329896907216496,0.010309278350515464,0.0,0.007731958762886598,0.0032216494845360823,0.005154639175257732,0.001288659793814433,0.001288659793814433,0.0032216494845360823,0.024484536082474227,0.0032216494845360823,0.0032216494845360823,0.013530927835051547,0.0006443298969072165,0.001288659793814433,0.006443298969072165,0.002577319587628866,0.0,0.028994845360824743,0.01288659793814433,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.01288659793814433,0.003865979381443299,0.015463917525773196,0.003865979381443299,0.0019329896907216496,0.0019329896907216496,0.0,0.0019329896907216496,0.0006443298969072165,0.0,0.0006443298969072165,0.001288659793814433,0.0,0.0,0.0019329896907216496,0.0,0.0,0.0,0.0,0.002577319587628866,0.003865979381443299,0.004510309278350515,0.003865979381443299,0.0,0.0,0.0,0.0,0.0006443298969072165,0.0,0.003865979381443299,0.00902061855670103,0.0006443298969072165,0.0006443298969072165,0.0032216494845360823,0.0006443298969072165,0.0,0.0,0.0006443298969072165,0.0019329896907216496,0.004510309278350515,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0032216494845360823,0.002577319587628866,0.0019329896907216496,0.0006443298969072165,0.007731958762886598,0.0,0.0,0.0032216494845360823,0.0,0.0,0.0,0.0,0.0006443298969072165,0.006443298969072165,0.001288659793814433,0.005154639175257732,0.0,0.009664948453608248,0.0019329896907216496,0.0,0.0019329896907216496,0.0006443298969072165,0.0,0.0,0.001288659793814433,0.0006443298969072165,0.0,0.007087628865979381,0.0032216494845360823,0.0006443298969072165,0.0019329896907216496,0.0,0.0006443298969072165,0.011597938144329897,0.001288659793814433,0.0,0.0,0.0006443298969072165,0.001288659793814433,0.0,0.0,0.0,0.0,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0,0.004510309278350515,0.0,0.002577319587628866,0.005154639175257732,0.0006443298969072165,0.0,0.0006443298969072165,0.0019329896907216496,0.001288659793814433,0.001288659793814433,0.0,0.001288659793814433,0.005798969072164949,0.012242268041237113,0.0,0.004510309278350515,0.0,0.001288659793814433,0.0,0.0,0.008376288659793814,0.0,0.003865979381443299,0.0,0.0,0.0,0.0,0.0,0.0,0.0006443298969072165,0.0,0.001288659793814433,0.002577319587628866,0.0,0.0,0.0,0.001288659793814433,0.0,0.0,0.0006443298969072165,0.0006443298969072165,0.0,0.0006443298969072165,0.007087628865979381,0.0006443298969072165,0.0,0.0032216494845360823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001288659793814433,0.0,0.0006443298969072165,0.0,0.0,0.0,0.0,0.002577319587628866,0.0006443298969072165,0.0,0.0,0.001288659793814433,0.0006443298969072165,0.0,0.0,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0019329896907216496,0.001288659793814433,0.0,0.0,0.003865979381443299,0.0,0.0006443298969072165,0.001288659793814433,0.0,0.001288659793814433,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0,0.0,0.0006443298969072165,0.0,0.006443298969072165,0.0,0.0,0.0,0.0,0.0,0.001288659793814433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006443298969072165,0.0019329896907216496,0.002577319587628866,0.0006443298969072165,0.0006443298969072165,0.0,0.0,0.002577319587628866,0.002577319587628866,0.0,0.0,0.0019329896907216496,0.0006443298969072165,0.0006443298969072165,0.004510309278350515,0.0,0.003865979381443299,0.0,0.001288659793814433,0.002577319587628866,0.0,0.001288659793814433,0.0,0.0,0.0,0.0032216494845360823,0.0,0.0006443298969072165,0.0,0.004510309278350515,0.0006443298969072165,0.006443298969072165,0.0,0.0006443298969072165,0.0,0.0,0.0019329896907216496,0.0006443298969072165,0.0,0.0,0.0,0.0,0.0,0.0032216494845360823,0.0,0.0,0.0,0.0,0.0006443298969072165,0.0,0.0,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.001288659793814433,0.0,0.0006443298969072165,0.0,0.0,0.0,0.0,0.0032216494845360823,0.0,0.0006443298969072165,0.0,0.0,0.0032216494845360823,0.0,0.0006443298969072165,0.005154639175257732,0.0032216494845360823,0.005154639175257732,0.001288659793814433,0.0,0.0006443298969072165,0.0006443298969072165,0.0,0.0,0.0,0.0,0.0,0.0019329896907216496,0.0,0.0,0.0006443298969072165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001288659793814433,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0006443298969072165,0.0,0.0006443298969072165,0.0,0.0,0.001288659793814433,0.0,0.0006443298969072165,0.001288659793814433,0.0,0.0006443298969072165,0.0,0.0,0.0,0.0,0.0,0.001288659793814433,0.0,0.0006443298969072165,0.0,0.0,0.0,0.0006443298969072165,0.001288659793814433,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.001288659793814433,0.001288659793814433,0.0006443298969072165,0.0019329896907216496,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0019329896907216496,0.004510309278350515,0.001288659793814433,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.001288659793814433,0.0019329896907216496,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.001288659793814433,0.0019329896907216496,0.0019329896907216496,0.0019329896907216496,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.002577319587628866,0.0006443298969072165,0.0006443298969072165,0.002577319587628866,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.002577319587628866,0.0006443298969072165,0.0032216494845360823,0.0019329896907216496,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0019329896907216496,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0019329896907216496,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0032216494845360823,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0019329896907216496,0.0006443298969072165,0.002577319587628866,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.002577319587628866,0.001288659793814433,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0019329896907216496,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0019329896907216496,0.0019329896907216496,0.001288659793814433,0.0019329896907216496,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.001288659793814433,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0006443298969072165,0.0019329896907216496,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165
