화자ID,연령대,VV_살,EC_면서,NNG_소개팅,EC_어,VX_보,ETM_ᆫ,VA_있,EF_어,JX_는,MAG_이제,NNG_정도,VV_하,EC_는데,JX_도,MAG_되게,EF_더라고,NNG_낯,JKO_을,MAG_많이,VV_가리,ETM_는,ETN_기,VX_하,EC_고,MAJ_그리고,MAG_항상,MM_무슨,NNG_대화,JKO_를,EC_어야,EC_ᆯ지,NNG_긴장,MAJ_그래서,MAG_쪼끔,ETM_던,VA_같,MM_그,NNG_이후,MAG_다시,NNG_소개,EC_지,VX_않,JKS_가,NNG_결혼식,NNG_최근,MM_한,VV_가,MAG_보통,JX_은,MAG_정말,VA_친하,NNG_친구,EC_면,MAG_그냥,VV_알,NNG_요즘,NNG_식대,MAG_워낙,VA_비싸,VX_지,VX_가지,MAG_무조건,VV_넘,EC_으니까,VV_보내,MAG_안,VV_되,EC_ᆫ다고,VV_들,EC_게,MAJ_근데,MAG_요새,NNG_트렌드,VV_사,NNG_예전,EC_는지,VV_모르,VA_짧,MAG_거의,MM_모든,NNG_생략,VX_버리,MAG_막,NNG_주례,VA_없,JKG_의,NNG_축가,NNG_축사,NNG_부모,NNG_절,EC_어서,VV_끝나,MM_이런,VV_대하,MAG_어떻게,NNG_생각,NNG_기억,NNG_비교,VV_남,JKS_이,VV_있,ETM_을,NNG_때,VA_다르,EF_거든,NNG_레스토랑,VV_빌리,NNG_다음,VV_뜨,VV_떠들,EC_다가,VV_먹,EC_으면서,VV_마시,NNG_시작,NNG_참석,ETM_은,NNG_웨딩,MAG_다,MAG_같이,VV_놀,NNG_분위기,NNG_새벽,JX_까지,MAG_서로,MM_그런,VV_트,VA_크,VV_보,VA_좋,NNG_덕,MM_이,MAG_더,VA_재밌,EF_야,VV_원하,EC_ᆫ다면,NNG_결혼,NNG_방식,VA_나쁘,MAG_좀,NNG_차이,MAG_처음,VV_만나,NNG_사람,VX_되,MAG_엄청,NNG_준비,ETM_ᆯ,VA_많,EC_다고,NNG_집,MAG_딱히,NNG_차례,JX_나,NNG_제사,VV_지내,MAG_잘,EC_지만,VV_줄어들,ETN_ᆷ,VV_따르,VV_좋아하,EC_니까,NNG_자리,NNG_불편,EC_나,EF_지,EF_구나,MAJ_그럼,MM_다른,NNG_얘기,JKO_ᆯ,NNG_이상형,NNG_성격,NNG_취미,VA_비슷하,EC_어도,NNG_상관,VA_편하,NNG_말,NNG_요새,NNG_이제,NNG_외모,NNG_나이,NNG_여행,VV_찾,EF_어야지,NNG_이상,MM_어느,NNG_양보,NNG_연애,MAG_제대로,VV_이루어지,EF_을까,JX_ᆫ,VV_맞추,VX_주,EC_으면,NNG_사주,NNG_궁합,NNG_이해,MAG_못,EF_더라,NNG_이번,NNG_연도,NNG_남자,EF_다,NNG_여자,EC_다,MAG_사실,VX_못하,MAG_심지어,NNG_이름,NNG_어머니,NNG_아버지,MAG_몰래,EC_러,VV_다니,VV_이러,MAG_왜,VV_헛돌,VV_쓰,EC_냐고,NNG_말씀,VV_드리,MAG_정말로,NNG_잠수,NNG_이별,MAG_진짜,NNG_상대방,NNG_그동안,NNG_연인,NNG_존중,VX_오,NNG_마지막,EC_라도,VV_끝내,VV_맞,NNG_환승,NNG_별도,MAG_별로,VV_질리,VA_싫,NNG_선택,NNG_화,VV_위하,VX_싶,NNG_우위,NNG_프로그램,NNG_며칠,NNG_전,VV_나,NNG_미혼,NNG_남녀,VV_모으,EC_어다가,NNG_키스,MAG_약간,NNG_스킨십,NNG_벌금,VV_매기,NNG_상금,MM_몇,NNG_해외,MAG_요즘,VV_보이,EC_ᆫ가,VA_엄청나,VA_빠르,MAG_빨리,VV_식,MM_내,MAG_역시,NNG_케이스,NNG_바,JKG_이,JX_마다,MAJ_왜냐하면,VV_물어보,NNG_보통,NNG_해,NNG_데이,NNG_나라,NNG_데이트,VX_가,MAG_오히려,MAG_천천히,NNG_선호,NNG_우리나라,NNG_후,NNG_커플,MAJ_하지만,NNG_외국,MM_여러,VA_길,NNG_막,NNG_고백,EC_라고,JX_조차,MAG_없이,MAG_자연스레,NNG_인식,MAG_반드시,NNG_필요,MAG_아마,NNG_조금,NNG_변화,MAG_점점,NNG_동성,JX_이나,NNG_엘지비티,MAG_조금,NNG_오픈,NNG_느낌,MAG_언젠가,NNG_합법,MAJ_그러면,NNG_가족,NNG_구성,MAG_상당히,NNG_반대,EC_거나,VV_그러,MAJ_그래도,NNG_엄마,NNG_아빠,EC_을까,NNG_애초,NNG_처음,NNG_부담,NNG_학교,ETM_ᆫ다는,NNG_수락,EF_ᆫ다,NNG_축의금,VV_내,EF_잖아,MAG_얼마나,NNG_친척,MAG_가장,NNG_그때,NNG_시간,VV_걸리,EC_ᆫ지,NNG_사진,VV_찍,NNG_화면,MAG_꽉,VV_차,MAG_솔직히,EC_라,NNG_밥,JX_만,VV_오,VA_괜찮,EF_은데,NNG_인사,MAG_간단히,VA_바쁘,NNG_날,NNG_하객,NNG_정신,EF_다고,MAG_아까,NNG_결혼식장,MAG_그렇게,ETM_다는,MAG_아무래도,NNG_맘,MAG_편히,EF_네,NNG_추석,MAG_인제,NNG_연,NNG_선언,MAG_매일,VV_줄이,EF_자,NNG_손,EF_냐,MAG_꼭,MAG_혹시,EC_니,NNG_음식,NNG_간,VV_서,VX_놓,NNG_나중,NNG_문제,VV_생기,EF_는다,VX_계시,MAG_드디어,NNG_마음,VV_놓이,NNG_일,VA_어리,NNG_기독교,JX_야,NNG_대상,NNG_고생,ETM_라는,EF_라,MAG_일단,MAG_만약,MAG_절대,VV_나가,NNG_흥,NNG_후손,NNG_쇄국,NNG_안,VV_어떡하,VV_어쩌,NNG_티브이,EC_ᆫ데,MAG_간혹,VV_나오,NNG_옛날,JX_부터,MAG_흔히,VV_잡아먹,NNG_상,NNG_별,MAG_맨날,VV_화내,NNG_사건,EF_는데,MAG_정확히,VV_헤어지,VV_따지,EC_면은,VV_사귀,MAG_이미,VV_고르,EC_자면은,MAG_제일,NNG_최악,MAJ_그런데,EC_다느니,VV_썰,NNG_유교,NNG_마인드,VX_있,EF_ᆫ가,ETM_란,MM_뭔,NNG_소,NNG_핫,VV_굶주리,VV_죽,EC_소,VV_울,EF_어요,MAG_너무,NNG_방송,NNG_오버,MAG_대개,MAG_조곤조곤,JX_여,NNG_위,NNG_장기,NNG_자랑,NNG_성향,NNG_경우,NNG_자연,NNG_진행,MAG_참,NNG_눈빛,JX_대로,NNG_오늘,EC_ᆫ다니까,NNG_합헌,NNG_논란,MAG_어찌,EC_건,NNG_대학교,NNG_비혼,NNG_애,MAG_꽤,NNG_과,NNG_진보,EF_나,MAG_하도,EC_지마는,NNG_앞,MAG_지금,VV_비하,VV_달라지,NNG_신경,NNG_삶,MAG_아무리,VA_힘들,NNG_출산,MAG_계속,VV_떨어지,VV_늙,VV_변하,NNG_아은,VA_궁금하,VV_돌아가,NNG_기대
SD2401780,30대,0.0008968609865470852,0.0017937219730941704,0.0053811659192825115,0.02062780269058296,0.003587443946188341,0.014349775784753363,0.010762331838565023,0.025112107623318385,0.030493273542600896,0.03766816143497758,0.010762331838565023,0.017937219730941704,0.006278026905829596,0.02242152466367713,0.004484304932735426,0.0053811659192825115,0.0017937219730941704,0.014349775784753363,0.0026905829596412557,0.0017937219730941704,0.0242152466367713,0.006278026905829596,0.004484304932735426,0.030493273542600896,0.004484304932735426,0.0008968609865470852,0.0008968609865470852,0.0026905829596412557,0.008968609865470852,0.003587443946188341,0.0008968609865470852,0.0017937219730941704,0.0053811659192825115,0.0017937219730941704,0.0053811659192825115,0.017937219730941704,0.003587443946188341,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.010762331838565023,0.009865470852017937,0.02062780269058296,0.008968609865470852,0.0008968609865470852,0.004484304932735426,0.0017937219730941704,0.0017937219730941704,0.02062780269058296,0.007174887892376682,0.0017937219730941704,0.004484304932735426,0.010762331838565023,0.0053811659192825115,0.003587443946188341,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.003587443946188341,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.007174887892376682,0.0008968609865470852,0.0008968609865470852,0.016143497757847534,0.0026905829596412557,0.0008968609865470852,0.003587443946188341,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0026905829596412557,0.0026905829596412557,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.017040358744394617,0.0008968609865470852,0.007174887892376682,0.008071748878923767,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.011659192825112108,0.0008968609865470852,0.0017937219730941704,0.0017937219730941704,0.0017937219730941704,0.008071748878923767,0.003587443946188341,0.0017937219730941704,0.0017937219730941704,0.02062780269058296,0.0017937219730941704,0.0053811659192825115,0.0017937219730941704,0.006278026905829596,0.003587443946188341,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.004484304932735426,0.0008968609865470852,0.0026905829596412557,0.0008968609865470852,0.0017937219730941704,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.008968609865470852,0.0008968609865470852,0.0008968609865470852,0.009865470852017937,0.008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0026905829596412557,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.003587443946188341,0.006278026905829596,0.0026905829596412557,0.0008968609865470852,0.003587443946188341,0.007174887892376682,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.008071748878923767,0.0008968609865470852,0.0026905829596412557,0.0008968609865470852,0.004484304932735426,0.0026905829596412557,0.0017937219730941704,0.0026905829596412557,0.0008968609865470852,0.004484304932735426,0.004484304932735426,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.003587443946188341,0.003587443946188341,0.0008968609865470852,0.0026905829596412557,0.0008968609865470852,0.0017937219730941704,0.003587443946188341,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.004484304932735426,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.004484304932735426,0.0017937219730941704,0.004484304932735426,0.0017937219730941704,0.0026905829596412557,0.0008968609865470852,0.0026905829596412557,0.0017937219730941704,0.0026905829596412557,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.004484304932735426,0.004484304932735426,0.0017937219730941704,0.0017937219730941704,0.0008968609865470852,0.0017937219730941704,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0026905829596412557,0.0008968609865470852,0.0026905829596412557,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.003587443946188341,0.0017937219730941704,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.003587443946188341,0.0008968609865470852,0.0026905829596412557,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0026905829596412557,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401781,30대,0.002276176024279211,0.005311077389984826,0.0030349013657056147,0.021244309559939303,0.0030349013657056147,0.012898330804248861,0.009863429438543247,0.011380880121396054,0.03338391502276176,0.0037936267071320183,0.0,0.036418816388467376,0.010622154779969651,0.013657056145675266,0.0037936267071320183,0.002276176024279211,0.0015174506828528073,0.02276176024279211,0.004552352048558422,0.0015174506828528073,0.01896813353566009,0.012898330804248861,0.012139605462822459,0.030349013657056147,0.0,0.0007587253414264037,0.0,0.0,0.009104704097116844,0.005311077389984826,0.002276176024279211,0.0007587253414264037,0.0015174506828528073,0.0030349013657056147,0.0007587253414264037,0.007587253414264037,0.0037936267071320183,0.0,0.0,0.0007587253414264037,0.007587253414264037,0.007587253414264037,0.01896813353566009,0.009104704097116844,0.006069802731411229,0.0007587253414264037,0.006828528072837633,0.0,0.017450682852807285,0.0,0.0,0.006069802731411229,0.006828528072837633,0.0,0.004552352048558422,0.0,0.0,0.002276176024279211,0.0,0.002276176024279211,0.009104704097116844,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0,0.011380880121396054,0.009863429438543247,0.002276176024279211,0.0007587253414264037,0.015174506828528073,0.017450682852807285,0.002276176024279211,0.002276176024279211,0.0007587253414264037,0.0,0.0,0.0015174506828528073,0.0015174506828528073,0.0,0.0,0.0,0.0,0.006069802731411229,0.0,0.00834597875569044,0.006828528072837633,0.0,0.0,0.0015174506828528073,0.0,0.009104704097116844,0.0,0.0015174506828528073,0.0015174506828528073,0.0007587253414264037,0.010622154779969651,0.0,0.0,0.0007587253414264037,0.03110773899848255,0.0037936267071320183,0.006069802731411229,0.0037936267071320183,0.002276176024279211,0.006069802731411229,0.0,0.0,0.0,0.0,0.0007587253414264037,0.0,0.0007587253414264037,0.0,0.0,0.0007587253414264037,0.0,0.0037936267071320183,0.0,0.0015174506828528073,0.0,0.0007587253414264037,0.0,0.0,0.0007587253414264037,0.0007587253414264037,0.009863429438543247,0.0007587253414264037,0.002276176024279211,0.006828528072837633,0.002276176024279211,0.0,0.0007587253414264037,0.0030349013657056147,0.0007587253414264037,0.002276176024279211,0.0,0.0,0.002276176024279211,0.0,0.0015174506828528073,0.0030349013657056147,0.0,0.0,0.002276176024279211,0.007587253414264037,0.0,0.0,0.002276176024279211,0.009104704097116844,0.002276176024279211,0.002276176024279211,0.0015174506828528073,0.0,0.0037936267071320183,0.0,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0,0.0,0.0,0.0007587253414264037,0.00834597875569044,0.0015174506828528073,0.0030349013657056147,0.002276176024279211,0.010622154779969651,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0,0.0015174506828528073,0.0,0.002276176024279211,0.0030349013657056147,0.0,0.002276176024279211,0.0015174506828528073,0.0,0.0,0.0,0.0015174506828528073,0.0,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0,0.002276176024279211,0.0,0.0,0.002276176024279211,0.011380880121396054,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0007587253414264037,0.0,0.0,0.0,0.0,0.0007587253414264037,0.0,0.0,0.004552352048558422,0.0,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0007587253414264037,0.0,0.0,0.0,0.0007587253414264037,0.0,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0,0.0,0.0,0.002276176024279211,0.004552352048558422,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002276176024279211,0.0037936267071320183,0.0,0.0007587253414264037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007587253414264037,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0,0.0,0.002276176024279211,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0,0.0007587253414264037,0.0007587253414264037,0.0,0.0,0.0015174506828528073,0.0,0.0,0.0,0.0030349013657056147,0.0,0.0007587253414264037,0.0,0.0007587253414264037,0.0007587253414264037,0.0,0.0,0.0,0.0,0.0,0.0007587253414264037,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0007587253414264037,0.0,0.0007587253414264037,0.0,0.0007587253414264037,0.0,0.0,0.0007587253414264037,0.0015174506828528073,0.002276176024279211,0.0,0.0,0.0007587253414264037,0.005311077389984826,0.0007587253414264037,0.0,0.0,0.0,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.002276176024279211,0.0015174506828528073,0.0015174506828528073,0.004552352048558422,0.0007587253414264037,0.004552352048558422,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0030349013657056147,0.0007587253414264037,0.002276176024279211,0.005311077389984826,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.004552352048558422,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.002276176024279211,0.002276176024279211,0.0007587253414264037,0.002276176024279211,0.002276176024279211,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0015174506828528073,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0015174506828528073,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.002276176024279211,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0030349013657056147,0.002276176024279211,0.0037936267071320183,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0030349013657056147,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0015174506828528073,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037,0.0007587253414264037
