화자ID,연령대,NNG_옛날,JX_는,JKS_가,MM_그런,NNG_얘기,ETM_던,MAG_혹시,VV_기억나,EF_어,NNG_혈액,EF_야,MAG_막,NNG_성격,MM_이런,JX_도,NNG_분석,EF_잖아,NNG_예,JKO_를,VV_들,EC_어,NNG_에이,JX_은,EF_다,NNG_형,EC_ᆫ가,VA_나쁘,ETM_ᆫ,NNG_남자,VA_같,ETM_은,NNG_스타일,NNG_오,NNG_마음,NNG_이해심,VA_넓,VV_나뉘,EC_면서,VV_놀,VV_나누,EC_ᆫ다고,VV_하,EF_고,MAJ_근데,MAG_요새,JKO_ᆯ,NNG_대체,MM_맨,NNG_처음,NNG_티,NNG_아이,VV_나오,EC_어도,EC_지,VX_않,EF_거든,MAG_또,JKS_이,NNG_생각,MAG_좀,ETM_달,VA_있,EF_더라고,MAJ_그래서,ETM_는,NNG_사람,MAG_되게,VA_많,NNG_경우,MAG_약간,NNG_유사,NNG_과학,EC_라고,JKO_을,EC_어서,MAG_절대,EC_는데,EC_게,MAG_이제,NNG_주변,EC_니까,VV_그러,EF_더라,NNG_에스,MAG_다,MAG_그렇게,MAG_안,NNG_안,NNG_포함,VX_있,MAG_벌써,JX_부터,MAG_쪼끔,NNG_보편,EF_구나,ETM_라는,EC_고,MAG_심지어,NNG_소개팅,VV_나가,ETM_을,NNG_때,NNG_요새,NNG_얼굴,NNG_사진,VV_보,JX_ᆫ,MAG_아직,JX_까지,NNG_마찬가지,EC_지만,MM_그,JKG_이,NNG_유형,VV_맞,EC_는지,VX_보,EF_게,MAG_많이,EC_다,NNG_연인,NNG_관계,MAG_아까,NNG_말,NNG_직장,NNG_사이,VV_쓰,VV_되,NNG_규정,VA_싫,VX_가지,ETN_기,VX_하,EC_ᆫ데,MAG_왜,EF_는지,MAG_최소한,NNG_본인,NNG_성향,VV_알,ETM_ᆯ,NNG_부분,VA_좋,MAG_너무,NNG_공감,EC_냐면,NNG_감정,MAG_못,VX_주,NNG_이성,NNG_이상,VV_여기,NNG_질문,VA_아프,VA_힘들,NNG_노트북,NNG_원,VV_지르,MAG_진짜,NNG_영역,VV_사,MAG_어저께,VA_슬프,EC_을까,NNG_경험,VA_없,NNG_예전,NNG_부장,EC_든,NNG_사장,VV_이러,EC_면,NNG_사이코패스,NNG_성공,EC_ᆫ다,MAG_오래,NNG_전,VV_바뀌,EC_어야지,JX_만,NNG_에프,JKG_의,NNG_감성,VV_이기,NNG_바깥,MM_이,NNG_자기,NNG_실제,VV_속이,EF_대,NNG_남,VV_있,EC_나,MAG_계속,VV_우기,VV_다니,EC_다고,MAG_가끔,NNG_집,NNG_내향,VV_느끼,MAJ_그러니까,NNG_사회,NNG_외향,VV_꾸미,VV_살,NNG_상대방,NNG_모습,MAG_땡땡,NNG_씨,NNG_동료,MAG_조금,NNG_르,NNG_애로,NNG_사항,EC_어야,EF_나,NNG_오지라퍼,MAG_더,VV_도와주,EF_ᆯ까,MAG_딱,NNG_피해,EF_음,MAJ_그런데,MAG_분명히,VV_생기,NNG_실장,MAG_그냥,MM_요,NNG_정도,NNG_유지,EC_다라고,NNG_선,MM_어느,VV_만들,VX_놓,NNG_시작,NNG_인지,NNG_엠비티아,NNG_도움,MAG_잘,NNG_에스에프,VV_대하,EC_라서,NNG_오랫동안,VV_오,NNG_친구,VV_놀라,NNG_엠비티아이,NNG_착각,NNG_정확도,MAG_사실,NNG_인터넷,NNG_정밀,NNG_확인,NNG_정보,VV_접하,VV_모르,NNG_꿈,VX_지,NNG_고등학교,NNG_학년,NNG_애,NNG_정리,NNG_직업,NNG_길,VV_가,VA_괜찮,VV_찾,EC_려고,NNG_반대,NNG_입장,NNG_군,MAG_전혀,MM_다른,NNG_일,EC_ᆫ지,MAJ_그런데도,MAG_지금,NNG_만족도,VA_높,MAG_굳이,MAG_괜히,NNG_제한,EF_을까,NNG_변수,ETM_ᆫ다는,NNG_자체,NNG_어불성설,VA_크,NNG_답,VA_멀,NNG_훗날,VV_지나,NNG_어른,NNG_세대,NNG_세상,NNG_발전,VV_달라지,NNG_대,EF_ᆫ가,NNG_결별,NNG_순간,MAJ_그리고,EF_는다,VV_싸우,EC_거나,MAG_땡,NNG_원래,VV_튀,NNG_시트콤,NNG_예능,VV_보이,VV_가지,NNG_극단,EF_지,NNG_상황,EC_여,NNG_초,NNG_회사,NNG_여자,VA_다르,VV_나타나,NNG_서비스,NNG_관련,NNG_인사,NNG_신입,VV_들어오,MAG_쪼금,VV_그만두,NNG_이해,EC_으면,NNG_기대,NNG_밑,NNG_부사,NNG_수,MAG_확실히,NNG_장,VV_세우,NNG_리더십,NNG_특징,MAG_어쨌든,NNG_평등,ETN_ᆷ,NNG_우선,NNG_성별,VV_뛰어넘,NNG_분배,NNG_정확,NNG_분석력,VV_갖,MAJ_그렇다고,NNG_자율,NNG_보장,NNG_담배,VV_피우,NNG_점심,MAG_따로,VV_먹,VX_싶,MAG_무조건,MAG_같이,NNG_분위기,VV_망치,VV_사로잡히,VV_끌려가,NNG_요즘,MAG_요즘,NNG_관상,NNG_기입,NNG_항목,NNG_인재상,EC_는다,VV_떨어트리,VA_적,ETM_다는,MAG_역시,MM_내,VX_나,NNG_지인,EC_냐고,MAG_실제로,NNG_궁합,NNG_표,NNG_빨간색,MAG_완전,NNG_상극,NNG_초록색,NNG_파란색,MAG_엄청,NNG_천생연분,EC_다든가,NNG_스트레스,MAG_덜,NNG_알,VX_가,VV_물어보,VV_만나,NNG_피로감,EC_구나,MAG_굉장히,NNG_중요,ETM_는다는,NNG_은혜,VV_갚,NNG_기억력,NNG_객관,NNG_노력,VV_참,NNG_점,NNG_소름,VV_어그러지,MAG_유달리,NNG_충동,MAG_혼자,NNG_상관,EC_지마는,NNG_가족,NNG_영향,MAG_아무래도,MAG_먼저,NNG_해결,NNG_상처,NNG_무례,NNG_지시어,NNG_군대식,NNG_강압,EC_ᆫ다든가,NNG_호의,VV_얼,NNG_양쪽,NNG_지도자,NNG_능력,NNG_상사,MAJ_아니면,MAG_막상,VV_인하,VV_뭉개지,NNG_개인주의,VA_심하,NNG_피곤,EF_ᆷ,MAG_서로,NNG_약장,VV_익,VV_바꾸,VV_맡,NNG_연예인,MAG_왜냐하면,VV_거리,MM_고,NNG_수습,NNG_기간,NNG_약간,NNG_월,NNG_파악,NNG_완벽,NNG_배우,EC_고서,NNG_사랑,NNG_팩트,NNG_손실,VA_답답하,MAG_또한,NNG_감당,NNG_몫,NNG_내력,VA_궁금하,MAG_과연,EC_을지,MAG_바로,JX_밖에,NNG_아이에스에프제이가,MAG_정말,NNG_동정,NNG_혐오,NNG_느낌,MAG_가장,NNG_엠비티,VV_불구하,NNG_입사,NNG_디스크,NNG_검사,MAG_일부러,VV_맞추,NNG_사업부,NNG_발령,VV_나,EF_ᆫ다,JX_든가,NNG_미,NNG_연,NNG_방지,EC_고자,NNG_직업군,NNG_관심,VA_신기하,EF_는구나,VV_고르,VV_통하,NNG_확장,NNG_참고,MM_여러,EC_은데,MAG_꼭,VV_좋아하,MAG_아마,MAG_차라리,MAG_갑자기,NNG_원인,VA_어리,NNG_나이,NNG_성인,EC_는가,MAG_서서히,VV_맺,VV_끊,EC_음,EC_기에,NNG_추억,NNG_변명,NNG_대안,NNG_법,NNG_인간관계,VV_어려워하,MAG_점점점,NNG_매뉴얼,VV_시키,NNG_심리,NNG_공부,MAG_점점,VA_강하,NNG_나중,NNG_예체능,NNG_계열,JX_이라든가,VV_살아남,NNG_걱정,NNG_경력,NNG_직,VV_원하,NNG_거부감,VA_노련하,EC_라,NNG_연차,VV_쌓이,EC_니깐,NNG_아래,NNG_요구,NNG_사고,NNG_방식,NNG_이에스티제,MM_제,NNG_이랑,MAG_조끔,VV_흘러가,EC_으면서,NNG_계획,ETM_려는,NNG_경향,VA_편하,NNG_수지,NNG_타산,VA_빠르,NNG_눈,NNG_앞,MAJ_그러면,NNG_다음,NNG_통솔,MAG_실상,MAG_특히,EC_ᆯ지,NNG_불안감,ETM_단,NNG_주의,NNG_필요,NNG_곳
SD2401774,30대,0.0019342359767891683,0.02127659574468085,0.017408123791102514,0.01096067053513862,0.009671179883945842,0.0025789813023855577,0.0006447453255963894,0.0006447453255963894,0.016118633139909737,0.003223726627981947,0.0038684719535783366,0.0070921985815602835,0.0012894906511927789,0.015473887814313346,0.03288201160541586,0.0012894906511927789,0.007736943907156673,0.0012894906511927789,0.01160541586073501,0.006447453255963894,0.018052869116698903,0.0006447453255963894,0.0070921985815602835,0.006447453255963894,0.0006447453255963894,0.0070921985815602835,0.0012894906511927789,0.015473887814313346,0.0012894906511927789,0.013539651837524178,0.0070921985815602835,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0019342359767891683,0.0019342359767891683,0.028368794326241134,0.0006447453255963894,0.0070921985815602835,0.0038684719535783366,0.0038684719535783366,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.004513217279174726,0.0012894906511927789,0.0051579626047711154,0.0019342359767891683,0.006447453255963894,0.006447453255963894,0.0019342359767891683,0.0025789813023855577,0.03288201160541586,0.016118633139909737,0.016763378465506126,0.0006447453255963894,0.018052869116698903,0.014184397163120567,0.008381689232753063,0.0367504835589942,0.017408123791102514,0.005802707930367505,0.0019342359767891683,0.008381689232753063,0.0051579626047711154,0.0012894906511927789,0.0012894906511927789,0.006447453255963894,0.013539651837524178,0.008381689232753063,0.0006447453255963894,0.0051579626047711154,0.01096067053513862,0.003223726627981947,0.0006447453255963894,0.0038684719535783366,0.003223726627981947,0.0012894906511927789,0.0006447453255963894,0.003223726627981947,0.0012894906511927789,0.004513217279174726,0.0006447453255963894,0.0006447453255963894,0.006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0019342359767891683,0.0006447453255963894,0.003223726627981947,0.0025789813023855577,0.017408123791102514,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0038684719535783366,0.006447453255963894,0.0025789813023855577,0.0006447453255963894,0.0006447453255963894,0.003223726627981947,0.005802707930367505,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.004513217279174726,0.004513217279174726,0.0012894906511927789,0.003223726627981947,0.005802707930367505,0.0012894906511927789,0.008381689232753063,0.0006447453255963894,0.0051579626047711154,0.0038684719535783366,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.003223726627981947,0.0025789813023855577,0.0025789813023855577,0.0012894906511927789,0.007736943907156673,0.0006447453255963894,0.0006447453255963894,0.0025789813023855577,0.009671179883945842,0.008381689232753063,0.0025789813023855577,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.006447453255963894,0.003223726627981947,0.008381689232753063,0.0019342359767891683,0.0025789813023855577,0.0019342359767891683,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0025789813023855577,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0019342359767891683,0.0006447453255963894,0.0012894906511927789,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0019342359767891683,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0019342359767891683,0.0012894906511927789,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.005802707930367505,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0019342359767891683,0.0006447453255963894,0.0051579626047711154,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.004513217279174726,0.0025789813023855577,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0019342359767891683,0.003223726627981947,0.0012894906511927789,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0038684719535783366,0.0006447453255963894,0.0012894906511927789,0.0012894906511927789,0.004513217279174726,0.0006447453255963894,0.0006447453255963894,0.0019342359767891683,0.0006447453255963894,0.0012894906511927789,0.0012894906511927789,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0012894906511927789,0.0025789813023855577,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0038684719535783366,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0019342359767891683,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0038684719535783366,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0019342359767891683,0.0006447453255963894,0.0019342359767891683,0.0006447453255963894,0.0019342359767891683,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0038684719535783366,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0012894906511927789,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0019342359767891683,0.0012894906511927789,0.0012894906511927789,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0070921985815602835,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0019342359767891683,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0012894906511927789,0.0012894906511927789,0.0012894906511927789,0.0006447453255963894,0.0012894906511927789,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0006447453255963894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401775,30대,0.0,0.019736842105263157,0.017105263157894738,0.01118421052631579,0.0,0.0006578947368421052,0.0,0.0,0.019078947368421053,0.0,0.004605263157894736,0.0006578947368421052,0.0,0.0013157894736842105,0.019736842105263157,0.0,0.007894736842105263,0.0,0.007236842105263158,0.006578947368421052,0.0059210526315789476,0.0,0.011842105263157895,0.0006578947368421052,0.0,0.001973684210526316,0.0,0.0125,0.0,0.01644736842105263,0.015789473684210527,0.0,0.0,0.0006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.001973684210526316,0.023026315789473683,0.0,0.010526315789473684,0.0,0.0013157894736842105,0.0,0.0006578947368421052,0.0006578947368421052,0.002631578947368421,0.002631578947368421,0.0059210526315789476,0.0006578947368421052,0.007236842105263158,0.007236842105263158,0.002631578947368421,0.004605263157894736,0.04671052631578947,0.01118421052631579,0.014473684210526316,0.0,0.01381578947368421,0.003947368421052632,0.006578947368421052,0.02894736842105263,0.01644736842105263,0.005263157894736842,0.007894736842105263,0.005263157894736842,0.004605263157894736,0.0006578947368421052,0.0006578947368421052,0.002631578947368421,0.021052631578947368,0.017763157894736842,0.0,0.008552631578947369,0.013157894736842105,0.0059210526315789476,0.002631578947368421,0.007236842105263158,0.002631578947368421,0.0,0.0,0.0006578947368421052,0.0,0.003947368421052632,0.0006578947368421052,0.0,0.005263157894736842,0.0,0.0,0.002631578947368421,0.0,0.003289473684210526,0.001973684210526316,0.021052631578947368,0.0,0.0,0.0,0.006578947368421052,0.007236842105263158,0.0,0.0,0.0,0.0059210526315789476,0.006578947368421052,0.0,0.0006578947368421052,0.0,0.001973684210526316,0.0059210526315789476,0.001973684210526316,0.0,0.011842105263157895,0.0,0.007236842105263158,0.0,0.005263157894736842,0.007236842105263158,0.0,0.0,0.0,0.005263157894736842,0.002631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.001973684210526316,0.009868421052631578,0.009210526315789473,0.003947368421052632,0.001973684210526316,0.0,0.0,0.001973684210526316,0.002631578947368421,0.001973684210526316,0.011842105263157895,0.0013157894736842105,0.004605263157894736,0.003947368421052632,0.0,0.0,0.0013157894736842105,0.0013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0013157894736842105,0.0,0.0,0.0,0.0006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0006578947368421052,0.004605263157894736,0.0,0.0,0.0,0.0,0.0,0.007894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002631578947368421,0.001973684210526316,0.007236842105263158,0.0,0.0,0.0,0.009868421052631578,0.0,0.0,0.0006578947368421052,0.0006578947368421052,0.0,0.007894736842105263,0.0013157894736842105,0.0,0.0,0.0,0.0013157894736842105,0.0,0.0006578947368421052,0.0,0.0006578947368421052,0.003289473684210526,0.0006578947368421052,0.0006578947368421052,0.0,0.0,0.0,0.0013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0013157894736842105,0.003289473684210526,0.0013157894736842105,0.0,0.003947368421052632,0.0,0.0,0.0,0.0,0.0,0.0006578947368421052,0.0006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004605263157894736,0.008552631578947369,0.002631578947368421,0.0006578947368421052,0.0,0.0006578947368421052,0.0,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0,0.0,0.0,0.0,0.0006578947368421052,0.0,0.0,0.001973684210526316,0.0,0.001973684210526316,0.0,0.0,0.0006578947368421052,0.0,0.002631578947368421,0.0,0.0006578947368421052,0.002631578947368421,0.0,0.001973684210526316,0.0,0.0006578947368421052,0.0,0.0,0.0013157894736842105,0.0059210526315789476,0.0013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006578947368421052,0.0,0.0,0.0006578947368421052,0.0,0.0013157894736842105,0.0,0.0006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0006578947368421052,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013157894736842105,0.0,0.0,0.0006578947368421052,0.0,0.0,0.0013157894736842105,0.0,0.0,0.0,0.002631578947368421,0.0013157894736842105,0.0,0.0,0.0,0.0,0.0,0.001973684210526316,0.0,0.0,0.0,0.0,0.001973684210526316,0.0,0.0,0.0,0.0,0.0006578947368421052,0.0006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0013157894736842105,0.0,0.0,0.0,0.0,0.0006578947368421052,0.0,0.001973684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001973684210526316,0.0,0.0,0.0,0.0,0.002631578947368421,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.002631578947368421,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.001973684210526316,0.0006578947368421052,0.001973684210526316,0.0006578947368421052,0.0013157894736842105,0.001973684210526316,0.0006578947368421052,0.003947368421052632,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.003289473684210526,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.001973684210526316,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.001973684210526316,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.001973684210526316,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.002631578947368421,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.001973684210526316,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.001973684210526316,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0013157894736842105,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052,0.0006578947368421052
